playerId,year,school_name,conf_abbr,class,pos,g,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_yds_per_int,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced
cornelius-lucas-1,2012,Kansas State,Big 12,JR,OL,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
jordan-lucas-1,2012,Penn State,Big Ten,FR,DB,,1,0,1,0.0,0.0,,,,,0,0,0,0,0
jordan-lucas-1,2013,Penn State,Big Ten,SO,CB,12,45,20,65,4.5,1.0,3,37,12.3,0,13,0,,,2
jordan-lucas-1,2014,Penn State,Big Ten,JR,CB,13,39,20,59,4.0,2.0,0,0,,0,9,0,,,0
jordan-lucas-1,2015,Penn State,Big Ten,SR,S,9,34,22,56,2.5,1.0,0,0,,0,3,0,,,1
blake-lueders-1,2010,Stanford,Pac-10,FR,LB,9,4,2,6,1.0,0.0,0,0,,0,0,0,,,0
blake-lueders-1,2011,Stanford,Pac-12,SO,LB,13,12,5,17,3.0,2.0,0,0,,0,0,1,,,0
blake-lueders-1,2013,Stanford,Pac-12,SR,LB,10,13,10,23,5.0,2.5,0,0,,0,0,0,,,0
blake-lueders-1,2014,Stanford,Pac-12,SR,DE,10,12,14,26,5.0,1.5,0,0,,0,0,0,,,0
jonathan-luigs-1,2006,Arkansas,SEC,JR,OL,14,1,0,1,0.0,0.0,,,,,0,0,0,0,0
jonathan-luigs-1,2007,Arkansas,SEC,,OL,,,,,,,,,,,,,,,
ricky-lumpkin-1,2007,Kentucky,SEC,FR,DL,7,12,7,19,2.0,1.0,,,,,0,0,0,0,0
ricky-lumpkin-1,2008,Kentucky,SEC,SO,DL,9,8,10,18,4.5,1.0,,,,,0,0,0,0,0
ricky-lumpkin-1,2009,Kentucky,SEC,JR,DL,13,12,14,26,1.5,0.0,,,,,0,0,0,0,0
ricky-lumpkin-1,2010,Kentucky,SEC,SR,DL,13,12,9,21,5.5,1.0,,,,,0,0,0,0,0
tueni-lupeamanu-1,2014,Idaho,Sun Belt,SO,DL,7,9,4,13,2.0,0.0,0,0,,0,0,0,,,0
tueni-lupeamanu-1,2015,Idaho,Sun Belt,JR,DL,9,23,15,38,1.5,1.0,0,0,,0,1,1,,,0
tueni-lupeamanu-1,2016,Idaho,Sun Belt,SR,DL,13,49,25,74,9.0,4.0,0,0,,0,3,0,,,1
scott-lutrus-1,2007,Connecticut,Big East,SO,LB,13,62,45,107,8.0,1.0,4,55,13.8,2,,,,,
scott-lutrus-1,2008,Connecticut,Big East,JR,LB,13,64,42,106,9.0,0.0,1,0,0.0,0,,,,,
scott-lutrus-1,2009,Connecticut,Big East,JR,LB,8,40,29,69,5.5,3.5,0,0,,0,2,0,0,0,0
scott-lutrus-1,2010,Connecticut,Big East,SR,LB,10,40,19,59,3.5,0.5,1,0,0.0,0,,,,,
frankie-luvu-1,2014,Washington State,Pac-12,FR,LB,3,2,1,3,0.0,0.0,0,0,,0,0,0,,,2
frankie-luvu-1,2015,Washington State,Pac-12,SO,LB,6,9,4,13,0.0,0.0,0,0,,0,0,0,,,0
frankie-luvu-1,2016,Washington State,Pac-12,JR,LB,12,29,17,46,7.0,1.5,0,0,,0,0,1,,,1
frankie-luvu-1,2017,Washington State,Pac-12,SR,LB,13,29,19,48,12.0,6.5,2,21,10.5,0,1,2,,1,0
todd-lyght-1,1987,Notre Dame,Ind,,DB,11,,,,,,1,0,0.0,0,,,,,
todd-lyght-1,1989,Notre Dame,Ind,,DB,12,,,,,,8,42,5.3,0,,,,,
todd-lyght-1,1990,Notre Dame,Ind,,DB,11,,,,,,2,13,6.5,0,,,,,
lester-lyles-1,1981,Virginia,ACC,,DB,8,,,,,,1,0,0.0,0,,,,,
lester-lyles-1,1983,Virginia,ACC,,DB,11,,,,,,3,27,9.0,0,,,,,
lester-lyles-1,1984,Virginia,ACC,,DB,9,,,,,,1,0,0.0,0,,,,,
keon-lyn-1,2010,Syracuse,Big East,FR,DB,8,3,1,4,0.0,0.0,0,0,,0,0,0,,,0
keon-lyn-1,2011,Syracuse,Big East,SO,DB,11,22,1,23,2.0,1.0,0,0,,0,3,0,,,1
keon-lyn-1,2012,Syracuse,Big East,JR,DB,13,36,10,46,3.0,0.0,3,32,10.7,1,,,,,
keon-lyn-1,2013,Syracuse,ACC,SR,CB,5,14,2,16,0.0,0.0,0,0,,0,0,0,,,0
aaron-lynch-1,2011,Notre Dame,Ind,FR,DL,12,19,14,33,7.0,5.5,0,0,,0,2,0,,,1
aaron-lynch-1,2013,South Florida,American,SO,DL,12,17,12,29,12.0,5.0,0,0,,0,1,1,44,1,0
cameron-lynch-1,2011,Syracuse,Big East,FR,LB,12,23,12,35,3.0,2.0,0,0,,0,0,0,,,0
cameron-lynch-1,2012,Syracuse,Big East,SO,LB,,28,14,42,4.5,4.0,,,,,1,1,1,0,1
cameron-lynch-1,2013,Syracuse,ACC,JR,LB,13,53,16,69,12.0,4.0,2,47,23.5,0,4,1,,,1
cameron-lynch-1,2014,Syracuse,ACC,SR,LB,12,69,28,97,12.0,7.0,0,0,,0,3,0,,,1
james-lynch-3,2017,Baylor,Big 12,FR,DT,7,15,4,19,5.0,2.0,0,0,,0,0,0,,,0
james-lynch-3,2018,Baylor,Big 12,SO,DT,12,23,17,40,8.5,4.5,0,0,,0,2,0,,,0
james-lynch-3,2019,Baylor,Big 12,JR,DT,14,23,18,41,19.5,13.5,0,0,,0,5,2,,,3
jack-lynn-1,2013,Minnesota,Big Ten,FR,LB,2,1,4,5,1.0,0.0,0,0,,0,0,0,,,0
jack-lynn-1,2014,Minnesota,Big Ten,SO,LB,13,33,24,57,7.0,1.0,0,0,,0,2,1,,,3
jack-lynn-1,2015,Minnesota,Big Ten,JR,LB,13,42,34,76,11.0,1.5,0,0,,0,2,1,,,1
jack-lynn-1,2016,Minnesota,Big Ten,SR,LB,13,43,34,77,6.5,0.5,0,0,,0,0,0,,,0
johnny-lynn-1,1978,UCLA,Pac-10,,DB,12,,,,,,1,0,0.0,0,,,,,
robert-lyons-1,1987,Akron,Ind,,DB,11,,,,,,3,81,27.0,1,,,,,
robert-lyons-1,1988,Akron,Ind,,DB,11,,,,,,1,0,0.0,0,,,,,
greg-mabin-1,2014,Iowa,Big Ten,SO,DB,12,35,18,53,2.0,0.0,1,18,18.0,0,6,2,,,0
greg-mabin-1,2015,Iowa,Big Ten,JR,DB,14,37,17,54,0.5,0.0,2,26,13.0,0,8,0,,,1
greg-mabin-1,2016,Iowa,Big Ten,SR,DB,9,19,18,37,0.0,0.0,0,0,,0,3,0,,,1
jordan-mabin-1,2008,Northwestern,Big Ten,FR,DB,13,31,20,51,2.0,0.0,3,38,12.7,0,,,,,
jordan-mabin-1,2009,Northwestern,Big Ten,SO,DB,13,57,18,75,0.5,0.0,2,15,7.5,0,,,,,
jordan-mabin-1,2010,Northwestern,Big Ten,JR,DB,13,49,14,63,0.0,0.0,1,39,39.0,1,14,0,,,0
jordan-mabin-1,2011,Northwestern,Big Ten,SR,DB,12,43,19,62,0.0,0.0,1,0,0.0,0,5,0,,,0
corey-mace-1,2005,Wyoming,MWC,JR,DL,11,4,10,14,2.5,1.0,,,,,1,0,0,0,0
corey-mace-1,2006,Wyoming,MWC,SR,DL,12,18,33,51,5.5,0.5,,,,,1,0,0,0,1
alex-mack-1,2007,California,Pac-10,JR,OL,13,1,0,1,0.0,0.0,,,,,0,0,0,0,0
cedric-mack-1,1980,Baylor,SWC,,DB,12,,,,,,4,23,5.8,0,,,,,
cedric-mack-1,1981,Baylor,SWC,,DB,11,,,,,,1,25,25.0,0,,,,,
cedric-mack-1,1982,Baylor,SWC,,DB,11,,,,,,,,,,,,,,
daylon-mack-1,2015,Texas A&M,SEC,FR,DL,13,15,17,32,9.5,0.0,0,0,,0,0,0,,,1
daylon-mack-1,2016,Texas A&M,SEC,SO,DL,11,10,15,25,2.5,1.5,0,0,,0,1,0,,,0
daylon-mack-1,2017,Texas A&M,SEC,JR,DL,10,10,9,19,5.0,1.0,0,0,,0,0,0,,,1
daylon-mack-1,2018,Texas A&M,SEC,SR,DL,13,17,15,32,10.0,5.5,0,0,,0,1,0,,,0
elbert-mack-1,2006,Troy,Sun Belt,JR,DB,13,17,10,27,2.5,0.0,2,0,0.0,0,,,,,
elbert-mack-1,2007,Troy,Sun Belt,SR,DB,12,39,12,51,2.0,0.0,8,48,6.0,1,,,,,
jordan-mack-1,2016,Virginia,ACC,FR,DB,12,19,21,40,4.0,1.5,0,0,,0,0,0,,,2
jordan-mack-1,2017,Virginia,ACC,SO,LB,13,40,74,114,7.0,3.0,0,0,,0,0,0,,,2
jordan-mack-1,2018,Virginia,ACC,JR,LB,9,27,39,66,6.0,2.5,0,0,,0,1,0,,,0
jordan-mack-1,2019,Virginia,ACC,SR,LB,12,36,33,69,7.5,7.5,0,0,,0,0,0,,,2
khalil-mack-1,2010,Buffalo,MAC,SO,LB,12,40,28,68,14.5,4.5,0,0,,0,10,0,,,2
khalil-mack-1,2011,Buffalo,MAC,SO,LB,12,38,27,65,20.5,5.5,1,23,23.0,0,2,0,,,5
khalil-mack-1,2012,Buffalo,MAC,JR,LB,,52,42,94,21.0,8.0,0,0,,0,2,0,0,0,4
khalil-mack-1,2013,Buffalo,MAC,SR,LB,13,55,45,100,18.5,10.5,3,125,41.7,2,7,3,,,5
terence-mack-1,1983,Clemson,ACC,,DL,11,,,,,,2,42,21.0,0,,,,,
terence-mack-1,1984,Clemson,ACC,,DL,11,,,,,,3,28,9.3,0,,,,,
terence-mack-1,1985,Clemson,ACC,,DL,12,,,,,,1,0,0.0,0,,,,,
terence-mack-1,1986,Clemson,ACC,,LB,11,,,,,,1,8,8.0,0,,,,,
david-macklin-1,1996,Penn State,Big Ten,,DB,12,,,,,,,,,,,,,,
david-macklin-1,1997,Penn State,Big Ten,,DB,12,,,,,,1,0,0.0,0,,,,,
david-macklin-1,1998,Penn State,Big Ten,,DB,11,,,,,,6,120,20.0,1,,,,,
david-macklin-1,1999,Penn State,Big Ten,,DB,12,,,,,,1,0,0.0,0,,,,,
john-macneill-1,1991,Michigan State,Big Ten,,DL,11,,,,,,1,3,3.0,0,,,,,
avonte-maddox-1,2014,Pitt,ACC,FR,DB,11,26,6,32,0.0,0.0,0,0,,0,3,0,,,0
avonte-maddox-1,2015,Pitt,ACC,SO,DB,13,52,23,75,1.0,0.5,3,30,10.0,1,12,0,,,0
avonte-maddox-1,2016,Pitt,ACC,JR,DB,10,38,11,49,8.5,2.5,3,33,11.0,1,8,0,,,0
avonte-maddox-1,2017,Pitt,ACC,SR,DB,9,20,7,27,4.0,4.0,2,0,0.0,0,11,1,,,3
luther-maddy-1,2011,Virginia Tech,ACC,FR,DL,13,10,9,19,2.0,1.0,0,0,,0,0,0,,,1
luther-maddy-1,2012,Virginia Tech,ACC,SO,DL,,15,20,35,6.5,4.0,,,,,0,0,0,0,0
luther-maddy-1,2013,Virginia Tech,ACC,JR,DT,12,28,27,55,13.5,6.5,0,0,,0,2,0,,,0
luther-maddy-1,2014,Virginia Tech,ACC,SR,DT,4,4,5,9,0.5,0.0,0,0,,0,0,0,,,0
luther-maddy-1,2015,Virginia Tech,ACC,SR,DT,13,17,40,57,7.0,2.5,0,0,,0,0,1,,,1
anthony-madison-1,2003,Alabama,SEC,SO,DB,13,,,,,,1,29,29.0,0,,,,,
anthony-madison-1,2004,Alabama,SEC,SR,DB,12,,,,,,4,22,5.5,0,,,,,
anthony-madison-1,2005,Alabama,SEC,,DB,,,,,,,,,,,,,,,
cole-madison-1,2015,Washington State,Pac-12,SO,OL,,,,,,,,,,,,,,,
cole-madison-1,2016,Washington State,Pac-12,JR,OL,1,0,1,1,0.0,0.0,0,0,,0,0,0,,,0
sam-madison-1,1993,Louisville,Ind,,DB,7,,,,,,2,23,11.5,0,,,,,
sam-madison-1,1994,Louisville,Ind,,DB,11,,,,,,1,26,26.0,0,,,,,
sam-madison-1,1995,Louisville,Ind,,DB,11,,,,,,7,136,19.4,0,,,,,
sam-madison-1,1996,Louisville,CUSA,,DB,11,,,,,,6,50,8.3,1,,,,,
justin-madubuike-1,2017,Texas A&M,SEC,SO,DL,10,7,13,20,2.5,0.0,0,0,,0,0,0,,,1
justin-madubuike-1,2018,Texas A&M,SEC,SO,DL,12,18,22,40,10.5,5.5,0,0,,0,2,0,,,3
justin-madubuike-1,2019,Texas A&M,SEC,JR,DL,12,18,27,45,11.5,5.5,1,18,18.0,0,2,0,,,1
alex-magee-1,2005,Purdue,Big Ten,FR,DL,11,10,8,18,1.0,0.0,0,0,,0,0,0,0,0,0
alex-magee-1,2006,Purdue,Big Ten,SO,DL,14,20,13,33,2.5,2.5,1,0,0.0,0,,,0,1,
alex-magee-1,2007,Purdue,Big Ten,JR,DL,13,24,14,38,4.5,0.0,0,0,,0,2,0,0,0,1
alex-magee-1,2008,Purdue,Big Ten,SR,DL,12,14,14,28,6.0,3.5,0,0,,0,0,0,0,0,1
brandon-magee-1,2008,Arizona State,Pac-10,FR,LB,8,7,4,11,0.0,0.0,0,0,,0,0,0,0,0,0
brandon-magee-1,2009,Arizona State,Pac-10,SO,LB,12,21,13,34,7.0,2.0,1,11,11.0,0,,,,,
brandon-magee-1,2010,Arizona State,Pac-10,JR,LB,12,48,25,73,5.0,1.5,0,0,,0,2,1,,,0
brandon-magee-1,2012,Arizona State,Pac-12,SR,LB,12,81,32,113,12.5,6.5,2,45,22.5,1,,,,,
craig-mager-1,2012,Texas State,WAC,JR,DB,12,40,8,48,1.0,0.0,4,0,0.0,0,,,,,
craig-mager-1,2013,Texas State,Sun Belt,JR,CB,12,40,9,49,6.0,0.0,0,0,,0,9,1,,,1
craig-mager-1,2014,Texas State,Sun Belt,SR,CB,12,46,17,63,6.0,2.0,3,21,7.0,0,9,0,,,0
curt-maggitt-1,2011,Tennessee,SEC,FR,LB,11,29,27,56,5.5,0.5,0,0,,0,0,0,,,1
curt-maggitt-1,2012,Tennessee,SEC,SO,LB,,16,14,30,5.0,2.0,,,,,1,0,0,0,2
curt-maggitt-1,2014,Tennessee,SEC,JR,DL,13,34,14,48,15.0,11.0,0,0,,0,0,0,,,1
curt-maggitt-1,2015,Tennessee,SEC,SR,LB,2,4,3,7,3.0,0.0,0,0,,0,0,0,,,0
paul-magloire-jr-1,2015,Arizona,Pac-12,JR,S,12,54,18,72,4.0,0.0,0,0,,0,1,1,,,1
paul-magloire-jr-1,2016,Arizona,Pac-12,SR,S,10,58,23,81,5.5,2.5,0,0,,0,1,0,,,0
jesse-mahelona-1,2005,Tennessee,SEC,SR,DL,11,18,17,35,7.0,2.0,,,,,0,0,0,0,1
kaluka-maiava-1,2005,USC,Pac-10,FR,LB,13,12,8,20,0.0,0.0,1,10,10.0,0,,,,,
kaluka-maiava-1,2006,USC,Pac-10,SO,LB,12,15,19,34,3.5,0.0,0,0,,0,0,0,0,0,0
kaluka-maiava-1,2007,USC,Pac-10,JR,LB,13,26,18,44,4.5,2.0,0,0,,0,2,0,0,0,1
kaluka-maiava-1,2008,USC,Pac-10,SR,LB,13,41,25,66,7.5,0.0,1,2,2.0,0,,,,,
rydell-malancon-1,1983,LSU,SEC,,LB,11,,,,,,1,0,0.0,0,,,,,
kevin-malast-1,2005,Rutgers,Big East,FR,LB,6,2,2,4,0.0,0.0,0,0,,0,0,0,0,0,0
kevin-malast-1,2006,Rutgers,Big East,SO,LB,13,5,5,10,1.5,0.0,0,0,,0,0,0,0,0,0
kevin-malast-1,2007,Rutgers,Big East,JR,LB,13,38,54,92,7.5,2.5,0,0,,0,4,0,0,0,1
kevin-malast-1,2008,Rutgers,Big East,SR,LB,13,40,61,101,6.5,0.5,1,74,74.0,0,,,,,
john-malecki-1,2006,Pitt,Big East,FR,DL,11,6,5,11,1.0,0.0,,,,,0,0,0,0,1
john-malecki-1,2007,Pitt,Big East,SO,DL,12,9,4,13,4.0,4.0,,,,,1,0,0,0,1
john-malecki-1,2008,Pitt,Big East,JR,OL,12,0,2,2,0.0,0.0,,,,,0,0,0,0,0
wesly-mallard-1,2001,Oregon,Pac-10,SR,LB,12,,,,,,2,14,7.0,0,,,,,
cassh-maluia-1,2016,Wyoming,MWC,FR,LB,6,12,4,16,0.0,0.0,0,0,,0,0,0,,,1
cassh-maluia-1,2017,Wyoming,MWC,SO,LB,13,33,41,74,3.5,1.0,1,0,0.0,0,3,3,,,1
cassh-maluia-1,2018,Wyoming,MWC,JR,LB,11,23,23,46,6.0,0.0,1,0,0.0,0,3,0,,,0
cassh-maluia-1,2019,Wyoming,MWC,SR,LB,13,33,28,61,7.0,0.5,2,30,15.0,0,1,0,,,0
cameron-malveaux-1,2013,Houston,American,FR,DE,8,3,9,12,0.0,0.0,0,0,,0,1,1,,,0
cameron-malveaux-1,2014,Houston,American,SO,DE,7,7,7,14,0.5,0.0,0,0,,0,1,0,,,0
cameron-malveaux-1,2015,Houston,American,JR,DE,12,23,10,33,8.5,2.5,0,0,,0,2,0,,,0
cameron-malveaux-1,2016,Houston,American,SR,DE,12,11,10,21,7.5,1.0,0,0,,0,3,2,,,0
damien-mama-1,2015,USC,Pac-12,SO,G,1,1,0,1,0.0,0.0,0,0,,0,0,0,,,0
ryan-manalac-1,2005,Cincinnati,Big East,FR,LB,11,11,11,22,0.0,0.0,0,0,,0,1,0,0,0,0
ryan-manalac-1,2006,Cincinnati,Big East,SO,LB,13,10,5,15,1.0,0.5,0,0,,0,2,0,0,0,0
ryan-manalac-1,2007,Cincinnati,Big East,JR,LB,13,50,26,76,5.5,1.0,1,6,6.0,0,,,,,
ryan-manalac-1,2008,Cincinnati,Big East,SR,LB,14,44,39,83,3.5,0.0,0,0,,0,4,0,0,0,2
greg-mancz-1,2012,Toledo,MAC,SO,OL,,2,0,2,0.0,0.0,,,,,0,0,0,0,0
john-mangum-1,1986,Alabama,SEC,,DB,12,,,,,,1,0,0.0,0,,,,,
john-mangum-1,1987,Alabama,SEC,,DB,11,,,,,,5,1,0.2,0,,,,,
john-mangum-1,1988,Alabama,SEC,,DB,11,,,,,,5,57,11.4,1,,,,,
john-mangum-1,1989,Alabama,SEC,,DB,11,,,,,,5,37,7.4,0,,,,,
james-manley-1,1995,Vanderbilt,SEC,,DL,11,,,,,,1,45,45.0,0,,,,,
terrell-manning-1,2009,North Carolina State,ACC,FR,LB,12,22,20,42,2.5,0.0,1,4,4.0,0,,,,,
terrell-manning-1,2010,North Carolina State,ACC,SO,LB,13,44,31,75,10.5,4.5,1,8,8.0,0,,,,,
terrell-manning-1,2011,North Carolina State,ACC,JR,LB,11,46,30,76,14.5,5.5,3,9,3.0,0,,,,,
von-mansfield-1,1980,Wisconsin,Big Ten,,DB,11,,,,,,2,52,26.0,0,,,,,
von-mansfield-1,1981,Wisconsin,Big Ten,,DB,11,,,,,,1,0,0.0,0,,,,,
marquand-manuel-1,1998,Florida,SEC,,DB,11,,,,,,1,29,29.0,0,,,,,
marquand-manuel-1,1999,Florida,SEC,,DB,12,,,,,,3,21,7.0,0,,,,,
marquand-manuel-1,2000,Florida,SEC,JR,DB,12,,,,,,1,16,16.0,0,,,,,
marquand-manuel-1,2001,Florida,SEC,SR,DB,11,,,,,,1,18,18.0,0,,,,,
eathyn-manumaleuna-1,2007,Brigham Young,MWC,FR,DL,13,14,11,25,3.0,1.0,0,0,,0,1,0,0,0,0
eathyn-manumaleuna-1,2010,Brigham Young,MWC,SO,DL,13,9,18,27,3.0,2.5,1,30,30.0,0,1,0,,,0
eathyn-manumaleuna-1,2011,Brigham Young,Ind,JR,DL,13,16,17,33,0.0,0.0,0,0,,0,0,0,,,0
eathyn-manumaleuna-1,2012,Brigham Young,Ind,SR,DL,,5,6,11,4.0,2.0,0,0,,0,1,0,0,0,1
eathyn-manumaleuna-1,2013,Brigham Young,Ind,SR,DL,12,24,24,48,6.0,0.0,0,0,,0,1,0,,,0
frank-manumaleuna-1,1977,San Jose State,PCAA,,RB,11,,,,,,2,43,21.5,0,,,,,
stansly-maponga-1,2010,Texas Christian,MWC,FR,DL,12,15,17,32,3.0,2.5,0,0,,0,1,0,,,1
stansly-maponga-1,2011,Texas Christian,MWC,SO,DL,13,33,22,55,13.5,9.0,0,0,,0,1,2,,,5
stansly-maponga-1,2012,Texas Christian,Big 12,JR,DL,,15,11,26,6.5,4.0,,,,,1,0,0,0,2
chris-maragos-1,2006,Western Michigan,MAC,FR,WR,13,4,1,5,0.0,0.0,,,,,,,,,
chris-maragos-1,2008,Wisconsin,Big Ten,JR,DB,13,27,18,45,0.0,0.0,1,51,51.0,0,,,,,
chris-maragos-1,2009,Wisconsin,Big Ten,SR,DB,13,36,13,49,3.0,1.0,4,0,0.0,0,,,,,
jamal-marcus-1,2012,Ohio State,Big Ten,FR,LB,,7,1,8,0.0,0.0,,,,,0,0,0,0,0
jamal-marcus-1,2013,Ohio State,Big Ten,SO,DE,9,12,7,19,1.0,1.0,0,0,,0,2,0,,,1
jamal-marcus-1,2015,Akron,MAC,JR,DL,12,18,11,29,11.0,5.0,0,0,,0,2,1,,,1
jamal-marcus-1,2016,Akron,MAC,SR,DL,6,14,1,15,6.0,2.0,0,0,,0,0,0,,,1
owen-marecic-1,2007,Stanford,Pac-10,FR,RB,12,,,,,,,,,,,,,,
owen-marecic-1,2008,Stanford,Pac-10,SO,RB,11,1,1,2,0.0,0.0,,,,,,,,,
owen-marecic-1,2009,Stanford,Pac-10,JR,RB,13,1,1,2,0.0,0.0,,,,,,,,,
owen-marecic-1,2010,Stanford,Pac-10,SR,RB,13,30,21,51,5.5,2.0,2,39,19.5,1,,,,,
brock-marion-1,1992,Nevada,Big West,,DB,11,,,,,,5,2,0.4,0,,,,,
greg-mark-1,1987,Miami (FL),Ind,,DL,11,,,,,,1,4,4.0,0,,,,,
greg-mark-1,1989,Miami (FL),Ind,,DL,,,,,,,0,0,,0,,,,,
senderrick-marks-1,2005,Auburn,SEC,FR,DL,3,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0
senderrick-marks-1,2006,Auburn,SEC,FR,DL,13,26,12,38,11.0,3.5,0,0,,0,2,0,0,0,1
senderrick-marks-1,2007,Auburn,SEC,SO,DL,13,21,23,44,9.0,2.0,1,8,8.0,0,,,,,
senderrick-marks-1,2008,Auburn,SEC,JR,DL,11,15,17,32,10.0,2.0,0,0,,0,2,0,0,0,0
nico-marley-1,2013,Tulane,CUSA,FR,LB,12,39,29,68,8.5,2.0,1,30,30.0,0,2,2,,,1
nico-marley-1,2014,Tulane,American,SO,LB,12,48,35,83,14.0,1.0,1,3,3.0,0,2,2,,,2
nico-marley-1,2015,Tulane,American,JR,LB,12,62,20,82,13.0,1.0,1,7,7.0,0,0,0,,,1
nico-marley-1,2016,Tulane,American,SR,LB,12,55,31,86,13.0,3.0,1,0,0.0,0,1,2,,,3
cassius-marsh-1,2010,UCLA,Pac-10,FR,DL,12,18,5,23,0.5,0.0,0,0,,0,1,1,,,0
cassius-marsh-1,2011,UCLA,Pac-12,SO,DL,12,13,9,22,4.0,2.0,0,0,,0,0,0,,,0
cassius-marsh-1,2012,UCLA,Pac-12,JR,DL,14,30,19,49,9.5,7.0,,,,,,,,,
cassius-marsh-1,2013,UCLA,Pac-12,SR,DE,13,35,20,55,8.5,6.0,0,0,,0,1,1,,,0
alfonso-marshall-1,2002,Miami (FL),Big East,,DB,6,,,,,,1,34,34.0,0,,,,,
alfonso-marshall-1,2003,Miami (FL),Big East,SR,DB,13,,,,,,2,5,2.5,0,,,,,
anthony-marshall-1,1990,LSU,SEC,,DB,11,,,,,,3,19,6.3,0,,,,,
anthony-marshall-1,1991,LSU,SEC,,DB,11,,,,,,1,6,6.0,0,,,,,
anthony-marshall-1,1993,LSU,SEC,,DB,11,,,,,,5,7,1.4,0,,,,,
brandon-marshall-3,2008,Nevada,WAC,FR,LB,12,23,10,33,8.5,2.0,1,22,22.0,0,,,,,
brandon-marshall-3,2009,Nevada,WAC,SO,LB,13,35,26,61,9.5,1.0,0,0,,0,4,1,30,0,1
brandon-marshall-3,2010,Nevada,WAC,JR,LB,14,40,23,63,8.0,1.0,2,0,0.0,0,5,2,,,1
brandon-marshall-3,2011,Nevada,WAC,SR,LB,13,49,53,102,7.5,2.0,0,0,,0,4,2,,,1
corey-marshall-1,2011,Virginia Tech,ACC,FR,DL,14,7,6,13,3.0,3.0,0,0,,0,0,0,,,0
corey-marshall-1,2012,Virginia Tech,ACC,SO,DL,,10,16,26,3.0,1.5,,,,,1,0,0,0,0
corey-marshall-1,2014,Virginia Tech,ACC,JR,DT,11,15,26,41,9.5,2.5,1,7,7.0,0,1,0,,,0
corey-marshall-1,2015,Virginia Tech,ACC,SR,DT,7,8,9,17,5.5,2.5,0,0,,0,0,0,,,2
iman-marshall-1,2015,USC,Pac-12,FR,CB,14,38,29,67,0.0,0.0,3,15,5.0,0,9,0,,,0
iman-marshall-1,2016,USC,Pac-12,SO,CB,13,37,15,52,3.0,0.0,3,12,4.0,0,8,0,,,0
iman-marshall-1,2017,USC,Pac-12,JR,CB,10,34,17,51,1.0,0.0,0,0,,0,10,0,,,0
iman-marshall-1,2018,USC,Pac-12,SR,CB,11,37,11,48,5.5,0.0,0,0,,0,9,0,,,1
jonathan-marshall-1,2017,Arkansas,SEC,FR,DL,6,2,4,6,0.5,0.0,0,0,,0,0,0,,,0
jonathan-marshall-1,2018,Arkansas,SEC,SO,DL,8,4,9,13,0.0,0.0,0,0,,0,0,0,,,0
jonathan-marshall-1,2019,Arkansas,SEC,JR,DL,10,8,9,17,4.5,0.5,0,0,,0,0,0,,,1
jonathan-marshall-1,2020,Arkansas,SEC,SR,DL,10,19,16,35,6.5,1.0,0,0,,0,1,0,,,1
richard-marshall-1,2003,Fresno State,WAC,FR,DB,13,,,,,,3,83,27.7,1,,,,,
richard-marshall-1,2004,Fresno State,WAC,SO,DB,12,,,,,,3,205,68.3,2,,,,,
richard-marshall-1,2005,Fresno State,WAC,JR,DB,13,57,21,78,1.0,0.0,3,17,5.7,0,,,,,
torrance-marshall-1,2000,Oklahoma,Big 12,SR,LB,13,,,,,,2,65,32.5,1,,,,,
trey-marshall-1,2014,Florida State,ACC,FR,DB,6,6,6,12,1.5,0.0,0,0,,0,0,0,,,0
trey-marshall-1,2015,Florida State,ACC,SO,DB,5,14,7,21,1.0,1.0,0,0,,0,1,0,,,0
trey-marshall-1,2016,Florida State,ACC,JR,DB,11,40,18,58,2.0,0.0,0,0,,0,4,0,,,0
trey-marshall-1,2017,Florida State,ACC,SR,DB,9,21,23,44,1.5,0.0,0,0,,0,1,0,,,0
wilber-marshall-1,1980,Florida,SEC,,TE,10,,,,,,,,,,,,,,
wilber-marshall-1,1981,Florida,SEC,,LB,11,,,,,,1,18,18.0,0,,,,,
wilber-marshall-1,1982,Florida,SEC,,LB,11,,,,,,1,19,19.0,0,,,,,
wilber-marshall-1,1983,Florida,SEC,,LB,10,,,,,,2,18,9.0,0,,,,,
james-marten-1,2005,Boston College,ACC,JR,OL,7,2,0,2,0.0,0.0,,,,,,,,,
james-marten-1,2006,Boston College,ACC,SR,OL,13,1,0,1,0.0,0.0,0,0,,0,0,0,0,0,0
chris-martin-4,1992,Northwestern,Big Ten,,DB,11,,,,,,,,,,,,,,
chris-martin-4,1993,Northwestern,Big Ten,,DB,11,,,,,,1,0,0.0,0,,,,,
chris-martin-4,1995,Northwestern,Big Ten,,DB,12,,,,,,5,111,22.2,0,,,,,
derrick-martin-1,2003,Wyoming,MWC,FR,DB,6,,,,,,,,,,,,,,
derrick-martin-1,2004,Wyoming,MWC,SO,DB,12,,,,,,3,36,12.0,0,,,,,
derrick-martin-1,2005,Wyoming,MWC,JR,DB,11,32,15,47,3.5,1.0,3,13,4.3,1,,,,,
