playerId,year,school_name,conf_abbr,class,pos,g,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td
lloyd-hill-1,1993,Texas Tech,SWC,,WR,11,57,794,13.9,6,,,,,57,794,13.9,6
lonzell-hill-1,1983,Washington,Pac-10,,WR,11,2,9,4.5,0,,,,,2,9,4.5,0
lonzell-hill-1,1984,Washington,Pac-10,,WR,11,12,215,17.9,0,,,,,12,215,17.9,0
lonzell-hill-1,1985,Washington,Pac-10,,WR,11,46,696,15.1,8,,,,,46,696,15.1,8
lonzell-hill-1,1986,Washington,Pac-10,,WR,11,43,721,16.8,8,,,,,43,721,16.8,8
randal-hill-1,1987,Miami (FL),Ind,,DB,11,,,,,,,,,0,0,,0
randal-hill-1,1988,Miami (FL),Ind,,WR,11,21,338,16.1,4,,,,,21,338,16.1,4
randal-hill-1,1989,Miami (FL),Ind,,WR,11,42,652,15.5,4,,,,,42,652,15.5,4
randal-hill-1,1990,Miami (FL),Ind,,WR,11,44,653,14.8,3,3,27,9.0,0,47,680,14.5,3
stephen-hill-1,2009,Georgia Tech,ACC,FR,WR,13,6,137,22.8,1,5,84,16.8,1,11,221,20.1,2
stephen-hill-1,2010,Georgia Tech,ACC,SO,WR,12,15,291,19.4,3,3,34,11.3,0,18,325,18.1,3
stephen-hill-1,2011,Georgia Tech,ACC,JR,WR,13,28,820,29.3,5,4,29,7.3,0,32,849,26.5,5
tony-hill-1,1973,Stanford,Pac-8,,WR,11,7,71,10.1,1,,,,,7,71,10.1,1
tony-hill-1,1974,Stanford,Pac-8,,WR,11,34,542,15.9,2,,,,,34,542,15.9,2
tony-hill-1,1975,Stanford,Pac-8,,WR,11,55,916,16.7,7,1,3,3.0,0,56,919,16.4,7
tony-hill-1,1976,Stanford,Pac-8,,WR,11,44,696,15.8,8,1,4,4.0,0,45,700,15.6,8
ira-hillary-1,1981,South Carolina,Ind,,WR,12,14,248,17.7,2,3,-9,-3.0,0,17,239,14.1,2
ira-hillary-1,1982,South Carolina,Ind,,WR,11,19,332,17.5,2,4,25,6.3,0,23,357,15.5,2
ira-hillary-1,1983,South Carolina,Ind,,WR,11,30,422,14.1,1,2,-3,-1.5,0,32,419,13.1,1
ira-hillary-1,1984,South Carolina,Ind,,WR,12,27,564,20.9,3,4,12,3.0,0,31,576,18.6,3
jerry-hillebrand-1,1959,Colorado,Big 7,,WR,10,12,196,16.3,1,,,,,12,196,16.3,1
jerry-hillebrand-1,1960,Colorado,Big 8,,WR,10,11,218,19.8,1,,,,,11,218,19.8,1
jerry-hillebrand-1,1961,Colorado,Big 8,,WR,10,17,282,16.6,4,,,,,17,282,16.6,4
hunter-hillenmeyer-1,1999,Vanderbilt,SEC,,LB,11,1,6,6.0,0,,,,,1,6,6.0,0
ike-hilliard-1,1994,Florida,SEC,,WR,10,22,306,13.9,4,1,5,5.0,0,23,311,13.5,4
ike-hilliard-1,1995,Florida,SEC,,WR,11,57,1008,17.7,15,2,8,4.0,0,59,1016,17.2,15
ike-hilliard-1,1996,Florida,SEC,,WR,11,47,900,19.1,10,4,33,8.3,0,51,933,18.3,10
bill-hillman-1,1946,Tennessee,SEC,,WR,10,7,58,8.3,0,,,,,7,58,8.3,0
carl-hilton-1,1982,Houston,SWC,,TE,11,13,202,15.5,2,3,0,0.0,0,16,202,12.6,2
carl-hilton-1,1983,Houston,SWC,,TE,11,21,271,12.9,2,,,,,21,271,12.9,2
carl-hilton-1,1984,Houston,SWC,,TE,11,38,517,13.6,5,,,,,38,517,13.6,5
carl-hilton-1,1985,Houston,SWC,,TE,11,34,450,13.2,5,,,,,34,450,13.2,5
john-hilton-1,1961,Richmond,Southern,,WR,10,26,334,12.8,3,,,,,26,334,12.8,3
john-hilton-1,1962,Richmond,Southern,,WR,9,28,401,14.3,5,,,,,28,401,14.3,5
john-hilton-1,1964,Richmond,Southern,,WR,10,33,554,16.8,6,,,,,33,554,16.8,6
ty-hilton-1,2008,Florida International,Sun Belt,FR,WR,12,41,1013,24.7,7,14,43,3.1,2,55,1056,19.2,9
ty-hilton-1,2009,Florida International,Sun Belt,SO,WR,12,57,632,11.1,5,6,49,8.2,0,63,681,10.8,5
ty-hilton-1,2010,Florida International,Sun Belt,JR,WR,13,59,848,14.4,5,30,282,9.4,4,89,1130,12.7,9
ty-hilton-1,2011,Florida International,Sun Belt,SR,WR,13,72,1038,14.4,7,19,124,6.5,1,91,1162,12.8,8
zach-hilton-1,2001,North Carolina,ACC,JR,TE,11,12,88,7.3,2,,,,,12,88,7.3,2
zach-hilton-1,2002,North Carolina,ACC,SR,TE,12,19,258,13.6,1,,,,,19,258,13.6,1
clarkston-hines-1,1986,Duke,ACC,,WR,11,3,9,3.0,0,1,-5,-5.0,0,4,4,1.0,0
clarkston-hines-1,1987,Duke,ACC,,WR,11,57,1093,19.2,11,2,-6,-3.0,0,59,1087,18.4,11
clarkston-hines-1,1988,Duke,ACC,,WR,11,68,1067,15.7,10,,,,,68,1067,15.7,10
clarkston-hines-1,1989,Duke,ACC,,WR,11,61,1149,18.8,17,1,-5,-5.0,0,62,1144,18.5,17
mike-hinnant-1,1985,Temple,Ind,,TE,11,11,89,8.1,0,,,,,11,89,8.1,0
mike-hinnant-1,1986,Temple,Ind,,TE,11,17,202,11.9,1,1,0,0.0,0,18,202,11.2,1
mike-hinnant-1,1987,Temple,Ind,,TE,11,10,170,17.0,1,,,,,10,170,17.0,1
chris-hinton-1,1980,Northwestern,Big Ten,,TE,11,7,43,6.1,0,,,,,7,43,6.1,0
chris-hinton-1,1981,Northwestern,Big Ten,,TE,10,19,265,13.9,0,,,,,19,265,13.9,0
eddie-hinton-1,1966,Oklahoma,Big 8,,WR,10,26,341,13.1,2,45,270,6.0,4,71,611,8.6,6
eddie-hinton-1,1967,Oklahoma,Big 8,,WR,11,33,514,15.6,4,40,250,6.3,3,73,764,10.5,7
eddie-hinton-1,1968,Oklahoma,Big 8,,WR,10,60,967,16.1,6,21,109,5.2,0,81,1076,13.3,6
mike-hirn-1,1978,Central Michigan,MAC,,TE,11,1,16,16.0,0,,,,,1,16,16.0,0
mike-hirn-1,1979,Central Michigan,MAC,,TE,11,27,409,15.1,4,,,,,27,409,15.1,4
mike-hirn-1,1980,Central Michigan,MAC,,TE,11,22,388,17.6,3,4,7,1.8,0,26,395,15.2,3
mike-hirn-1,1981,Central Michigan,MAC,,TE,11,24,295,12.3,2,,,,,24,295,12.3,2
domenik-hixon-1,2003,Akron,MAC,SO,DB,12,,,,,,,,,0,0,,0
domenik-hixon-1,2004,Akron,MAC,JR,WR,11,66,882,13.4,6,,,,,66,882,13.4,6
domenik-hixon-1,2005,Akron,MAC,SR,WR,13,75,1210,16.1,8,1,24,24.0,0,76,1234,16.2,8
daryl-hobbs-1,1990,Pacific,Big West,,WR,11,62,848,13.7,14,25,91,3.6,0,87,939,10.8,14
daryl-hobbs-1,1991,Pacific,Big West,,WR,12,62,842,13.6,12,8,24,3.0,0,70,866,12.4,12
tj-hockenson-1,2017,Iowa,Big Ten,FR,TE,10,24,320,13.3,3,0,0,,0,24,320,13.3,3
tj-hockenson-1,2018,Iowa,Big Ten,SO,TE,13,49,760,15.5,6,1,4,4.0,1,50,764,15.3,7
jim-hodge-1,1970,Arkansas,SWC,,WR,11,16,397,24.8,2,2,34,17.0,0,18,431,23.9,2
jim-hodge-1,1971,Arkansas,SWC,,WR,11,30,473,15.8,3,1,18,18.0,0,31,491,15.8,3
jim-hodge-1,1972,Arkansas,SWC,,WR,11,27,449,16.6,2,1,7,7.0,0,28,456,16.3,2
bucky-hodges-1,2014,Virginia Tech,ACC,FR,TE,13,45,526,11.7,7,7,20,2.9,0,52,546,10.5,7
bucky-hodges-1,2015,Virginia Tech,ACC,SO,TE,12,40,530,13.3,6,5,27,5.4,1,45,557,12.4,7
bucky-hodges-1,2016,Virginia Tech,ACC,JR,TE,14,48,691,14.4,7,9,42,4.7,0,57,733,12.9,7
eric-hodges-1,1985,Florida,SEC,,WR,11,2,68,34.0,2,,,,,2,68,34.0,2
eric-hodges-1,1986,Florida,SEC,,WR,11,15,200,13.3,1,,,,,15,200,13.3,1
isaiah-hodgins-1,2017,Oregon State,Pac-12,FR,WR,11,31,275,8.9,2,0,0,,0,31,275,8.9,2
isaiah-hodgins-1,2018,Oregon State,Pac-12,SO,WR,11,59,876,14.8,5,0,0,,0,59,876,14.8,5
isaiah-hodgins-1,2019,Oregon State,Pac-12,JR,WR,12,86,1171,13.6,13,0,0,,0,86,1171,13.6,13
norm-hodgins-1,1973,LSU,SEC,,WR,11,12,234,19.5,1,6,14,2.3,0,18,248,13.8,1
pat-hodgson-1,1963,Georgia,SEC,,TE,10,24,375,15.6,2,,,,,24,375,15.6,2
pat-hodgson-1,1964,Georgia,SEC,,WR,10,4,82,20.5,0,,,,,4,82,20.5,0
pat-hodgson-1,1965,Georgia,SEC,,WR,10,26,312,12.0,3,,,,,26,312,12.0,3
cody-hoffman-1,2010,Brigham Young,MWC,FR,WR,13,42,527,12.5,7,,,,,42,527,12.5,7
cody-hoffman-1,2011,Brigham Young,Ind,SO,WR,13,61,943,15.5,10,1,3,3.0,0,62,946,15.3,10
cody-hoffman-1,2012,Brigham Young,Ind,JR,WR,13,100,1248,12.5,11,,,,,100,1248,12.5,11
cody-hoffman-1,2013,Brigham Young,Ind,SR,WR,11,57,894,15.7,5,0,0,,0,57,894,15.7,5
wayne-hoffman-1,1973,Oklahoma,Big 8,,WR,11,5,121,24.2,4,,,,,5,121,24.2,4
wayne-hoffman-1,1974,Oklahoma,Big 8,,WR,11,6,98,16.3,4,1,44,44.0,0,7,142,20.3,4
steve-holden-1,1970,Arizona State,WAC,,WR,10,14,181,12.9,1,2,14,7.0,0,16,195,12.2,1
steve-holden-1,1971,Arizona State,WAC,,WR,11,21,461,22.0,9,18,161,8.9,1,39,622,15.9,10
steve-holden-1,1972,Arizona State,WAC,,WR,11,38,848,22.3,12,14,112,8.0,1,52,960,18.5,13
johnathan-holland-1,2003,Louisiana Tech,WAC,FR,WR,11,4,80,20.0,0,3,23,7.7,1,7,103,14.7,1
johnathan-holland-1,2004,Louisiana Tech,WAC,SO,WR,12,19,422,22.2,1,4,61,15.3,1,23,483,21.0,2
johnathan-holland-1,2005,Louisiana Tech,WAC,JR,WR,10,29,421,14.5,2,3,34,11.3,0,32,455,14.2,2
johnathan-holland-1,2006,Louisiana Tech,WAC,SR,WR,13,33,503,15.2,3,1,-6,-6.0,0,34,497,14.6,3
jesse-holley-1,2003,North Carolina,ACC,FR,WR,12,12,168,14.0,2,,,,,12,168,14.0,2
jesse-holley-1,2004,North Carolina,ACC,SO,WR,12,30,456,15.2,2,2,4,2.0,0,32,460,14.4,2
jesse-holley-1,2005,North Carolina,ACC,JR,WR,11,47,670,14.3,1,,,,,47,670,14.3,1
jesse-holley-1,2006,North Carolina,ACC,SR,WR,12,37,466,12.6,2,,,,,37,466,12.6,2
corey-holliday-1,1990,North Carolina,ACC,,WR,11,28,488,17.4,1,,,,,28,488,17.4,1
corey-holliday-1,1991,North Carolina,ACC,,WR,11,40,504,12.6,2,,,,,40,504,12.6,2
corey-holliday-1,1992,North Carolina,ACC,,WR,11,37,588,15.9,2,,,,,37,588,15.9,2
corey-holliday-1,1993,North Carolina,ACC,,WR,12,50,867,17.3,2,,,,,50,867,17.3,2
mack-hollins-1,2013,North Carolina,ACC,SO,WR,8,0,0,,0,0,0,,0,0,0,,0
mack-hollins-1,2014,North Carolina,ACC,SO,WR,13,35,613,17.5,8,0,0,,0,35,613,17.5,8
mack-hollins-1,2015,North Carolina,ACC,JR,WR,13,30,745,24.8,8,0,0,,0,30,745,24.8,8
mack-hollins-1,2016,North Carolina,ACC,SR,WR,7,16,309,19.3,4,0,0,,0,16,309,19.3,4
rich-hollins-1,1981,West Virginia,Ind,,WR,10,35,736,21.0,6,,,,,35,736,21.0,6
rich-hollins-1,1982,West Virginia,Ind,,WR,11,16,433,27.1,5,,,,,16,433,27.1,5
rich-hollins-1,1983,West Virginia,Ind,,WR,11,47,749,15.9,4,,,,,47,749,15.9,4
jacob-hollister-1,2014,Wyoming,MWC,SO,TE,8,17,244,14.4,2,1,-9,-9.0,0,18,235,13.1,2
jacob-hollister-1,2015,Wyoming,MWC,JR,TE,10,26,355,13.7,3,0,0,,0,26,355,13.7,3
jacob-hollister-1,2016,Wyoming,MWC,SR,TE,12,32,515,16.1,7,1,2,2.0,0,33,517,15.7,7
jabari-holloway-1,1997,Notre Dame,Ind,,TE,10,8,144,18.0,1,,,,,8,144,18.0,1
jabari-holloway-1,1998,Notre Dame,Ind,,TE,11,15,262,17.5,2,,,,,15,262,17.5,2
jabari-holloway-1,1999,Notre Dame,Ind,,TE,12,12,189,15.8,3,0,0,,1,12,189,15.8,4
jabari-holloway-1,2000,Notre Dame,Ind,SR,TE,10,6,97,16.2,0,,,,,6,97,16.2,0
johnny-holloway-1,1982,Northwestern,Big Ten,,WR,11,8,122,15.3,1,,,,,8,122,15.3,1
johnny-holloway-1,1984,Kansas,Big 8,,WR,3,13,235,18.1,2,,,,,13,235,18.1,2
johnny-holloway-1,1985,Kansas,Big 8,,WR,10,32,358,11.2,1,,,,,32,358,11.2,1
rodney-holman-1,1978,Tulane,Ind,,TE,11,19,240,12.6,1,,,,,19,240,12.6,1
rodney-holman-1,1979,Tulane,Ind,,TE,11,47,478,10.2,5,,,,,47,478,10.2,5
rodney-holman-1,1980,Tulane,Ind,,TE,11,42,481,11.5,1,,,,,42,481,11.5,1
rodney-holman-1,1981,Tulane,Ind,,TE,11,27,313,11.6,2,,,,,27,313,11.6,2
scott-holman-1,1984,Oregon,Pac-10,,WR,11,19,305,16.1,2,,,,,19,305,16.1,2
scott-holman-1,1985,Oregon,Pac-10,,WR,11,29,477,16.4,2,,,,,29,477,16.4,2
rob-holmberg-1,1990,Navy,Ind,,WR,11,10,202,20.2,2,2,-3,-1.5,0,12,199,16.6,2
rob-holmberg-1,1992,Penn State,Ind,,WR,11,1,9,9.0,0,,,,,1,9,9.0,0
rob-holmberg-1,1993,Penn State,Big Ten,,LB,11,,,,,,,,,0,0,,0
alex-holmes-1,2000,USC,Pac-10,FR,TE,11,7,53,7.6,0,,,,,7,53,7.6,0
alex-holmes-1,2001,USC,Pac-10,SO,TE,12,22,166,7.5,2,,,,,22,166,7.5,2
alex-holmes-1,2002,USC,Pac-10,JR,TE,13,29,320,11.0,2,,,,,29,320,11.0,2
alex-holmes-1,2004,USC,Pac-10,SR,TE,13,24,244,10.2,0,,,,,24,244,10.2,0
donnie-holmes-1,1979,Colorado,Big 8,,WR,12,17,301,17.7,3,4,30,7.5,0,21,331,15.8,3
donnie-holmes-1,1982,Colorado,Big 8,,WR,11,27,360,13.3,1,3,21,7.0,0,30,381,12.7,1
gabe-holmes-1,2010,Purdue,Big Ten,FR,TE,12,1,14,14.0,0,,,,,1,14,14.0,0
gabe-holmes-1,2011,Purdue,Big Ten,SO,TE,11,11,133,12.1,1,,,,,11,133,12.1,1
gabe-holmes-1,2012,Purdue,Big Ten,JR,TE,12,25,158,6.3,2,,,,,25,158,6.3,2
gabe-holmes-1,2013,Purdue,Big Ten,SR,TE,2,9,69,7.7,0,0,0,,0,9,69,7.7,0
gabe-holmes-1,2014,Purdue,Big Ten,SR,TE,10,17,178,10.5,2,0,0,,0,17,178,10.5,2
santonio-holmes-1,2003,Ohio State,Big Ten,SO,WR,12,32,549,17.2,7,1,-1,-1.0,0,33,548,16.6,7
santonio-holmes-1,2004,Ohio State,Big Ten,JR,WR,12,55,769,14.0,7,2,19,9.5,0,57,788,13.8,7
santonio-holmes-1,2005,Ohio State,Big Ten,SR,WR,12,53,977,18.4,11,,,,,53,977,18.4,11
pete-holohan-1,1978,Notre Dame,Ind,,WR,10,20,301,15.1,1,2,-12,-6.0,0,22,289,13.1,1
pete-holohan-1,1979,Notre Dame,Ind,,WR,11,22,386,17.5,0,,,,,22,386,17.5,0
pete-holohan-1,1980,Notre Dame,Ind,,WR,11,21,296,14.1,1,1,-12,-12.0,0,22,284,12.9,1
glenn-holt-1,2002,Kentucky,SEC,FR,WR,12,4,31,7.8,1,2,22,11.0,1,6,53,8.8,2
glenn-holt-1,2003,Kentucky,SEC,SO,WR,12,14,164,11.7,2,,,,,14,164,11.7,2
glenn-holt-1,2004,Kentucky,SEC,JR,WR,11,49,415,8.5,3,13,117,9.0,0,62,532,8.6,3
glenn-holt-1,2005,Kentucky,SEC,SR,WR,11,21,200,9.5,0,2,25,12.5,1,23,225,9.8,1
robert-holt-1,1977,Baylor,SWC,,WR,11,4,55,13.8,0,,,,,4,55,13.8,0
robert-holt-1,1978,Baylor,SWC,,WR,11,18,393,21.8,2,2,24,12.0,0,20,417,20.9,2
robert-holt-1,1979,Baylor,SWC,,WR,11,8,152,19.0,0,3,12,4.0,0,11,164,14.9,0
robert-holt-1,1980,Baylor,SWC,,WR,12,32,505,15.8,1,,,,,32,505,15.8,1
torry-holt-1,1995,North Carolina State,ACC,,WR,11,17,261,15.4,1,2,2,1.0,0,19,263,13.8,1
torry-holt-1,1996,North Carolina State,ACC,,WR,7,24,415,17.3,3,2,9,4.5,0,26,424,16.3,3
torry-holt-1,1997,North Carolina State,ACC,,WR,11,62,1099,17.7,16,3,6,2.0,0,65,1105,17.0,16
torry-holt-1,1998,North Carolina State,ACC,,WR,11,88,1604,18.2,11,6,102,17.0,0,94,1706,18.1,11
johnny-holton-1,2014,Cincinnati,American,JR,WR,13,29,431,14.9,5,0,0,,0,29,431,14.9,5
johnny-holton-1,2015,Cincinnati,American,SR,WR,7,17,461,27.1,5,0,0,,0,17,461,27.1,5
jp-holtz-1,2012,Pitt,Big East,FR,TE,13,13,173,13.3,3,,,,,13,173,13.3,3
jp-holtz-1,2013,Pitt,ACC,SO,TE,10,23,209,9.1,0,0,0,,0,23,209,9.1,0
jp-holtz-1,2014,Pitt,ACC,JR,TE,8,21,199,9.5,4,0,0,,0,21,199,9.5,4
jp-holtz-1,2015,Pitt,ACC,SR,TE,12,24,350,14.6,4,0,0,,0,24,350,14.6,4
dennis-homan-1,1965,Alabama,SEC,,WR,10,10,298,29.8,4,6,11,1.8,0,16,309,19.3,4
dennis-homan-1,1966,Alabama,SEC,,WR,10,23,377,16.4,5,9,75,8.3,0,32,452,14.1,5
dennis-homan-1,1967,Alabama,SEC,,WR,10,54,820,15.2,9,2,3,1.5,0,56,823,14.7,9
fair-hooker-1,1966,Arizona State,WAC,,WR,10,25,322,12.9,2,,,,,25,322,12.9,2
fair-hooker-1,1967,Arizona State,WAC,,WR,10,7,132,18.9,1,,,,,7,132,18.9,1
fair-hooker-1,1968,Arizona State,WAC,,WR,10,42,665,15.8,6,,,,,42,665,15.8,6
michael-hoomanawanui-1,2006,Illinois,Big Ten,FR,TE,10,,,,,,,,,0,0,,0
michael-hoomanawanui-1,2007,Illinois,Big Ten,SO,TE,11,5,64,12.8,2,,,,,5,64,12.8,2
michael-hoomanawanui-1,2008,Illinois,Big Ten,JR,TE,12,25,312,12.5,2,,,,,25,312,12.5,2
michael-hoomanawanui-1,2009,Illinois,Big Ten,SR,TE,8,10,114,11.4,0,,,,,10,114,11.4,0
austin-hooper-1,2014,Stanford,Pac-12,SO,TE,12,40,499,12.5,2,0,0,,0,40,499,12.5,2
austin-hooper-1,2015,Stanford,Pac-12,JR,TE,12,34,438,12.9,6,0,0,,0,34,438,12.9,6
melvin-hoover-1,1977,Arizona State,WAC,,KR,11,,,,,,,,,0,0,,0
melvin-hoover-1,1978,Arizona State,Pac-10,,WR,10,8,204,25.5,2,1,13,13.0,1,9,217,24.1,3
melvin-hoover-1,1979,Arizona State,Pac-10,,WR,11,20,335,16.8,1,,,,,20,335,16.8,1
melvin-hoover-1,1980,Arizona State,Pac-10,,WR,11,10,141,14.1,1,,,,,10,141,14.1,1
brycen-hopkins-1,2015,Purdue,Big Ten,FR,TE,,,,,,,,,,0,0,,0
brycen-hopkins-1,2016,Purdue,Big Ten,FR,TE,6,10,183,18.3,4,0,0,,0,10,183,18.3,4
brycen-hopkins-1,2017,Purdue,Big Ten,SO,TE,11,25,349,14.0,3,0,0,,0,25,349,14.0,3
brycen-hopkins-1,2018,Purdue,Big Ten,JR,TE,12,34,583,17.1,2,0,0,,0,34,583,17.1,2
brycen-hopkins-1,2019,Purdue,Big Ten,SR,TE,11,61,830,13.6,7,0,0,,0,61,830,13.6,7
deandre-hopkins-1,2010,Clemson,ACC,FR,WR,12,52,637,12.3,4,,,,,52,637,12.3,4
deandre-hopkins-1,2011,Clemson,ACC,SO,WR,14,72,978,13.6,5,,,,,72,978,13.6,5
deandre-hopkins-1,2012,Clemson,ACC,JR,WR,13,82,1405,17.1,18,,,,,82,1405,17.1,18
doug-hoppock-1,1978,Kansas State,Big 8,,TE,11,2,50,25.0,0,,,,,2,50,25.0,0
tony-horne-1,1994,Clemson,ACC,,WR,11,7,56,8.0,1,,,,,7,56,8.0,1
tony-horne-1,1995,Clemson,ACC,,WR,12,23,448,19.5,3,,,,,23,448,19.5,3
tony-horne-1,1996,Clemson,ACC,,WR,12,20,339,17.0,1,2,2,1.0,0,22,341,15.5,1
tony-horne-1,1997,Clemson,ACC,,WR,12,70,907,13.0,8,6,7,1.2,0,76,914,12.0,8
julian-horton-1,2010,Arkansas,SEC,FR,WR,13,4,85,21.3,0,,,,,4,85,21.3,0
julian-horton-1,2011,Arkansas,SEC,SO,WR,13,9,85,9.4,0,,,,,9,85,9.4,0
julian-horton-1,2012,Arkansas,SEC,JR,WR,12,14,193,13.8,2,,,,,14,193,13.8,2
julian-horton-1,2013,Arkansas,SEC,SR,WR,7,12,141,11.8,1,1,22,22.0,1,13,163,12.5,2
gator-hoskins-1,2011,Marshall,CUSA,SO,TE,13,14,123,8.8,3,,,,,14,123,8.8,3
gator-hoskins-1,2012,Marshall,CUSA,JR,TE,11,35,374,10.7,10,,,,,35,374,10.7,10
gator-hoskins-1,2013,Marshall,CUSA,SR,TE,14,50,821,16.4,15,0,0,,0,50,821,16.4,15
clark-hoss-1,1969,Oregon State,Pac-8,,TE,10,3,31,10.3,0,,,,,3,31,10.3,0
clark-hoss-1,1970,Oregon State,Pac-8,,WR,11,19,285,15.0,0,,,,,19,285,15.0,0
clark-hoss-1,1971,Oregon State,Pac-8,,WR,11,24,284,11.8,4,,,,,24,284,11.8,4
kevin-house-2,1976,Southern Illinois,Ind,,RB,11,11,150,13.6,0,,,,,11,150,13.6,0
kevin-house-2,1977,Southern Illinois,MVC,,WR,11,12,223,18.6,1,,,,,12,223,18.6,1
kevin-house-2,1978,Southern Illinois,MVC,,WR,11,21,498,23.7,5,,,,,21,498,23.7,5
kevin-house-2,1979,Southern Illinois,MVC,,WR,11,27,653,24.2,5,8,85,10.6,0,35,738,21.1,5
mike-house-1,1975,Brigham Young,WAC,,TE,11,3,38,12.7,0,,,,,3,38,12.7,0
mike-house-1,1978,Pacific,PCAA,,TE,12,34,461,13.6,2,2,6,3.0,0,36,467,13.0,2
mike-house-1,1979,Pacific,PCAA,,TE,10,52,548,10.5,2,,,,,52,548,10.5,2
kevin-houser-1,1998,Ohio State,Big Ten,,TE,12,1,10,10.0,0,,,,,1,10,10.0,0
kevin-houser-1,1999,Ohio State,Big Ten,,TE,12,6,55,9.2,2,,,,,6,55,9.2,2
tj-houshmandzadeh-1,1999,Oregon State,Pac-10,,WR,11,24,378,15.8,2,1,23,23.0,0,25,401,16.0,2
tj-houshmandzadeh-1,2000,Oregon State,Pac-10,SR,WR,12,48,730,15.2,7,,,,,48,730,15.2,7
rob-housler-1,2006,Florida Atlantic,Sun Belt,FR,TE,11,2,16,8.0,0,,,,,2,16,8.0,0
rob-housler-1,2007,Florida Atlantic,Sun Belt,SO,TE,13,5,64,12.8,0,3,83,27.7,1,8,147,18.4,1
rob-housler-1,2008,Florida Atlantic,Sun Belt,JR,TE,13,32,519,16.2,4,1,-4,-4.0,0,33,515,15.6,4
rob-housler-1,2010,Florida Atlantic,Sun Belt,SR,TE,12,39,629,16.1,4,1,29,29.0,0,40,658,16.5,4
harrison-houston-1,1990,Florida,SEC,,WR,11,4,48,12.0,0,,,,,4,48,12.0,0
harrison-houston-1,1991,Florida,SEC,,WR,11,33,618,18.7,8,,,,,33,618,18.7,8
harrison-houston-1,1992,Florida,SEC,,WR,12,29,472,16.3,4,1,-1,-1.0,0,30,471,15.7,4
harrison-houston-1,1993,Florida,SEC,,WR,12,35,643,18.4,7,,,,,35,643,18.4,7
jim-houston-1,1957,Ohio State,Big Ten,,WR,10,4,126,31.5,1,,,,,4,126,31.5,1
jim-houston-1,1958,Ohio State,Big Ten,,WR,9,4,127,31.8,0,,,,,4,127,31.8,0
jim-houston-1,1959,Ohio State,Big Ten,,WR,9,11,214,19.5,3,,,,,11,214,19.5,3
wyatt-houston-1,2013,Utah State,MWC,FR,TE,6,7,118,16.9,2,0,0,,0,7,118,16.9,2
wyatt-houston-1,2014,Utah State,MWC,SO,TE,9,19,178,9.4,2,0,0,,0,19,178,9.4,2
wyatt-houston-1,2015,Utah State,MWC,JR,TE,10,25,307,12.3,3,0,0,,0,25,307,12.3,3
wyatt-houston-1,2016,Utah State,MWC,SR,TE,12,36,331,9.2,2,0,0,,0,36,331,9.2,2
brian-howard-2,2002,Idaho,Sun Belt,SO,DL,12,1,32,32.0,0,0,0,,0,1,32,32.0,0
brian-howard-2,2003,Idaho,Sun Belt,SR,DL,12,,,,,1,1,1.0,1,1,1,1.0,1
bug-howard-1,2014,North Carolina,ACC,SO,WR,12,42,455,10.8,2,0,0,,0,42,455,10.8,2
bug-howard-1,2015,North Carolina,ACC,JR,WR,12,29,488,16.8,4,0,0,,0,29,488,16.8,4
bug-howard-1,2016,North Carolina,ACC,SR,WR,12,53,827,15.6,8,0,0,,0,53,827,15.6,8
desmond-howard-1,1989,Michigan,Big Ten,,WR,12,9,136,15.1,2,5,11,2.2,0,14,147,10.5,2
desmond-howard-1,1990,Michigan,Big Ten,,WR,12,63,1025,16.3,11,5,58,11.6,0,68,1083,15.9,11
desmond-howard-1,1991,Michigan,Big Ten,,WR,12,62,985,15.9,19,13,180,13.8,2,75,1165,15.5,21
oj-howard-1,2013,Alabama,SEC,FR,TE,10,14,269,19.2,2,0,0,,0,14,269,19.2,2
oj-howard-1,2014,Alabama,SEC,SO,TE,9,17,260,15.3,0,0,0,,0,17,260,15.3,0
oj-howard-1,2015,Alabama,SEC,JR,TE,12,38,602,15.8,2,0,0,,0,38,602,15.8,2
oj-howard-1,2016,Alabama,SEC,SR,TE,15,45,595,13.2,3,0,0,,0,45,595,13.2,3
ethan-howell-1,1998,Oklahoma State,Big 12,,WR,11,11,351,31.9,3,,,,,11,351,31.9,3
ethan-howell-1,1999,Oklahoma State,Big 12,,WR,11,32,496,15.5,3,,,,,32,496,15.5,3
harper-howell-1,1981,UCLA,Pac-10,,TE,12,1,20,20.0,0,,,,,1,20,20.0,0
harper-howell-1,1982,UCLA,Pac-10,,TE,12,10,101,10.1,4,,,,,10,101,10.1,4
harper-howell-1,1983,UCLA,Pac-10,,TE,12,10,133,13.3,0,,,,,10,133,13.3,0
wes-howell-1,1982,California,Pac-10,,WR,11,35,589,16.8,5,,,,,35,589,16.8,5
keenan-howry-1,1999,Oregon,Pac-10,,WR,12,29,452,15.6,5,1,20,20.0,0,30,472,15.7,5
keenan-howry-1,2000,Oregon,Pac-10,SO,WR,12,52,780,15.0,5,,,,,52,780,15.0,5
keenan-howry-1,2001,Oregon,Pac-10,JR,WR,12,52,682,13.1,9,4,51,12.8,1,56,733,13.1,10
