player_id,position,games,gamestarts,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,Component_1,Component_2,kmeans_pca_cluster
DotsLi99,DT,12,0,0.0,0.0,0.0,7,4.0,3.0,0.0,0.0,-2.4664308525096303,0.2729571822937673,0
DownEr20,DT,45,13,2.0,0.0,2.0,50,36.0,14.0,5.0,0.0,-1.6364168649249586,-0.16618244964323736,0
DvorDu99,DT,13,13,1.0,0.0,0.0,31,24.0,7.0,8.0,1.0,-2.020825357804572,0.15196676702955714,0
EaslDo00,DT,41,6,2.0,2.0,6.5,64,44.0,20.0,13.0,18.0,-0.9249008665415234,0.7087692055798099,0
EasoNi20,DT,117,21,3.0,1.0,7.0,132,87.0,45.0,9.0,14.0,0.020402834036154255,-0.5984500349657811,2
EdwaDw20,DT,136,64,9.0,3.0,19.5,354,221.0,133.0,29.0,58.0,3.7366443029931884,-0.6486096601348587,1
EdwaMa01,DT,81,25,4.0,3.0,16.0,117,84.0,33.0,19.0,34.0,0.5719526236656076,0.8492505683991426,2
EdwaRo20,DT,139,96,7.0,3.0,16.5,207,146.0,61.0,23.0,17.0,2.1615512300369892,-0.7277203786642852,2
ElliAt00,DT,15,6,1.0,0.0,0.0,16,15.0,1.0,2.0,3.0,-2.2494691632317982,0.24681118532203164,0
ElliJo02,DT,25,1,1.0,0.0,0.0,27,10.0,17.0,0.0,3.0,-2.1349803768585343,0.07412654104115715,0
ElliJu01,DT,92,48,3.0,0.0,0.5,154,93.0,61.0,6.0,4.0,-0.19809106619809244,-1.344075064897691,2
ElliKe01,DT,56,5,0.0,1.0,1.0,58,34.0,24.0,3.0,2.0,-1.529165611597611,-0.10395544447247769,0
ElliSe99,DT,70,70,13.0,2.0,12.5,174,99.0,75.0,18.0,30.0,1.3865574400435214,-0.1707240338973158,2
EnemIK00,DT,17,0,2.0,0.0,0.0,16,11.0,5.0,0.0,1.0,-2.28618412132501,0.19788276056322657,0
EvanFr21,DT,95,6,5.0,1.0,3.0,100,66.0,34.0,14.0,10.0,-0.470991640787509,-0.3329556573943044,2
FairNi00,DT,77,46,3.0,5.0,20.5,170,114.0,56.0,35.0,71.0,2.0873650564940016,1.701403224650868,2
FataMa20,DT,45,26,4.0,1.0,5.0,66,43.0,23.0,12.0,0.0,-1.020840451383653,-0.0015360568618131981,0
FatuFo00,DT,38,16,3.0,1.0,3.0,94,51.0,43.0,15.0,13.0,-0.8078243834125782,0.07225339790714336,0
FergEg00,DT,20,1,3.0,0.0,2.0,27,13.0,14.0,1.0,1.0,-2.05644712852348,0.16258939252135984,0
FielRo20,DT,87,25,1.0,1.0,1.0,154,102.0,52.0,7.0,5.0,-0.3412699328188964,-0.9047564541514885,2
FloySh00,DT,44,24,4.0,1.0,9.5,95,57.0,38.0,13.0,22.0,-0.44641320433713433,0.35170333960286254,0
FlueAn99,DT,83,7,1.0,1.0,4.5,69,43.0,26.0,14.0,15.0,-0.8196888482058134,0.06642053620944235,0
FotuLe00,DT,20,2,3.0,0.0,1.0,14,7.0,7.0,4.0,3.0,-2.110792327930527,0.2674255474106709,0
FranAu20,DT,142,94,10.0,3.0,4.0,256,195.0,61.0,20.0,7.0,2.1099781998485456,-1.6034084983760724,2
FuaxSi00,DT,42,12,0.0,1.0,0.0,36,15.0,21.0,0.0,0.0,-1.8136418791209015,-0.02910281071021492,0
GainGr00,DT,35,5,0.0,0.0,3.5,54,25.0,29.0,2.0,11.0,-1.6583375141389605,0.08563537323666827,0
GallNe00,DT,14,9,1.0,0.0,0.5,28,11.0,17.0,4.0,4.0,-2.0530796356641194,0.17218812196610123,0
GilbJa99,DT,5,0,0.0,0.0,0.0,2,2.0,0.0,1.0,0.0,-2.537683398549775,0.36652422868351864,0
GlasRy00,DT,26,3,0.0,0.0,0.0,44,21.0,23.0,4.0,3.0,-1.9589354703260105,-0.004694621531405228,0
GodcDa00,DT,61,50,2.0,1.0,3.0,205,111.0,94.0,12.0,18.0,0.43504826423285553,-0.9364117824553873,2
GoldEd00,DT,73,68,1.0,0.0,12.5,161,107.0,54.0,18.0,20.0,0.4533563347004951,-0.5275561291737503,2
GolsCh00,DL,4,0,0.0,0.0,0.5,13,8.0,5.0,0.0,1.0,-2.4509441079376906,0.32898136144778867,0
GolsKe20,DT,142,53,7.0,2.0,7.0,224,137.0,87.0,21.0,27.0,1.7418375270242956,-1.0539761027548682,2
GordAm20,DT,34,6,1.0,1.0,2.0,58,42.0,16.0,3.0,2.0,-1.6275028277594168,0.11039606173204723,0
GotsAd00,DT,80,46,16.0,3.0,7.0,156,94.0,62.0,16.0,22.0,1.0897475750183074,-0.1389211924860692,2
GranEr20,DT,24,3,0.0,0.0,0.5,35,22.0,13.0,1.0,0.0,-2.125868266340353,0.030848271971171647,0
GreeHo20,DT,78,20,1.0,4.0,2.0,100,66.0,34.0,5.0,3.0,-0.49287776327888744,0.04012521156620691,2
GreeRa01,DT,44,15,5.0,3.0,9.0,69,43.0,26.0,8.0,17.0,-0.5775901034124469,0.7885811175139209,0
GrifCo20,DT,146,130,24.0,4.0,29.0,461,340.0,121.0,73.0,20.0,6.176874373618881,-1.2820306837919142,1
GuioLe99,DT,112,66,5.0,3.0,8.5,173,107.0,66.0,29.0,20.0,1.3968328059376396,-0.397816208015015,2
GuntRo00,DT,77,38,1.0,2.0,11.0,126,86.0,40.0,26.0,29.0,0.4167050517896561,0.3665526485085866,2
GuyxLa00,DT,141,88,8.0,2.0,14.5,394,220.0,174.0,34.0,56.0,4.097252323060179,-1.5097187609892957,1
HageRa00,DT,44,16,1.0,0.0,4.0,62,41.0,21.0,9.0,12.0,-1.3166168974507584,0.046971893750459126,0
HallP.00,DT,40,27,2.0,0.0,2.5,82,52.0,30.0,10.0,9.0,-1.1226561090745668,-0.21052116512515945,0
HamiDa02,DT,19,10,2.0,0.0,1.0,52,23.0,29.0,2.0,5.0,-1.7942438182073894,-0.01293468296453322,0
HampCa00,DT,173,164,4.0,4.0,9.0,398,231.0,167.0,39.0,12.0,4.464411454356676,-2.6519307578899407,1
HankJo00,DT,121,109,8.0,3.0,14.5,337,195.0,142.0,35.0,46.0,3.698139693785853,-1.0752480639736952,1
HargJa00,DT,87,72,3.0,3.0,25.0,249,140.0,109.0,34.0,41.0,2.554407639961379,0.21201947284735614,2
HarpAl20,DT,11,0,0.0,0.0,0.0,5,3.0,2.0,0.0,0.0,-2.488850673778838,0.29305549411657356,0
HarrJu99,DT,14,2,0.0,0.0,0.0,27,17.0,10.0,2.0,0.0,-2.256854918152799,0.14753529365087062,0
HarrMa98,DT,37,9,3.0,0.0,3.0,55,43.0,12.0,10.0,9.0,-1.456379394233062,0.1230475905594933,0
HarrOr20,DT,20,1,0.0,0.0,0.0,21,9.0,12.0,0.0,1.0,-2.278872065881976,0.12764507439146044,0
HarrRa99,DT,2,0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.5703664202734395,0.3748024899603284,0
HarrTo99,DT,117,91,4.0,6.0,31.5,231,187.0,44.0,56.0,50.0,3.6111231324140274,1.3487813893377214,1
HawtAn20,DT,18,0,0.0,0.0,0.0,17,12.0,5.0,0.0,0.0,-2.356681552860258,0.17698170621974868,0
HaydNi99,DT,76,60,4.0,1.0,2.0,183,114.0,69.0,13.0,14.0,0.41435536216466656,-1.0028712945193337,2
HaynAl20,DT,130,98,30.0,6.0,30.5,368,280.0,88.0,76.0,67.0,6.18122339136275,0.7564781275979782,1
HendJo99,DT,146,125,46.0,8.0,29.0,492,382.0,110.0,60.0,23.0,7.43049907756125,-0.763055433554048,1
HendMa21,DT,44,28,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,-2.0910929716231115,-0.08058401973897567,0
HenrWi00,DT,18,3,5.0,0.0,4.5,36,26.0,10.0,7.0,12.0,-1.6589050273681343,0.4548415167533114,0
HestTr00,DT,41,2,0.0,1.0,2.0,40,19.0,21.0,4.0,8.0,-1.670144042413987,0.25565151553625926,0
HillB.00,DT,57,17,3.0,0.0,10.5,139,75.0,64.0,13.0,20.0,-0.20913888854705218,-0.17794177875263545,2
HillCh20,DT,16,0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.478199999378446,0.2748573644202829,0
HillJo01,DT,31,1,5.0,0.0,7.0,50,31.0,19.0,11.0,15.0,-1.3109231461905348,0.4495227949237094,0
HillSa99,DT,97,48,14.0,1.0,7.0,157,101.0,56.0,0.0,0.0,0.3981220610685767,-1.1172515710685873,2
HillTr00,DT,12,5,0.0,0.0,0.0,16,10.0,6.0,2.0,5.0,-2.277405040367626,0.2903997278376405,0
HovaCh20,DT,156,149,15.0,3.0,22.0,412,309.0,103.0,58.0,19.0,5.132396766075658,-1.7288516216797585,1
HowaJa00,DT,45,28,1.0,1.0,7.5,122,83.0,39.0,17.0,23.0,-0.3207826101619239,0.18722217896892335,2
HughJo00,DT,71,10,4.0,1.0,5.5,131,66.0,65.0,8.0,9.0,-0.38394048062333763,-0.4255152732975283,2
HughMo00,DT,25,1,1.0,0.0,0.0,23,15.0,8.0,4.0,0.0,-2.1553644237984404,0.11583086680777083,0
HursMa00,DT,42,17,7.0,1.0,8.0,78,53.0,25.0,9.0,17.0,-0.7066393457742499,0.3532233382233654,0
IoanJu20,DT,36,5,0.0,0.0,1.5,54,33.0,21.0,3.0,0.0,-1.8276747494362702,-0.12978165801820019,0
IoanMa01,DT,64,36,1.0,2.0,22.5,155,96.0,59.0,23.0,53.0,1.0650598332131276,1.0338916228763777,2
IrviCo99,DT,24,0,0.0,0.0,0.0,14,9.0,5.0,1.0,2.0,-2.299552265949954,0.1892956090954691,0
IvieJo00,DT,11,0,0.0,0.0,0.0,2,0.0,2.0,0.0,1.0,-2.4976354670981777,0.322808261498992,0
JackMa02,DT,135,82,28.0,6.0,35.5,284,202.0,82.0,61.0,105.0,5.75359920684995,1.8780410742042417,1
JarrGr00,DT,101,86,1.0,5.0,26.5,327,182.0,145.0,53.0,84.0,4.330260653650681,0.8342085032622417,1
JeanRi99,DT,143,48,11.0,1.0,14.0,205,122.0,83.0,31.0,20.0,1.8674088529815474,-0.8995599724405646,2
JeffJa21,DT,34,1,0.0,0.0,0.0,32,21.0,11.0,4.0,0.0,-2.0658202396392005,0.0025488965472567696,0
JeffQu00,DT,63,36,6.0,3.0,12.5,108,56.0,52.0,14.0,43.0,0.531678786715256,0.848087766245224,2
JenkJa01,DT,107,51,1.0,0.0,7.0,146,94.0,52.0,10.0,24.0,0.21639703521806986,-0.7997708592433498,2
JenkJo00,DT,101,30,4.0,1.0,2.5,195,104.0,91.0,8.0,7.0,0.35430383334665316,-1.2870670420509747,2
JenkKr00,DT,108,102,11.0,2.0,24.0,282,220.0,62.0,58.0,26.0,3.3580074948702556,-0.3478339913049002,1
JernTi00,DT,79,51,3.0,0.0,17.5,134,70.0,64.0,29.0,49.0,0.9040198065582405,0.35343313261795234,2
JerrPe99,DT,64,29,3.0,1.0,5.5,67,51.0,16.0,14.0,19.0,-0.679437374637544,0.21432634160877087,0
JohnAn03,DT,83,52,3.0,1.0,4.5,142,97.0,45.0,9.0,12.0,0.009181991894099364,-0.7037452152768395,2
JohnAu01,DT,83,22,6.0,1.0,6.5,140,69.0,71.0,12.0,11.0,0.04561777807504709,-0.5476920154515882,2
JohnJa09,DT,59,20,0.0,1.0,5.5,96,48.0,48.0,10.0,9.0,-0.777003150793814,-0.14122372232989344,0
JohnJe21,DT,9,0,0.0,0.0,0.0,12,10.0,2.0,1.0,0.0,-2.44110073045683,0.28482662768664957,0
JohnTa20,DT,91,37,7.0,2.0,14.0,154,107.0,47.0,28.0,23.0,0.9686904122179991,0.1257259347238892,2
JohnTr20,DT,76,38,9.0,0.0,3.0,141,109.0,32.0,16.0,7.0,-0.07391030749394312,-0.7906084387520065,2
JollJo20,DT,61,47,18.0,0.0,3.0,135,89.0,46.0,17.0,13.0,0.3061141422450997,-0.6884195128423225,2
JoneCh04,DT,47,34,0.0,0.0,9.0,119,68.0,51.0,19.0,19.0,-0.37734886833532616,-0.06839813258220173,2
JoneCh09,DT,83,62,24.0,9.0,43.5,184,128.0,56.0,44.0,108.0,4.7371608533120835,3.6619699923277755,1
JoneD.01,DT,52,37,2.0,2.0,6.0,97,72.0,25.0,18.0,7.0,-0.43961227538091,0.13049666691270875,2
JoneDa04,DT,108,102,4.0,2.0,10.0,246,139.0,107.0,19.0,29.0,2.048706458657224,-1.1449864818744468,2
JoneDr00,DT,36,14,4.0,0.0,11.5,69,41.0,28.0,14.0,22.0,-0.827720552642059,0.5206145793364099,0
JoneJu03,DT,43,27,1.0,1.0,1.5,85,46.0,39.0,9.0,9.0,-1.011165512208842,-0.1379482848554247,0
JoneNa00,DT,20,2,3.0,0.0,2.0,26,12.0,14.0,4.0,6.0,-1.9550492601806355,0.2697371007682962,0
JoseLi99,DT,165,158,6.0,8.0,25.0,628,371.0,257.0,55.0,75.0,8.019317915720508,-1.490817957648039,1
JoseSe00,DT,39,38,4.0,1.0,6.0,137,83.0,54.0,9.0,14.0,-0.29505782306352357,-0.23780641823403886,2
JoseWi20,DT,69,17,7.0,2.0,7.0,103,73.0,30.0,21.0,6.0,-0.17980712691651543,0.10946826129028574,2
KearFr00,DT,35,8,1.0,0.0,5.5,43,29.0,14.0,4.0,8.0,-1.661705849018583,0.2139345395934542,0
KekeKi00,DT,37,15,3.0,2.0,6.5,50,23.0,27.0,4.0,11.0,-1.132418124857462,0.5212162129083431,0
KellEt20,DT,36,9,0.0,1.0,2.0,63,44.0,19.0,8.0,4.0,-1.486465023377667,0.12621697358743258,0
KennJi21,DT,94,31,6.0,2.0,8.5,146,108.0,38.0,25.0,9.0,0.48915637234133624,-0.23498108949722457,2
KilgDa01,DT,29,0,1.0,0.0,0.0,16,11.0,5.0,0.0,1.0,-2.243687703303161,0.11567365167673685,0
KinlJa00,DT,18,16,4.0,0.0,1.5,41,16.0,25.0,3.0,5.0,-1.7359583504858187,0.044618001985451086,0
KlecDa20,DT,63,6,0.0,0.0,5.0,52,35.0,17.0,5.0,5.0,-1.4909519589723959,-0.08020954648912354,0
KlugKa00,DT,109,8,8.0,5.0,21.5,128,87.0,41.0,30.0,39.0,1.4884606112615983,1.3997810742389778,2
KnigTe99,DT,108,96,11.0,3.0,14.0,230,148.0,82.0,34.0,38.0,2.6438897477742627,-0.35425461324851226,2
KoloRo20,DT,54,19,2.0,2.0,4.0,54,45.0,9.0,4.0,0.0,-1.2357023847467388,0.1652927727643851,0
KuhnMa00,DT,39,11,4.0,0.0,1.5,48,24.0,24.0,2.0,4.0,-1.6199843357076475,-0.12928877552432338,0
LaFaTr20,DT,4,0,0.0,0.0,0.0,3,2.0,1.0,1.0,0.0,-2.5348596078366783,0.3652409756502131,0
LandDe99,DT,88,24,6.0,0.0,9.0,130,96.0,34.0,33.0,22.0,0.31017179245861076,-0.12917215259463627,2
LarsLe20,DT,16,5,1.0,1.0,2.0,23,16.0,7.0,2.0,0.0,-2.0423263367229256,0.396983642254726,0
LavaCh20,DT,30,20,3.0,0.0,2.5,64,48.0,16.0,6.0,0.0,-1.5206220661712266,-0.147822321673151,0
LawrDe03,DT,41,35,4.0,1.0,8.0,124,70.0,54.0,12.0,23.0,-0.19347187710336378,0.06855755935989949,2
LawrRa01,DT,15,6,0.0,0.0,0.0,13,10.0,3.0,1.0,0.0,-2.3467263094840964,0.19843367110095364,0
LawsTr99,DT,56,2,6.0,1.0,5.0,57,45.0,12.0,12.0,11.0,-1.0323688473666515,0.31469101775551755,0
LeexJa21,DT,9,1,0.0,0.0,1.0,9,7.0,2.0,0.0,0.0,-2.4424856897613374,0.31885760140037306,0
LeisRo20,DT,18,1,0.0,0.0,0.0,18,10.0,8.0,2.0,1.0,-2.291416160642661,0.18958161700255055,0
LeviLa00,DL,7,0,0.0,0.0,0.0,3,3.0,0.0,1.0,0.0,-2.5180873679936635,0.3477091698940181,0
LewiDa20,DT,141,65,16.0,4.0,23.5,277,201.0,76.0,42.0,26.0,3.4678484007732617,-0.21377433917493055,1
LewiJo22,DT,4,0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,-2.544340990717645,0.35145024745847664,0
LewiTr99,DT,18,7,1.0,0.0,0.0,31,25.0,6.0,3.0,2.0,-2.105404411940808,0.12516772082701932,0
LissSe99,DT,69,21,1.0,0.0,6.5,135,78.0,57.0,9.0,14.0,-0.4510037917674923,-0.510751827853716,2
LiugCo00,DT,127,104,20.0,5.0,26.0,294,222.0,72.0,67.0,58.0,4.838394756980024,0.6029259999523785,1
LogaBe00,DT,89,63,3.0,3.0,7.0,230,161.0,69.0,36.0,17.0,1.5655960436717222,-0.5163528564264801,2
LongRi20,DT,39,4,2.0,1.0,9.5,63,49.0,14.0,13.0,0.0,-1.2121752206446603,0.39476139908235297,0
LopeRo00,DL,6,5,0.0,0.0,0.0,5,5.0,0.0,0.0,1.0,-2.4793297474633316,0.3233804611218972,0
LotuSt00,DT,115,114,7.0,2.0,15.5,191,114.0,77.0,35.0,29.0,2.2511576025405953,-0.566045364777596,2
LyncJa00,DT,13,0,0.0,0.0,2.0,10,5.0,5.0,2.0,2.0,-2.3293033210820506,0.3662845157214798,0
MaddAn20,DT,35,12,1.0,1.0,5.0,58,43.0,15.0,8.0,3.0,-1.4096641377582182,0.24100140047227375,0
MaduJu00,DT,18,8,1.0,0.0,2.0,35,22.0,13.0,5.0,6.0,-1.924957549172181,0.2280980161436445,0
MaheJe20,DT,11,1,0.0,0.0,1.0,20,16.0,4.0,1.0,2.0,-2.3157226649850653,0.2884366687384169,0
MarkSe99,DT,103,61,23.0,5.0,19.0,205,150.0,55.0,38.0,53.0,3.1436354050869513,0.8877937473330304,1
MarsKe20,DT,1,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,-2.583379135051337,0.3864786112112543,0
MartMi01,DT,46,5,1.0,0.0,4.0,68,42.0,26.0,12.0,12.0,-1.285609925118405,0.0782246069740525,0
MartVa99,DT,51,27,0.0,1.0,3.0,79,47.0,32.0,6.0,6.0,-1.094311086010663,-0.16007403969137973,0
MathRi99,DT,96,20,4.0,2.0,5.0,108,66.0,42.0,14.0,19.0,-0.048257977925532755,-0.08578051332815373,2
McBeRy99,DT,47,21,0.0,0.0,4.0,76,49.0,27.0,10.0,8.0,-1.213705806815582,-0.14240966157299756,0
McBrTu99,DT,66,24,2.0,6.0,9.5,125,78.0,47.0,13.0,35.0,0.6031553582911817,1.1597725642289936,2
McCaJo22,DT,44,1,5.0,1.0,2.5,52,35.0,17.0,6.0,5.0,-1.3967837729093346,0.1717420268747007,0
McClTe00,DT,95,34,0.0,3.0,7.5,136,87.0,49.0,12.0,17.0,0.2431682658303738,-0.07910762590768822,2
McCoGe99,DT,140,139,24.0,6.0,59.5,334,235.0,99.0,86.0,153.0,7.976133480229777,3.088288577391878,3
McCuDa00,DT,76,3,2.0,0.0,2.5,49,24.0,25.0,4.0,9.0,-1.390049816039022,-0.2133435234554531,0
McDoCl99,DT,121,37,6.0,0.0,21.0,279,178.0,101.0,37.0,47.0,2.424482423751219,-0.5103289255024589,2
McDoMa00,DT,9,9,0.0,0.0,2.0,20,12.0,8.0,4.0,4.0,-2.1613799708842576,0.3358972184496277,0
McGeSt01,DT,81,30,1.0,2.0,4.5,118,75.0,43.0,6.0,15.0,-0.2958850259408232,-0.23249857021706696,2
McInR.00,DT,18,0,0.0,0.0,2.0,18,10.0,8.0,2.0,3.0,-2.225515024038922,0.29877855399657394,0
McKeKa00,DT,9,0,0.0,0.0,0.0,11,4.0,7.0,1.0,0.0,-2.4326415919983813,0.26993877710135483,0
McNeAl00,DT,6,4,0.0,0.0,0.0,14,6.0,8.0,1.0,1.0,-2.389310617954541,0.2665754874442826,0
MebaBr99,DT,182,176,10.0,3.0,18.5,467,299.0,168.0,63.0,59.0,6.2806810904541805,-1.9897966513110892,1
MillRo99,DT,119,84,5.0,1.0,8.0,252,169.0,83.0,24.0,18.0,1.775576340099094,-1.4417792881961689,2
MitcEa99,DT,130,66,9.0,1.0,6.5,267,163.0,104.0,24.0,17.0,1.9667193037198365,-1.647806596839434,2
MoalFi99,DT,64,45,3.0,0.0,3.5,88,49.0,39.0,10.0,14.0,-0.6476220035498303,-0.4366781555710565,0
MondMa20,DT,7,0,0.0,0.0,0.0,6,4.0,2.0,2.0,0.0,-2.4769329741307096,0.33558114951729134,0
MontAn20,DT,42,22,6.0,0.0,3.0,78,55.0,23.0,9.0,7.0,-1.0717265883049947,-0.18777827136674247,0
MontMi20,DT,58,8,2.0,1.0,5.0,124,87.0,37.0,8.0,13.0,-0.6571721811586662,-0.12673965744094529,0
MoorDr99,DT,7,0,0.0,0.0,0.0,4,4.0,0.0,2.0,0.0,-2.49574718711333,0.35242553066105214,0
MoorKi20,DT,89,14,10.0,2.0,10.5,123,93.0,30.0,19.0,7.0,0.23773181956002093,0.005126159372900618,2
MoorLa20,DT,51,9,1.0,1.0,5.0,87,68.0,19.0,16.0,8.0,-0.9488981208117824,0.1519630522118666,0
MoorRa21,DT,44,18,2.0,1.0,3.0,94,65.0,29.0,3.0,2.0,-1.1378267813833562,-0.21304028242691414,0
MoslC.20,DT,140,31,3.0,6.0,14.0,195,141.0,54.0,19.0,27.0,1.7802712878046008,0.328514550256426,2
MurcLa00,DT,16,2,0.0,0.0,0.0,10,4.0,6.0,2.0,0.0,-2.364898899557498,0.2259295691218085,0
NeilCh00,DT,24,0,0.0,1.0,2.0,16,8.0,8.0,3.0,2.0,-2.069163194590136,0.44202249027155216,0
NeviDr00,DT,27,3,1.0,0.0,1.0,52,28.0,24.0,4.0,3.0,-1.8351997674688145,-0.019945020018275573,0
NgatHa20,DT,180,174,40.0,7.0,32.5,517,329.0,188.0,63.0,91.0,8.929111855498785,-0.622619382220705,3
NichBi00,DT,52,41,4.0,2.0,10.0,118,64.0,54.0,16.0,24.0,0.13675774059760945,0.29021978231082596,2
NixoDa00,DT,6,0,0.0,0.0,0.5,6,1.0,5.0,0.0,2.0,-2.4722798656993366,0.3626049886024626,0
NixxJo20,DT,31,0,0.0,2.0,0.0,21,17.0,4.0,1.0,0.0,-1.983841068199858,0.4469470664031943,0
NkemRo00,DT,35,6,3.0,2.0,4.5,56,32.0,24.0,10.0,10.0,-1.1516535595510304,0.540953453721571,0
NnadDe00,DT,56,49,1.0,1.0,2.0,149,73.0,76.0,3.0,4.0,-0.37207547282348596,-0.9121784366285438,2
NuneRa00,DT,77,27,0.0,0.0,1.5,87,47.0,40.0,8.0,9.0,-0.9482137780338761,-0.5833178042018775,0
OdenIf00,DL,36,15,0.0,1.0,10.5,62,36.0,26.0,10.0,30.0,-0.8986660023680924,0.8085985159237897,0
OdigOs00,DL,6,5,0.0,0.0,2.0,13,8.0,5.0,3.0,8.0,-2.2392776140614634,0.4794654186540502,0
OgunAd01,DL,5,0,0.0,0.0,1.0,5,4.0,1.0,1.0,2.0,-2.4681745704265055,0.4168392603641152,0
OgunLa00,DT,69,56,1.0,2.0,18.0,212,128.0,84.0,36.0,42.0,1.6636931091596547,0.30818998167733525,2
OkamFr99,DT,28,9,0.0,0.0,0.0,45,38.0,7.0,7.0,0.0,-1.9252932052209655,-0.01714972664874522,0
OkoyAm99,DT,87,59,7.0,3.0,16.0,177,118.0,59.0,27.0,40.0,1.6321023564406092,0.3945665062234988,2
OlivEd00,DT,40,31,5.0,2.0,8.0,91,60.0,31.0,15.0,17.0,-0.3655055959283074,0.44954953793407715,2
OnyeDa00,DT,80,42,5.0,1.0,16.0,174,96.0,78.0,21.0,44.0,1.119418506846214,0.13206887157878264,2
OshiBa20,DT,2,0,0.0,0.0,0.0,2,2.0,0.0,0.0,0.0,-2.5733441277650657,0.3786874968198575,0
PaeaSt00,DT,83,46,6.0,3.0,14.0,129,76.0,53.0,24.0,31.0,0.949540370844471,0.4997158349800284,2
PageCh99,DT,6,0,0.0,0.0,0.0,5,4.0,1.0,0.0,0.0,-2.5247449601615335,0.3326351886689761,0
ParrDa00,DT,36,32,0.0,0.0,5.0,83,52.0,31.0,9.0,12.0,-1.093509771978021,-0.08475927581906789,0
PattMi20,DT,147,108,4.0,4.0,16.5,388,287.0,101.0,43.0,23.0,3.9840114148138155,-1.3555532092175386,1
PayeKw00,DL,4,4,0.0,0.0,0.0,9,7.0,2.0,1.0,0.0,-2.4629938931388566,0.3107081059949983,0
PaynDa00,DT,55,49,9.0,4.0,12.0,192,109.0,83.0,18.0,26.0,1.3156841269887025,0.2458755146473834,2
PekoDo20,DT,214,194,14.0,3.0,20.0,616,321.0,295.0,47.0,50.0,7.800163273651689,-3.746956807597516,1
PendJe00,DT,5,0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,-2.5441870739391144,0.3488484936322531,0
PeniJo00,DT,24,12,1.0,0.0,1.0,42,20.0,22.0,4.0,0.0,-1.888508201104467,-0.046515716469626836,0
PeteCo00,DT,144,124,9.0,1.0,19.0,298,197.0,101.0,49.0,38.0,3.635074840352307,-1.2019898064787538,1
PeteKe21,DT,76,15,7.0,4.0,8.0,118,82.0,36.0,14.0,13.0,0.2024186848944078,0.4313648731823231,2
PhilDa01,DT,60,19,2.0,2.0,11.5,91,53.0,38.0,19.0,24.0,-0.18444692126040596,0.6345791872275017,2
PhilHa00,DT,36,3,2.0,0.0,0.5,66,37.0,29.0,4.0,9.0,-1.5846440667527888,-0.09151648683345265,0
PhilJa02,DL,6,3,0.0,0.0,1.5,17,7.0,10.0,1.0,5.0,-2.290277120145661,0.368908713479699,0
PhilJo01,DT,93,47,17.0,3.0,19.0,136,93.0,43.0,30.0,41.0,1.7713965439409018,0.7860997099944571,2
PickRy20,DT,207,185,33.0,1.0,9.5,583,386.0,197.0,52.0,11.0,7.0212927232050255,-4.503603082189644,1
PitcQu99,DT,9,1,0.0,0.0,1.5,18,13.0,5.0,3.0,3.0,-2.283327361471638,0.3603167881780994,0
PoexDo00,DT,128,125,14.0,2.0,20.5,285,205.0,80.0,31.0,49.0,3.566523399079262,-0.7221709918658491,1
PopeMo20,DT,48,21,4.0,1.0,6.0,67,53.0,14.0,9.0,0.0,-1.080846218352863,0.04452448294614118,0
PouhSi20,DT,106,55,11.0,1.0,4.5,263,193.0,70.0,13.0,8.0,1.349388414288958,-1.5868495694131366,2
PoweCa98,DT,3,0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,-2.5702125034949095,0.372200736134105,0
PoweJe00,DT,28,4,2.0,0.0,1.0,18,12.0,6.0,3.0,1.0,-2.093651067150451,0.14626010345770035,0
PresDe99,DT,8,0,1.0,0.0,0.0,20,18.0,2.0,3.0,0.0,-2.3279239191595584,0.2707170429087785,0
PricBr99,DT,20,14,0.0,0.0,3.0,27,23.0,4.0,10.0,6.0,-1.8752714028660171,0.33520055287848205,0
PryoMy99,DT,24,2,1.0,1.0,1.0,34,19.0,15.0,3.0,7.0,-1.854649980108297,0.3631645376357051,0
