,age,team,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,player_id,position,snaps_played,total_snaps,snap_played_percentage
5132,24,GNB,11,0,5,4,30,7.5,0,2,10,0.4,2.7,80.0,6.0,19,107,1,7,51,5.6,9.7,1.7,23,6.0,137,1,2,1.0,FranJo01,RB,62.0,689.0,0.09
5133,24,2TM,16,14,26,22,145,6.6,0,0,22,1.4,9.1,84.6,5.6,202,737,6,0,39,3.6,46.1,12.6,224,3.9,882,6,4,6.0,LyncMa00,RB,,,
5134,24,STL,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0,5,3.5,3.5,1.0,2,3.5,7,0,0,0.0,LeonBr00,RB,,,
5135,24,CIN,15,13,27,21,174,8.3,0,6,25,1.4,11.6,77.8,6.4,222,839,9,46,74,3.8,55.9,14.8,243,4.2,1013,9,0,5.0,HillJe01,RB,443.0,1007.0,0.44
5136,24,SFO,14,0,16,12,68,5.7,0,4,16,0.9,4.9,75.0,4.3,83,333,4,17,28,4.0,23.8,5.9,95,4.2,401,4,1,2.0,HydeCa00,RB,292.0,912.0,0.32
5137,24,CHI,16,2,42,22,279,12.7,1,9,83,1.4,17.4,52.4,6.6,148,537,6,28,23,3.6,33.6,9.3,170,4.8,816,7,0,5.0,LangJe00,RB,,,
5138,24,CLE,8,0,2,2,19,9.5,0,1,15,0.3,2.4,100.0,9.5,23,142,0,8,17,6.2,17.8,2.9,25,6.4,161,0,0,1.0,HarrJe00,RB,,,
5139,24,IND,16,2,76,63,482,7.7,4,24,29,3.9,30.1,82.9,6.3,89,380,3,24,31,4.3,23.8,5.6,152,5.7,862,7,0,7.0,HineNy00,RB,,,
5140,24,JAX,10,0,41,30,224,7.5,0,14,20,3.0,22.4,73.2,5.5,49,253,2,7,58,5.2,25.3,4.9,79,6.0,477,2,2,3.0,YeldT.00,RB,,,
5141,24,PHI,8,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,22,69,0,5,13,3.1,8.6,2.8,22,3.1,69,0,0,0.0,MoatRy00,RB,,,
5142,24,NYJ,14,0,23,17,160,9.4,0,8,27,1.2,11.4,73.9,7.0,84,316,3,17,61,3.8,22.6,6.0,101,4.7,476,3,4,4.0,JordLa00,RB,,,
5143,24,CIN,13,5,23,21,146,7.0,0,9,17,1.6,11.2,91.3,6.3,215,957,9,51,54,4.5,73.6,16.5,236,4.7,1103,9,0,9.0,JohnRu00,RB,,,
5144,24,CAR,3,3,19,17,149,8.8,1,8,24,5.7,49.7,89.5,7.8,59,225,5,14,15,3.8,75.0,19.7,76,4.9,374,6,0,3.0,McCaCh01,RB,,,
5145,24,CIN,6,6,26,21,138,6.6,1,5,19,3.5,23.0,80.8,5.3,119,428,3,20,34,3.6,71.3,19.8,140,4.0,566,4,1,3.0,MixoJo00,RB,,,
5146,24,IND,1,1,3,3,30,10.0,0,1,19,3.0,30.0,100.0,10.0,4,26,0,2,18,6.5,26.0,4.0,7,8.0,56,0,0,0.0,MackMa00,RB,,,
5147,24,JAX,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,McNiJe00,RB,,,
5148,24,NYJ,8,3,31,19,193,10.2,1,10,20,2.4,24.1,61.3,6.2,92,276,3,15,34,3.0,34.5,11.5,111,4.2,469,4,2,3.0,McGuEl00,RB,,,
5149,24,DEN,7,2,15,11,101,9.2,1,3,28,1.6,14.4,73.3,6.7,37,179,0,5,24,4.8,25.6,5.3,48,5.8,280,1,1,2.0,MoreKn00,RB,,,
5150,24,PHI,12,12,67,54,373,6.9,3,20,36,4.5,31.1,80.6,5.6,200,840,2,45,34,4.2,70.0,16.7,254,4.8,1213,5,4,7.0,McCoLe01,RB,695.0,880.0,0.79
5151,24,BAL,16,11,56,41,321,7.8,4,17,39,2.6,20.1,73.2,5.7,2,3,0,0,2,1.5,0.2,0.1,43,7.5,324,4,0,2.0,JuszKy00,RB,383.0,1126.0,0.34
5152,24,CAR,14,9,10,5,34,6.8,0,3,11,0.4,2.4,50.0,3.4,7,22,0,4,11,3.1,1.6,0.5,12,4.7,56,0,0,0.0,FiamTo00,RB,,,
5153,24,DEN,15,1,28,18,104,5.8,0,5,14,1.2,6.9,64.3,3.7,173,921,8,42,68,5.3,61.4,11.5,191,5.4,1025,8,3,8.0,BellTa00,RB,,,
5154,24,JAX,15,15,100,76,522,6.9,0,23,27,5.1,34.8,76.0,5.2,265,1152,3,55,81,4.3,76.8,17.7,341,4.9,1674,3,1,10.0,FourLe00,RB,,,
5155,24,TEN,6,0,1,1,5,5.0,1,1,5,0.2,0.8,100.0,5.0,22,95,0,6,15,4.3,15.8,3.7,23,4.3,100,1,0,1.0,ForeDO00,RB,,,
5156,24,MIN,16,7,9,7,65,9.3,0,2,29,0.4,4.1,77.8,7.2,0,0,0,0,0,0.0,0.0,0.0,7,9.3,65,0,0,1.0,ElliRh00,RB,244.0,976.0,0.25
5157,24,ATL,2,2,2,2,29,14.5,0,2,15,1.0,14.5,100.0,14.5,0,0,0,0,0,0.0,0.0,0.0,2,14.5,29,0,0,0.0,EwinBr00,RB,14.0,117.0,0.12
5158,24,DEN,16,6,45,31,265,8.5,1,8,43,1.9,16.6,68.9,5.9,174,612,4,31,18,3.5,38.3,10.9,205,4.3,877,5,4,5.0,BookDe00,RB,,,
5159,24,MIN,5,0,5,3,19,6.3,0,1,12,0.6,3.8,60.0,3.8,18,99,1,6,15,5.5,19.8,3.6,21,5.6,118,1,0,1.0,FasoCi00,RB,,,
5160,24,CLE,16,16,49,36,278,7.7,0,13,32,2.3,17.4,73.5,5.7,298,1494,8,62,88,5.0,93.4,18.6,334,5.3,1772,8,3,12.0,ChubNi00,RB,,,
5161,24,NYJ,16,0,25,17,144,8.5,0,4,35,1.1,9.0,68.0,5.8,38,113,1,7,21,3.0,7.1,2.4,55,4.7,257,1,0,2.0,CannTr00,RB,,,
5162,24,ATL,14,0,7,6,63,10.5,0,3,19,0.4,4.5,85.7,9.0,121,380,8,24,25,3.1,27.1,8.6,127,3.5,443,8,2,4.0,DuckT.00,RB,,,
5163,24,GNB,15,0,10,6,38,6.3,0,2,12,0.4,2.5,60.0,3.8,77,420,2,18,76,5.5,28.0,5.1,83,5.5,458,2,4,4.0,DaveNa00,RB,,,
5164,24,DAL,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,WashCh00,RB,,,
5165,24,SDG,16,16,137,100,725,7.3,4,26,73,6.3,45.3,73.0,5.3,313,1645,13,83,73,5.3,102.8,19.6,413,5.7,2370,17,2,19.0,TomlLa00,RB,,,
5166,24,CHI,14,10,30,22,178,8.1,0,9,23,1.6,12.7,73.3,5.9,278,1183,7,58,46,4.3,84.5,19.9,300,4.5,1361,7,0,10.0,ThomAn01,RB,,,
5167,24,STL,10,0,15,11,78,7.1,0,3,14,1.1,7.8,73.3,5.2,7,21,0,2,11,3.0,2.1,0.7,18,5.5,99,0,0,1.0,PeadIs00,RB,91.0,607.0,0.15
5168,24,JAX,7,0,5,3,7,2.3,0,0,6,0.4,1.0,60.0,1.4,6,11,0,1,4,1.8,1.6,0.9,9,2.0,18,0,0,0.0,PierBe00,RB,29.0,483.0,0.06
5169,24,LAR,14,14,81,59,580,9.8,4,27,56,4.2,41.4,72.8,7.2,256,1251,17,75,36,4.9,89.4,18.3,315,5.8,1831,21,1,16.0,GurlTo01,RB,,,
5170,24,LAC,16,16,83,58,476,8.2,4,22,49,3.6,29.8,69.9,5.7,284,1105,8,61,87,3.9,69.1,17.8,342,4.6,1581,12,1,10.0,GordMe00,RB,,,
5171,24,SDG,15,0,12,10,31,3.1,0,3,14,0.7,2.1,83.3,2.6,37,164,2,6,34,4.4,10.9,2.5,47,4.1,195,2,1,4.0,SproDa00,RB,,,
5172,24,OAK,15,0,45,34,197,5.8,1,15,15,2.3,13.1,75.6,4.4,57,153,2,10,11,2.7,10.2,3.8,91,3.8,350,3,2,3.0,WashDe00,RB,,,
5173,24,NOR,3,0,1,1,1,1.0,0,0,1,0.3,0.3,100.0,1.0,3,0,0,0,1,0.0,0.0,1.0,4,0.3,1,0,0,0.0,WillJo07,RB,,,
5174,24,NOR,13,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,27,154,0,7,28,5.7,11.8,2.1,27,5.7,154,0,0,1.0,WashDw00,RB,,,
5175,24,MIA,10,7,48,38,202,5.3,3,10,24,3.8,20.2,79.2,4.2,100,344,1,16,18,3.4,34.4,10.0,138,4.0,546,4,2,0.0,GaskMy00,RB,,,
5176,24,SFO,16,0,1,1,6,6.0,0,0,6,0.1,0.4,100.0,6.0,29,87,2,6,9,3.0,5.4,1.8,30,3.1,93,2,0,1.0,DixoAn00,RB,,,
5177,24,PIT,15,0,11,8,64,8.0,0,3,23,0.5,4.3,72.7,5.8,49,197,0,16,30,4.0,13.1,3.3,57,4.6,261,0,0,2.0,DwyeJo00,RB,139.0,993.0,0.14
5178,24,MIN,12,1,6,2,7,3.5,0,1,6,0.2,0.6,33.3,1.2,0,0,0,0,0,0.0,0.0,0.0,2,3.5,7,0,0,,DImpRy00,RB,,,
5179,24,ARI,16,0,3,1,4,4.0,0,0,4,0.1,0.3,33.3,1.3,17,58,0,5,16,3.4,3.6,1.1,18,3.4,62,0,0,0.0,TaylSt00,RB,76.0,1086.0,0.07
5180,24,WAS,2,0,7,6,27,4.5,1,2,9,3.0,13.5,85.7,3.9,3,12,0,0,7,4.0,6.0,1.5,9,4.3,39,1,0,0.0,ThomCh03,RB,30.0,125.0,0.24
5181,24,CLE,16,11,43,37,191,5.2,1,7,13,2.3,11.9,86.0,4.4,173,512,7,30,17,3.0,32.0,10.8,210,3.3,703,8,2,4.0,PrenTr00,RB,,,
5182,24,PIT,2,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,SummFr00,RB,,,
5183,24,ARI,14,1,17,13,234,18.0,2,6,73,0.9,16.7,76.5,13.8,43,167,0,5,39,3.9,11.9,3.1,56,7.2,401,2,0,3.0,StepLa00,RB,,,
5184,24,CHI,12,0,7,5,55,11.0,0,4,16,0.4,4.6,71.4,7.9,32,126,0,4,24,3.9,10.5,2.7,37,4.9,181,0,0,1.0,CareKa00,RB,98.0,754.0,0.13
5185,24,NYG,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,1,1.0,WardDe01,RB,,,
5186,24,ATL,9,0,5,3,6,2.0,0,1,10,0.3,0.7,60.0,1.2,10,36,0,2,23,3.6,4.0,1.1,13,3.2,42,0,1,0.0,JohnGa01,RB,,,
5187,24,GNB,11,4,4,3,26,8.7,0,2,11,0.3,2.4,75.0,6.5,0,0,0,0,0,0.0,0.0,0.0,3,8.7,26,0,0,0.0,JohnQu00,RB,,,
5188,24,JAX,15,0,18,16,101,6.3,0,4,14,1.1,6.7,88.9,5.6,39,202,1,8,28,5.2,13.5,2.6,55,5.5,303,1,0,2.0,JennRa00,RB,,,
5189,24,SEA,10,0,2,1,12,12.0,0,0,12,0.1,1.2,50.0,6.0,34,175,0,11,45,5.1,17.5,3.4,35,5.3,187,0,1,1.0,MichCh00,RB,73.0,664.0,0.11
5190,24,OAK,15,3,23,17,143,8.4,0,3,46,1.1,9.5,73.9,6.2,82,424,2,18,90,5.2,28.3,5.5,99,5.7,567,2,1,3.0,MurrLa00,RB,277.0,955.0,0.29
5191,24,GNB,12,8,35,26,206,7.9,1,12,24,2.2,17.2,74.3,5.9,133,728,8,41,67,5.5,60.7,11.1,159,5.9,934,9,1,6.0,JoneAa00,RB,,,
5192,24,NOR,15,15,74,47,352,7.5,3,15,30,3.1,23.5,63.5,4.8,325,1388,13,68,62,4.3,92.5,21.7,372,4.7,1740,16,4,16.0,McAlDe00,RB,,,
5193,24,MIA,16,0,5,4,13,3.3,0,1,12,0.3,0.8,80.0,2.6,41,193,1,13,26,4.7,12.1,2.6,45,4.6,206,1,0,1.0,MinoTr00,RB,,,
5194,24,NYG,15,0,14,11,149,13.5,0,3,43,0.7,9.9,78.6,10.6,96,423,9,32,16,4.4,28.2,6.4,107,5.3,572,9,2,5.0,JacoBr00,RB,,,
5195,24,PIT,12,0,10,7,57,8.1,0,2,13,0.6,4.8,70.0,5.7,20,63,0,3,15,3.2,5.3,1.7,27,4.4,120,0,2,1.0,HaynVe00,RB,,,
5196,24,CLE,10,4,21,14,122,8.7,0,8,27,1.4,12.2,66.7,5.8,88,266,0,6,19,3.0,26.6,8.8,102,3.8,388,0,1,2.0,HardMo00,RB,,,
5197,24,GNB,12,0,26,21,187,8.9,1,11,17,1.8,15.6,80.8,7.2,37,111,2,5,9,3.0,9.3,3.1,58,5.1,298,3,1,3.0,JackBr00,RB,,,
5198,24,BUF,16,15,37,28,178,6.4,0,10,19,1.8,11.1,75.7,4.8,325,1247,5,71,27,3.8,77.9,20.3,353,4.0,1425,5,1,11.0,McGaWi00,RB,,,
5199,24,NYJ,8,1,29,19,227,11.9,2,13,22,2.4,28.4,65.5,7.8,39,137,1,7,17,3.5,17.1,4.9,58,6.3,364,3,2,0.0,JohnTy02,RB,,,
5200,24,CLE,16,0,93,74,693,9.4,3,32,41,4.6,43.3,79.6,7.5,82,348,4,27,19,4.2,21.8,5.1,156,6.7,1041,7,4,6.0,JohnDu00,RB,,,
5201,24,ARI,16,5,57,36,457,12.7,4,21,55,2.3,28.6,63.2,8.0,125,581,8,36,47,4.6,36.3,7.8,161,6.4,1038,12,4,9.0,JohnDa08,RB,,,
5202,24,IND,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,5,14,0,1,5,2.8,2.8,1.0,5,2.8,14,0,0,0.0,JoneMa04,RB,,,
5203,24,ATL,15,2,39,28,277,9.9,0,12,46,1.9,18.5,71.8,7.1,103,613,1,25,67,6.0,40.9,6.9,131,6.8,890,1,0,5.0,NorwJe00,RB,,,
5204,24,DAL,10,10,42,35,251,7.2,0,11,22,3.5,25.1,83.3,6.0,161,663,4,39,48,4.1,66.3,16.1,196,4.7,914,4,3,6.0,MurrDe00,RB,469.0,670.0,0.7
5205,24,CLE,10,2,5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,MareOw00,RB,112.0,622.0,0.18
5206,24,DEN,16,10,35,24,111,4.6,0,3,14,1.5,6.9,68.6,3.2,207,863,7,44,72,4.2,53.9,12.9,231,4.2,974,7,3,5.0,HillRo00,RB,522.0,1111.0,0.47
5207,24,IND,6,0,1,1,57,57.0,0,1,57,0.2,9.5,100.0,57.0,5,33,0,2,22,6.6,5.5,0.8,6,15.0,90,0,0,1.0,HerrDa00,RB,11.0,367.0,0.03
5208,24,ATL,2,0,2,2,11,5.5,0,0,6,1.0,5.5,100.0,5.5,1,5,0,1,5,5.0,2.5,0.5,3,5.3,16,0,1,0.0,LaynGe00,RB,,,
5209,24,BUF,5,0,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,5,22,0,0,7,4.4,4.4,1.0,5,4.4,22,0,0,0.0,OmonXa00,RB,,,
5210,24,NOR,14,9,97,81,533,6.6,1,28,41,5.8,38.1,83.5,5.5,171,797,5,32,40,4.7,56.9,12.2,252,5.3,1330,6,4,11.0,KamaAl00,RB,,,
5211,24,GNB,16,16,55,42,427,10.2,4,18,67,2.6,26.7,76.4,7.8,246,1139,9,60,44,4.6,71.2,15.4,288,5.4,1566,13,3,16.0,LacyEd00,RB,687.0,1057.0,0.65
5212,24,HOU,16,9,16,15,109,7.3,1,2,21,0.9,6.8,93.8,6.8,183,698,2,34,41,3.8,43.6,11.4,198,4.1,807,3,2,5.0,BlueAl00,RB,368.0,1187.0,0.31
5213,24,TEN,12,0,36,28,187,6.7,0,13,18,2.3,15.6,77.8,5.2,59,185,1,7,25,3.1,15.4,4.9,87,4.3,372,1,1,3.0,RingJa00,RB,,,
5214,24,NOR,14,8,68,47,335,7.1,3,16,29,3.4,23.9,69.1,4.9,70,390,5,19,55,5.6,27.9,5.0,117,6.2,725,8,4,6.0,BushRe00,RB,,,
5215,24,BAL,16,0,4,2,12,6.0,0,1,7,0.1,0.8,50.0,3.0,16,61,1,4,20,3.8,3.8,1.0,18,4.1,73,1,0,1.0,AlleAn01,RB,53.0,1060.0,0.05
5216,24,NYG,5,5,20,14,130,9.3,1,4,54,2.8,26.0,70.0,6.5,54,195,2,9,41,3.6,39.0,10.8,68,4.8,325,3,1,0.0,BarkSa00,RB,,,
5217,24,MIA,12,6,24,14,63,4.5,0,4,13,1.2,5.3,58.3,2.6,74,135,3,10,8,1.8,11.3,6.2,88,2.3,198,3,0,1.0,BallKa00,RB,,,
5218,24,BAL,10,10,21,15,105,7.0,1,6,24,1.5,10.5,71.4,5.0,114,411,7,22,19,3.6,41.1,11.4,129,4.0,516,8,3,3.0,CollAl00,RB,,,
5219,24,TAM,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,5,27,0,1,15,5.4,6.8,1.3,5,5.4,27,0,0,0.0,VaugKe00,RB,,,
5220,24,SFO,15,15,69,53,436,8.2,1,20,23,3.5,29.1,76.8,6.3,260,1102,5,42,43,4.2,73.5,17.3,313,4.9,1538,6,4,9.0,GoreFr00,RB,,,
5221,24,CAR,16,0,38,23,175,7.6,1,5,30,1.4,10.9,60.5,4.6,144,717,4,30,75,5.0,44.8,9.0,167,5.3,892,5,1,6.0,WillDe02,RB,,,
5222,24,TEN,16,2,10,5,16,3.2,0,1,7,0.3,1.0,50.0,1.6,200,773,15,43,80,3.9,48.3,12.5,205,3.8,789,15,1,4.0,WhitLe01,RB,,,
5223,24,NYJ,16,8,31,25,270,10.8,0,7,64,1.6,16.9,80.6,8.7,151,650,4,32,23,4.3,40.6,9.4,176,5.2,920,4,3,7.0,WashLe00,RB,,,
5224,24,KAN,16,6,64,45,468,10.4,3,22,31,2.8,29.3,70.3,7.3,230,1467,5,70,80,6.4,91.7,14.4,275,7.0,1935,8,3,17.0,CharJa00,RB,,,
5225,24,DAL,16,3,30,21,185,8.8,0,6,50,1.3,11.6,70.0,6.2,92,472,2,25,38,5.1,29.5,5.8,113,5.8,657,2,0,4.0,ChoiTa00,RB,,,
5226,24,WAS,16,16,41,30,216,7.2,0,13,23,1.9,13.5,73.2,5.3,352,1516,11,76,47,4.3,94.8,22.0,382,4.5,1732,11,3,12.0,PortCl00,RB,,,
5227,24,CHI,6,1,1,1,5,5.0,0,0,5,0.2,0.8,100.0,5.0,22,70,0,4,10,3.2,11.7,3.7,23,3.3,75,0,0,0.0,PeteAd00,RB,,,
5228,24,MIA,13,2,16,12,72,6.0,1,5,12,0.9,5.5,75.0,4.5,165,581,0,25,28,3.5,44.7,12.7,177,3.7,653,1,2,4.0,ThomDa03,RB,,,
5229,24,JAX,16,1,37,25,198,7.9,1,6,26,1.6,12.4,67.6,5.4,32,186,1,5,62,5.8,11.6,2.0,57,6.7,384,2,0,2.0,TodmJo00,RB,307.0,1023.0,0.3
5230,24,IND,16,3,17,16,85,5.3,0,2,17,1.0,5.3,94.1,5.0,60,336,1,15,53,5.6,21.0,3.8,76,5.5,421,1,2,3.0,WilkJo01,RB,,,
5231,24,JAX,6,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,8,36,0,3,15,4.5,6.0,1.3,8,4.5,36,0,0,0.0,WillDa011,RB,,,
5232,24,TEN,15,0,2,2,8,4.0,0,1,6,0.1,0.5,100.0,4.0,0,0,0,0,0,0.0,0.0,0.0,2,4.0,8,0,0,,CramCa00,RB,,,
5233,24,NYG,15,1,22,14,89,6.4,0,5,21,0.9,5.9,63.6,4.0,51,176,1,7,9,3.5,11.7,3.4,65,4.1,265,1,2,2.0,GallWa00,RB,,,
5234,24,2TM,8,0,5,4,21,5.3,0,0,8,0.5,2.6,80.0,4.2,62,231,0,0,17,3.7,28.9,7.8,66,3.8,252,0,2,1.0,WestTe00,RB,97.0,422.0,0.23
5235,24,SDG,1,0,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,18,87,0,6,14,4.8,87.0,18.0,18,4.8,87,0,0,1.0,WillAn00,RB,27.0,66.0,0.41
5236,24,NWE,16,4,86,60,551,9.2,5,26,61,3.8,34.4,69.8,6.4,39,166,0,8,16,4.3,10.4,2.4,99,7.2,717,5,0,7.0,WhitJa02,RB,426.0,1121.0,0.38
5237,24,KAN,7,3,11,10,52,5.2,0,0,8,1.4,7.4,90.9,4.7,35,100,1,5,19,2.9,14.3,5.0,45,3.4,152,1,0,1.0,SmitKo00,RB,,,
5238,24,ATL,7,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,13,43,1,6,17,3.3,6.1,1.9,13,3.3,43,1,0,0.0,SnelJa00,RB,,,
5239,24,NYG,16,1,12,11,49,4.5,0,1,8,0.7,3.1,91.7,4.1,125,428,3,27,30,3.4,26.8,7.8,136,3.5,477,3,1,3.0,DaynRo00,RB,,,
5240,24,DEN,16,0,7,5,53,10.6,1,2,22,0.3,3.3,71.4,7.6,4,11,1,1,9,2.8,0.7,0.3,9,7.1,64,2,0,1.0,DrouRe00,RB,,,
5241,24,NYJ,14,0,5,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,108,540,2,24,33,5.0,38.6,7.7,108,5.0,540,2,3,3.0,GreeSh00,RB,,,
5242,24,CAR,4,0,3,1,4,4.0,0,0,4,0.3,1.0,33.3,1.3,0,0,0,0,0,0.0,0.0,0.0,1,4.0,4,0,0,0.0,GoodMi00,RB,,,
5243,24,PHI,7,7,24,19,118,6.2,0,3,25,2.7,16.9,79.2,4.9,63,300,0,16,24,4.8,42.9,9.0,82,5.1,418,0,0,0.0,SandMi01,RB,,,
5244,24,BUF,8,7,27,21,82,3.9,0,4,14,2.6,10.3,77.8,3.0,73,355,1,9,46,4.9,44.4,9.1,94,4.6,437,1,4,0.0,SingDe00,RB,,,
5245,24,JAX,14,0,34,28,151,5.4,1,13,16,2.0,10.8,82.4,4.4,51,169,0,7,16,3.3,12.1,3.6,79,4.1,320,1,1,2.0,ToefLa00,RB,,,
5246,28,HOU,14,4,21,16,74,4.6,0,1,12,1.1,5.3,76.2,3.5,79,267,3,15,13,3.4,19.1,5.6,95,3.6,341,3,1,2.0,BrowCh03,RB,,,
5247,28,IND,12,11,22,15,93,6.2,0,5,12,1.3,7.8,68.2,4.2,118,433,1,16,16,3.7,36.1,9.8,133,4.0,526,1,1,3.0,AddaJo00,RB,,,
5248,28,SFO,16,2,20,16,133,8.3,1,6,31,1.0,8.3,80.0,6.7,76,234,1,13,18,3.1,14.6,4.8,92,4.0,367,2,2,3.0,FostDe00,RB,,,
5249,28,MIN,14,14,40,29,171,5.9,1,11,22,2.1,12.2,72.5,4.3,279,1266,10,61,78,4.5,90.4,19.9,308,4.7,1437,11,5,11.0,PeteAd01,RB,674.0,911.0,0.74
5250,28,NOR,13,2,44,34,239,7.0,2,13,80,2.6,18.4,77.3,5.4,36,112,0,5,11,3.1,8.6,2.8,70,5.0,351,2,1,3.0,SpilC.00,RB,200.0,952.0,0.21
5251,28,GNB,16,0,29,18,140,7.8,0,6,28,1.1,8.8,62.1,4.8,85,333,2,17,41,3.9,20.8,5.3,103,4.6,473,2,1,5.0,StarJa00,RB,260.0,1040.0,0.25
5252,28,SFO,16,4,46,33,253,7.7,1,12,26,2.1,15.8,71.7,5.5,81,319,5,16,55,3.9,19.9,5.1,114,5.0,572,6,0,4.0,McKiJe00,RB,372.0,1094.0,0.34
5253,28,DEN,14,7,11,7,37,5.3,1,2,20,0.5,2.6,63.6,3.4,5,30,0,1,15,6.0,2.1,0.4,12,5.6,67,1,0,1.0,JohnKy00,RB,,,
5254,28,CHI,16,16,47,36,154,4.3,0,6,21,2.3,9.6,76.6,3.3,296,1210,6,63,30,4.1,75.6,18.5,332,4.1,1364,6,1,9.0,JoneTh00,RB,,,
5255,28,PIT,15,0,31,26,205,7.9,0,10,29,1.7,13.7,83.9,6.6,33,99,0,4,18,3.0,6.6,2.2,59,5.2,304,0,0,2.0,MoorMe00,RB,,,
5256,28,DAL,16,10,53,40,328,8.2,0,12,21,2.5,20.5,75.5,6.2,239,1089,3,53,50,4.6,68.1,14.9,279,5.1,1417,3,3,7.0,McFaDa00,RB,615.0,1025.0,0.6
5257,28,CIN,16,2,43,30,234,7.8,0,7,35,1.9,14.6,69.8,5.4,53,170,0,10,25,3.2,10.6,3.3,83,4.9,404,0,2,2.0,BernGi00,RB,443.0,1108.0,0.4
5258,28,2TM,11,4,20,16,138,8.6,0,7,30,1.5,12.5,80.0,6.9,82,328,2,21,16,4.0,29.8,7.5,98,4.8,466,2,1,3.0,BellLe00,RB,78.0,126.0,0.62
5259,28,PHI,13,1,8,5,56,11.2,0,1,22,0.4,4.3,62.5,7.0,16,57,1,3,18,3.6,4.4,1.2,21,5.4,113,1,3,1.0,BarnKe00,RB,77.0,962.0,0.08
5260,28,NWE,8,4,20,14,131,9.4,1,5,25,1.8,16.4,70.0,6.6,57,186,0,18,12,3.3,23.3,7.1,71,4.5,317,1,2,2.0,BurkRe00,RB,151.0,539.0,0.28
5261,28,JAX,16,6,9,6,41,6.8,0,1,12,0.4,2.6,66.7,4.6,1,0,0,0,0,0.0,0.0,0.1,7,5.9,41,0,0,0.0,BohaTo00,RB,161.0,1006.0,0.16
5262,28,NYG,16,0,53,44,253,5.8,0,9,20,2.8,15.8,83.0,4.8,45,164,0,3,17,3.6,10.3,2.8,89,4.7,417,0,0,2.0,VereSh00,RB,324.0,1080.0,0.3
5263,28,KAN,11,0,12,9,77,8.6,0,1,14,0.8,7.0,75.0,6.4,36,200,0,8,41,5.6,18.2,3.3,45,6.2,277,0,1,2.0,BennMi00,RB,,,
5264,28,PHI,16,1,28,24,256,10.7,1,11,55,1.5,16.0,85.7,9.1,83,345,2,16,20,4.2,21.6,5.2,107,5.6,601,3,2,4.0,BuckCo00,RB,,,
5265,28,KAN,15,0,1,1,5,5.0,0,0,5,0.1,0.3,100.0,5.0,10,24,0,1,7,2.4,1.6,0.7,11,2.6,29,0,1,0.0,BrowDe02,RB,,,
5266,28,ATL,8,5,32,24,115,4.8,1,5,12,3.0,14.4,75.0,3.6,84,271,1,12,18,3.2,33.9,10.5,108,3.6,386,2,2,0.0,DaviMi01,RB,,,
5267,28,JAX,7,1,5,3,23,7.7,0,1,8,0.4,3.3,60.0,4.6,20,44,0,3,6,2.2,6.3,2.9,23,2.9,67,0,0,0.0,GerhTo00,RB,87.0,483.0,0.18
5268,28,CIN,16,0,5,3,27,9.0,0,1,17,0.2,1.7,60.0,5.4,15,43,0,3,21,2.9,2.7,0.9,18,3.9,70,0,1,1.0,PeerCe00,RB,44.0,1100.0,0.04
5269,28,STL,10,3,2,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,SmitPa00,RB,,,
5270,28,KAN,3,1,7,5,22,4.4,0,1,18,1.7,7.3,71.4,3.1,17,51,0,3,6,3.0,17.0,5.7,22,3.3,73,0,1,1.0,WareSp00,RB,81.0,213.0,0.38
