,age,team,g,gs,def_int,def_int_yds,def_int_td,def_int_long,pass_defended,fumbles_forced,fumbles,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,safety_md,player_id,position,snaps_played,total_snaps,snap_played_percentage,def_targets,def_cmp,def_cmp_perc,def_cmp_yds,def_yds_per_cmp,def_yds_per_target,def_cmp_td,def_pass_rating,def_tgt_yds_per_att,def_air_yds,def_yac,blitzes,qb_hurry,qb_knockdown,pressures,tackles_missed,tackles_missed_pct
1357,25,ARI,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,1.0,1.0,0.0,MoorLa20,DT,,,,,,,,,,,,,,,,,,,,
1358,25,SEA,16,12,0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,46,32.0,14.0,2.0,0.0,0.0,MoorRa21,DT,,,,,,,,,,,,,,,,,,,,
1359,25,ATL,14,14,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,52,27.0,25.0,8.0,16.0,0.0,JarrGr00,DT,,,,1.0,1.0,100.0,5.0,5.0,5.0,0.0,87.5,3.0,3.0,2.0,0.0,14.0,7.0,28.0,4.0,7.1
1360,25,BAL,14,13,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.5,35,26.0,9.0,7.0,7.0,0.0,NgatHa20,DT,,,,,,,,,,,,,,,,,,,,
1361,25,DET,16,16,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.5,43,31.0,12.0,11.0,16.0,0.0,ZettAn00,DT,,,,,,,,,,,,,,,,,,,,
1362,25,KAN,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,15.0,4.0,0.0,2.0,0.0,NnadDe00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,9.5
1363,25,CHI,9,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,23,13.0,10.0,3.0,2.0,0.0,NichBi00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
1364,25,HOU,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10,8.0,2.0,0.0,1.0,0.0,McClTe00,DT,176.0,1035.0,0.17,,,,,,,,,,,,,,,,,
1365,25,NOR,16,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,38,18.0,20.0,4.0,5.0,0.0,OnyeDa00,DT,,,,,,,,,,,,,,,,,,,,
1366,25,CLE,15,2,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,34,15.0,19.0,2.0,1.0,0.0,HughJo00,DT,399.0,1078.0,0.37,,,,,,,,,,,,,,,,,
1367,25,KAN,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5.0,1.0,0.0,0.0,0.0,HowaJa00,DT,48.0,218.0,0.22,,,,,,,,,,,,,,,,,
1368,25,STL,12,7,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,18,13.0,5.0,0.0,0.0,0.0,LewiDa20,DT,,,,,,,,,,,,,,,,,,,,
1369,25,2TM,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,11.0,2.0,2.0,0.0,0.0,OkamFr99,DT,,,,,,,,,,,,,,,,,,,,
1370,25,JAX,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,17.0,12.0,4.0,2.0,0.0,KnigTe99,DT,,,,,,,,,,,,,,,,,,,,
1371,25,MIN,16,16,0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,27,19.0,8.0,2.0,0.0,0.0,HovaCh20,DT,,,,,,,,,,,,,,,,,,,,
1372,25,CAR,14,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26,19.0,7.0,7.0,4.0,0.0,LotuSt00,DT,478.0,902.0,0.53,,,,,,,,,,,,,,,,,
1373,25,PHI,16,16,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,58,46.0,12.0,8.0,1.0,0.0,LogaBe00,DT,638.0,1160.0,0.55,,,,,,,,,,,,,,,,,
1374,25,LAC,16,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,29,17.0,12.0,1.0,3.0,1.0,RochIs00,DT,,,,1.0,1.0,100.0,14.0,14.0,14.0,0.0,118.7,-4.0,-4.0,18.0,0.0,5.0,1.0,9.0,3.0,9.4
1375,25,NYG,16,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21,17.0,4.0,5.0,6.0,0.0,BromJa00,DT,425.0,1090.0,0.39,,,,,,,,,,,,,,,,,
1376,25,DAL,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,BishKe01,DT,35.0,146.0,0.24,,,,,,,,,,,,,,,,,
1377,25,GNB,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,22,14.0,8.0,2.0,3.0,0.0,RajiBJ99,DT,,,,,,,,,,,,,,,,,,,,
1378,25,SFO,16,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,40,24.0,16.0,3.0,0.0,0.0,AdamAn20,DT,,,,,,,,,,,,,,,,,,,,
1379,25,PHI,16,16,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,47,34.0,13.0,2.0,3.0,0.0,BunkBr20,DT,,,,,,,,,,,,,,,,,,,,
1380,25,DEN,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,8.0,4.0,0.0,0.0,0.0,AustMa00,DT,274.0,1015.0,0.27,,,,,,,,,,,,,,,,,
1381,25,JAX,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9,6.0,3.0,3.0,3.0,0.0,BryaTa00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,18.2
1382,25,GNB,13,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42,28.0,14.0,3.0,6.0,0.0,ClarKe01,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,12.0,2.0,4.5
1383,25,LVR,12,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,8.0,7.0,0.0,1.0,0.0,CollMa00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0
1384,25,ARI,11,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20,15.0,5.0,2.0,1.0,0.0,WatsGa20,DT,,,,,,,,,,,,,,,,,,,,
1385,25,BUF,16,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,55,37.0,18.0,6.0,7.0,0.0,WillKy20,DT,,,,,,,,,,,,,,,,,,,,
1386,25,NWE,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,10.0,11.0,1.0,1.0,0.0,ShelDa01,DT,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
1387,25,GNB,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,41,29.0,12.0,8.0,17.0,0.0,DaniMi00,DT,684.0,1086.0,0.63,,,,,,,,,,,,,,,,,
1388,25,NWE,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,CoheLa99,DT,,,,,,,,,,,,,,,,,,,,
1389,25,DEN,16,5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,23,17.0,6.0,1.0,0.0,0.0,PopeMo20,DT,,,,,,,,,,,,,,,,,,,,
1390,25,CLE,15,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,26,14.0,12.0,5.0,6.0,0.0,TaylPh00,DT,548.0,1096.0,0.5,,,,,,,,,,,,,,,,,
1391,25,CIN,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.0,5.0,1.0,1.0,0.0,GlasRy00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,8.3
1392,25,MIA,16,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,75,33.0,42.0,4.0,7.0,0.0,GodcDa00,DT,,,,2.0,2.0,100.0,22.0,11.0,11.0,0.0,112.5,-1.0,-2.0,24.0,1.0,1.0,4.0,8.0,7.0,8.5
1393,25,MIA,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,SoliPa99,DT,,,,,,,,,,,,,,,,,,,,
1394,25,KAN,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2.0,6.0,0.0,0.0,0.0,SaunKh00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1395,25,ATL,15,15,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,46,29.0,17.0,6.0,7.0,0.0,PeteCo00,DT,654.0,976.0,0.67,,,,,,,,,,,,,,,,,
1396,33,STL,16,16,0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,6.0,28,26.0,2.0,10.0,11.0,0.0,RobbFr20,DT,,,,,,,,,,,,,,,,,,,,
1397,33,WAS,14,14,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,34,22.0,12.0,4.0,3.0,0.0,GrifCo20,DT,,,,,,,,,,,,,,,,,,,,
1398,33,MIN,15,15,1,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,3.5,29,17.0,12.0,4.0,8.0,0.0,WillKe98,DT,720.0,1091.0,0.66,,,,,,,,,,,,,,,,,
1399,33,TAM,16,16,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,44,27.0,17.0,9.0,19.0,0.0,SuhxNd99,DT,786.0,1062.0,0.74,5.0,5.0,100.0,43.0,8.6,8.6,0.0,102.5,1.0,5.0,38.0,1.0,10.0,13.0,29.0,5.0,10.2
1400,33,LAC,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41,22.0,19.0,2.0,2.0,0.0,JoseLi99,DT,352.0,525.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,1.0,2.4
1401,33,NWE,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12,8.0,4.0,2.0,4.0,0.0,WarrGe20,DT,,,,,,,,,,,,,,,,,,,,
1402,33,NYJ,12,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,29,20.0,9.0,1.0,1.0,0.0,PouhSi20,DT,304.0,800.0,0.38,,,,,,,,,,,,,,,,,
1403,33,WAS,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,0.0,1.0,0.0,GolsKe20,DT,29.0,138.0,0.21,,,,,,,,,,,,,,,,,
1404,33,GNB,16,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51,27.0,24.0,2.0,2.0,0.0,PickRy20,DT,570.0,1096.0,0.52,,,,,,,,,,,,,,,,,
1405,33,CAR,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,7.0,7.0,1.0,1.0,0.0,EdwaRo20,DT,315.0,750.0,0.42,,,,,,,,,,,,,,,,,
1406,33,PIT,15,10,0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,38,17.0,21.0,4.0,5.0,0.0,AluaTy99,DT,448.0,953.0,0.47,2.0,2.0,100.0,43.0,21.5,21.5,0.0,118.7,-1.0,-2.0,45.0,0.0,2.0,4.0,8.0,5.0,11.6
1407,33,NWE,12,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12.0,0.0,3.0,2.0,0.0,BranAl99,DT,274.0,783.0,0.35,,,,,,,,,,,,,,,,,
1408,33,PIT,15,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,10.0,10.0,0.0,1.0,0.0,HampCa00,DT,,,,,,,,,,,,,,,,,,,,
1409,33,LVR,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,McCoGe99,DT,9.0,69.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,33,LAC,12,12,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,40,22.0,18.0,3.0,3.0,0.0,MebaBr99,DT,405.0,794.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,-9.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4
1411,33,DEN,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38,24.0,14.0,6.0,1.0,0.0,PekoDo20,DT,460.0,868.0,0.53,,,,,,,,,,,,,,,,,
1412,33,DEN,16,15,0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,42,28.0,14.0,2.0,0.0,0.0,BannJu20,DT,524.0,1069.0,0.49,,,,,,,,,,,,,,,,,
1413,33,NYG,12,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,16.0,14.0,2.0,1.0,0.0,BernRo20,DT,386.0,772.0,0.5,,,,,,,,,,,,,,,,,
1414,33,IND,16,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29,17.0,12.0,2.0,0.0,0.0,FranAu20,DT,336.0,1050.0,0.32,,,,,,,,,,,,,,,,,
1415,33,CAR,16,0,1,24.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,40,24.0,16.0,7.0,15.0,0.0,EdwaDw20,DT,577.0,1030.0,0.56,,,,,,,,,,,,,,,,,
1416,33,SDG,13,4,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,15,7.0,8.0,2.0,2.0,0.0,BoonAl20,DT,,,,,,,,,,,,,,,,,,,,
1417,33,NWE,16,16,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,47,24.0,23.0,2.0,1.0,0.0,WilfVi20,DT,802.0,1084.0,0.74,,,,,,,,,,,,,,,,,
1418,33,DET,5,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7,7.0,0.0,2.0,3.0,0.0,NgatHa20,DT,145.0,322.0,0.45,,,,,,,,,,,,,,,,,
1419,33,BUF,15,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,64,42.0,22.0,11.0,15.0,0.0,WillKy20,DT,794.0,992.0,0.8,,,,,,,,,,,,,,,,,
1420,33,CAR,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,4.0,4.0,1.0,1.0,0.0,SoliPa99,DT,152.0,661.0,0.23,,,,,,,,,,,,,,,,,
1421,33,ARI,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6,4.0,2.0,2.0,0.0,0.0,PeteCo00,DT,127.0,385.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1422,26,PHI,15,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,13.0,7.0,4.0,4.0,0.0,AlleBe00,DT,423.0,984.0,0.43,,,,,,,,,,,,,,,,,
1423,26,MIN,16,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,30,22.0,8.0,8.0,0.0,0.0,RobbFr20,DT,,,,,,,,,,,,,,,,,,,,
1424,26,NWE,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,AdamTi00,DT,,,,,,,,,,,,,,,,,,,,
1425,26,CHI,15,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,17,11.0,6.0,6.0,7.0,0.0,EdwaMa01,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0
1426,26,SDG,16,15,1,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,32,25.0,7.0,5.0,7.0,0.0,ReyeKe00,DT,656.0,994.0,0.66,,,,,,,,,,,,,,,,,
1427,26,2TM,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,RobeTr00,DT,4.0,57.0,0.07,,,,,,,,,,,,,,,,,
1428,26,2TM,16,0,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,24,15.0,9.0,3.0,3.0,0.0,PhilJo01,DT,,,,1.0,1.0,100.0,9.0,9.0,9.0,0.0,104.2,0.0,0.0,9.0,0.0,3.0,0.0,4.0,4.0,14.3
1429,26,MIN,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.0,1.0,1.0,1.0,0.0,ParrDa00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
1430,26,OAK,16,9,0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.5,49,40.0,9.0,8.0,0.0,0.0,CoopCh20,DT,,,,,,,,,,,,,,,,,,,,
1431,26,NYJ,16,15,0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,12.0,64,39.0,25.0,11.0,28.0,0.0,WilkMu00,DT,937.0,1053.0,0.89,,,,,,,,,,,,,,,,,
1432,26,KAN,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.0,3.0,1.0,0.0,0.0,SimsRy20,DT,,,,,,,,,,,,,,,,,,,,
1433,26,DET,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.0,2.0,2.0,0.0,0.0,ThorKh00,DT,102.0,364.0,0.28,,,,,,,,,,,,,,,,,
1434,26,NYG,14,14,0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,-2.0,0.0,4.0,49,32.0,17.0,8.0,0.0,0.0,GrifCo20,DT,,,,,,,,,,,,,,,,,,,,
1435,26,CHI,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,9.0,5.0,0.0,0.0,0.0,GranEr20,DT,,,,,,,,,,,,,,,,,,,,
1436,26,MIN,16,16,0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0,5.0,36,28.0,8.0,11.0,12.0,0.0,WillKe98,DT,,,,,,,,,,,,,,,,,,,,
1437,26,DET,16,16,0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.5,49,36.0,13.0,9.0,20.0,1.0,SuhxNd99,DT,878.0,1033.0,0.85,,,,,,,,,,,,,,,,,
1438,26,PIT,15,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,2.0,3.0,1.0,1.0,0.0,McCuDa00,DT,111.0,1009.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.7
1439,26,MIN,16,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,47,28.0,19.0,5.0,10.0,0.0,JoseLi99,DT,729.0,1088.0,0.67,,,,,,,,,,,,,,,,,
1440,26,BUF,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,7.0,4.0,0.0,2.0,0.0,McCaJo22,DT,,,,,,,,,,,,,,,,,,,,
1441,26,WAS,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,2.0,2.0,0.0,0.0,NeilCh00,DT,96.0,505.0,0.19,,,,,,,,,,,,,,,,,
1442,26,PHI,14,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20,15.0,5.0,3.0,3.0,0.0,LawsTr99,DT,,,,,,,,,,,,,,,,,,,,
1443,26,NYG,10,1,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.0,4.0,0.0,0.0,0.0,KuhnMa00,DT,169.0,650.0,0.26,,,,,,,,,,,,,,,,,
1444,26,PHI,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13,8.0,5.0,2.0,3.0,0.0,HestTr00,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,13.3
1445,26,ATL,14,14,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,25,17.0,8.0,3.0,0.0,0.0,LavaCh20,DT,,,,,,,,,,,,,,,,,,,,
1446,26,DET,15,3,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9.0,6.0,0.0,0.0,0.0,HillSa99,DT,403.0,960.0,0.42,,,,,,,,,,,,,,,,,
1447,26,JAX,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,IrviCo99,DT,,,,,,,,,,,,,,,,,,,,
1448,26,JAX,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,MaddAn20,DT,,,,,,,,,,,,,,,,,,,,
1449,26,DAL,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,7.0,3.0,1.0,0.0,0.0,NixxJo20,DT,,,,,,,,,,,,,,,,,,,,
1450,26,JAX,16,16,0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,6.5,33,28.0,5.0,11.0,19.0,0.0,JackMa02,DT,717.0,1070.0,0.67,,,,,,,,,,,,,,,,,
1451,26,GNB,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,HarrJu99,DT,,,,,,,,,,,,,,,,,,,,
1452,26,OAK,16,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,HendMa21,DT,,,,,,,,,,,,,,,,,,,,
1453,26,BAL,3,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.0,1.0,1.0,0.0,0.0,UrbaBr00,DT,123.0,205.0,0.6,,,,,,,,,,,,,,,,,
1454,26,BUF,15,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,20.0,12.0,2.0,2.0,0.0,AndeTi20,DT,,,,,,,,,,,,,,,,,,,,
1455,26,DET,15,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,22.0,10.0,1.0,0.0,0.0,BellMa20,DT,,,,,,,,,,,,,,,,,,,,
1456,26,TEN,16,16,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,54,34.0,20.0,11.0,13.0,0.0,CaseJu00,DT,826.0,1059.0,0.78,,,,,,,,,,,,,,,,,
1457,26,DAL,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,CartDa01,DT,49.0,233.0,0.21,,,,,,,,,,,,,,,,,
1458,26,SEA,15,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,SweeJ.00,DT,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
1459,26,CLE,13,13,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,19,13.0,6.0,3.0,0.0,0.0,WarrGe20,DT,,,,,,,,,,,,,,,,,,,,
1460,26,MIN,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,0.0,1.0,0.0,0.0,WortSh20,DT,,,,,,,,,,,,,,,,,,,,
1461,26,CLE,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,DaviCa01,DT,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1462,26,NOR,14,12,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,23,8.0,15.0,2.0,3.0,0.0,DaviTy01,DT,,,,1.0,1.0,100.0,12.0,12.0,12.0,0.0,116.7,7.0,7.0,5.0,0.0,2.0,1.0,5.0,0.0,0.0
1463,26,PHI,16,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,55,42.0,13.0,4.0,3.0,0.0,PattMi20,DT,,,,,,,,,,,,,,,,,,,,
1464,26,NYJ,14,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7.0,2.0,0.0,0.0,0.0,PouhSi20,DT,,,,,,,,,,,,,,,,,,,,
1465,26,PHI,16,16,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,7.5,42,33.0,9.0,4.0,0.0,0.0,SimoCo00,DT,,,,,,,,,,,,,,,,,,,,
1466,26,DEN,16,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17.0,4.0,4.0,2.0,0.0,WillSy00,DT,426.0,1092.0,0.39,,,,,,,,,,,,,,,,,
1467,26,BAL,16,16,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,53,35.0,18.0,9.0,4.0,0.0,WillBr02,DT,725.0,1051.0,0.69,,,,,,,,,,,,,,,,,
1468,26,2TM,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6.0,1.0,0.0,0.0,0.0,WillNi01,DT,46.0,383.0,0.12,,,,,,,,,,,,,,,,,
