player_id,position,games,gamestarts,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_per_g,rec_yds_per_g,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_yds_per_att,Component_1,Component_2,Component_3,Component_4,kmeans_pca_cluster
ChubNi00,RB,51,44,104,80,646,8.3,2,1.5,12.275,6.925000000000001,800,4278,34,5.449999999999999,86.9,2.1097806898838933,0.6098084059771605,-2.4818694395198353,3
CobbCe00,RB,5,0,0,0,0,0.0,0,0.0,0.0,0.0,25,59,0,2.65,10.6,-3.4877612254805275,-2.3299601209039826,0.9121199234775175,2
CobbDa00,RB,7,1,2,1,-2,-2.0,0,0.1,-0.3,-1.0,52,146,1,2.8,20.9,-3.4274473996204513,-2.9334577763039205,1.0317673803826617,2
CoffGl00,RB,14,2,18,11,76,6.9,0,0.8,5.4,4.2,83,226,1,2.7,16.1,-2.2405090543945514,0.2664509107220333,-0.015356549981587581,1
CoheTa00,RB,51,22,275,209,1575,7.375,9,3.6500000000000004,27.400000000000002,5.5,264,1101,5,4.3500000000000005,22.225,2.329721883324589,1.9941284208775962,2.4543316508893716,3
ColeTe01,RB,82,33,172,119,1241,9.414285714285715,12,1.2714285714285716,13.185714285714285,6.328571428571428,714,3010,24,3.871428571428571,32.628571428571426,2.1192017687363705,0.6258413068638689,0.18646955241102592,3
CollAl00,RB,46,27,77,56,445,7.5,1,1.04,8.24,5.82,449,1890,18,4.12,37.3,-0.0743202447339149,0.34267140895797416,-1.0489600229750982,1
ConnJa00,RB,59,33,163,134,1074,6.720000000000001,5,2.2800000000000002,18.42,5.94,647,2756,32,4.24,47.480000000000004,2.038814535656008,0.5736480388046696,-0.0659999093516103,3
ConnJo00,RB,65,22,26,12,84,5.283333333333333,1,0.15,1.0833333333333333,3.0999999999999996,27,108,2,2.033333333333333,1.2166666666666666,-2.3599040487041094,-1.0896021712563695,0.3492033642108968,2
CookDa01,RB,49,48,205,163,1360,7.9,3,3.1599999999999997,25.46,6.08,884,4215,35,4.74,85.8,3.600740363309614,1.1029630655518006,-0.7426308976345024,3
CoxxCh01,RB,21,6,2,2,9,2.25,0,0.15,0.55,2.25,0,0,0,0.0,0.0,-3.4742747525145647,-1.8291649372921055,1.2253570532315725,2
CoxxMi00,RB,18,1,6,5,21,4.25,0,0.35,1.5999999999999999,3.5,26,76,0,5.15,5.7,-2.588765998542483,-0.2741834025923336,-0.30967503835366184,2
CramCa00,RB,29,3,5,4,11,1.8333333333333333,1,0.10000000000000002,0.26666666666666666,1.8333333333333333,0,0,0,0.0,0.0,-3.4439273068022556,-2.03426632401721,1.4038749702198474,2
DImpRy00,RB,12,1,6,2,7,3.5,0,0.2,0.6,1.2,0,0,0,0.0,0.0,-3.5413382583010673,-1.7431006812893248,1.2810161747835678,2
DallDe00,RB,20,2,28,25,181,7.65,1,1.2,9.05,7.2,44,143,2,3.35,6.7,-1.6935335653157662,1.4208346265584637,-0.08731419701729196,1
DarbKe00,RB,41,1,61,49,356,7.25,1,1.4249999999999998,11.175,5.675,95,408,2,4.4,10.025,-1.1299056026723415,1.151591758976079,0.06999308036103963,1
DaveNa00,RB,77,3,77,54,538,7.412499999999999,3,0.6125,5.7875,5.85,396,1824,13,4.1,20.175,-0.4388011271150535,0.22476566963201305,-0.5822695992862116,1
DaviDo01,RB,40,36,200,154,1276,8.233333333333334,5,3.8000000000000003,31.633333333333336,6.3999999999999995,770,3195,23,4.133333333333333,80.5,3.378344656018964,1.981359649663062,0.23928652450621196,3
DaviJa03,RB,12,0,15,12,95,7.966666666666668,0,1.3,7.966666666666666,6.333333333333333,43,126,0,2.766666666666667,11.033333333333333,-1.9997081639484355,1.2595383851427948,-0.06652012634836772,1
DaviKn00,RB,66,2,55,37,292,8.0,1,0.5199999999999999,4.04,5.34,263,828,11,2.6,10.84,-1.378154818193404,0.10462763322669713,-0.3041427006298683,1
DaviMi01,RB,77,28,196,156,940,5.75,4,1.8624999999999998,11.212499999999999,4.35,507,1827,12,2.9875,21.6125,0.7838969953162683,-0.3036719776129136,0.9620148594246025,3
DayeMa00,RB,16,0,5,4,29,7.3,0,0.3,1.8,5.8,5,13,0,2.6,0.8,-2.7045843594665184,0.4663969188698322,-0.21786049879491617,1
DaynRo00,RB,96,28,77,57,340,5.9142857142857155,0,0.6285714285714284,3.685714285714286,4.285714285714286,983,3722,28,3.8857142857142852,38.98571428571428,0.37681014039653055,-1.3405319826556774,-1.5835888848216797,1
DillAJ00,RB,20,0,18,16,155,10.05,1,0.9,8.4,9.45,122,597,2,5.0,30.7,-1.061958403139715,2.4902176938072262,-1.5521470503172639,1
DixoAn00,RB,96,2,25,23,140,5.266666666666667,0,0.25,1.4833333333333334,4.983333333333333,274,934,11,3.0499999999999994,9.733333333333334,-1.6565640554036924,-0.7431143460295853,-0.4700628865160376,2
DixoKe00,RB,18,0,48,36,213,6.95,1,1.75,11.0,5.65,148,715,4,4.949999999999999,43.65,-0.8027081515351717,1.335322087651969,-0.5909030322314263,1
DobbJK00,RB,15,1,24,18,120,6.7,0,1.2,8.0,5.0,134,805,9,6.0,53.7,-0.9686101040273697,0.9845201559905382,-1.376718676246736,1
DrakKe00,RB,91,41,294,215,1675,7.514285714285714,7,2.557142857142857,20.342857142857145,5.6000000000000005,788,3494,29,4.4714285714285715,37.114285714285714,3.3402922816579608,0.4800618888439686,0.7190289521259361,3
DrewMa00,RB,126,71,465,346,2944,8.2,11,2.666666666666666,22.244444444444447,6.066666666666666,1847,8167,68,4.277777777777778,63.766666666666666,7.339617227890973,-0.8593081432776345,0.09275688716468164,0
DrouRe00,RB,114,51,172,123,989,6.9875,6,1.0,8.100000000000001,4.95,929,3602,19,2.825,29.425,1.5911681015955093,-0.9844983968780239,-0.1151650345038774,3
DuckT.00,RB,93,14,44,35,303,7.471428571428571,0,0.3714285714285714,3.2571428571428576,6.057142857142857,717,2814,44,3.914285714285714,29.885714285714283,0.06882943413268026,-0.6054361762876556,-1.965438271786284,1
DwyeJo00,RB,38,6,40,29,184,4.779999999999999,0,0.6,3.4799999999999995,3.7399999999999998,246,1022,3,4.4,26.419999999999998,-1.638927623791766,-0.4130931707328942,-0.501004698175604,1
EcheAd00,RB,21,0,6,5,36,2.7600000000000002,0,0.2,1.5,2.3600000000000003,28,110,0,1.48,3.1399999999999997,-3.1959046369355786,-1.4169125380145713,0.8387640649414244,2
EdmoCh00,RB,54,13,148,115,821,7.15,5,2.2,15.75,5.3,293,1389,8,4.725,28.025,0.6893409588061502,1.1255711040453242,0.5808455758619246,3
EdwaCl00,RB,18,18,64,44,358,7.95,3,2.2,17.5,5.8,246,1107,4,4.550000000000001,61.3,0.20208738470876195,1.7147370894826672,-0.4687498204214195,1
ElliAn00,RB,69,19,232,157,1440,9.433333333333334,3,2.25,21.083333333333332,6.283333333333334,423,1754,10,3.533333333333333,23.083333333333332,1.5364350243839244,1.5361784808536834,0.8383319229074625,3
ElliEz00,RB,79,79,343,264,2110,8.333333333333334,11,3.266666666666667,26.13333333333333,6.400000000000001,1541,7006,51,4.550000000000001,88.41666666666667,6.377344494114851,0.2698775850918487,-0.3010694452275912,0
ElliRh00,RB,113,74,172,118,1189,10.0,7,1.0625,10.687499999999998,6.65,1,1,1,0.125,0.0125,0.4594970992438394,0.37788055011777977,1.489306459372761,3
ErviTy00,RB,49,0,38,27,186,5.933333333333334,0,0.6999999999999998,4.416666666666667,4.533333333333332,19,92,0,3.533333333333333,2.1166666666666667,-2.1222801356629306,0.09382152276516471,0.1321741776354281,1
