player_id,position,games,gamestarts,def_int,def_int_td,pass_defended,fumbles_forced,sacks,tackles_combined,tackles_solo,tackles_assists,tackles_loss,qb_hits,Component_1,Component_2,kmeans_pca_cluster
MorrRo20,LB,99,67,1,0.0,7.0,2.0,7.0,489,361.0,128.0,35.0,1.0,1.2266429817440885,-0.622773168222465,1
MoslC.00,LB,86,86,10,2.0,38.0,7.0,9.5,653,429.0,224.0,45.0,33.0,4.799647740823092,-1.6988763823230222,2
MounDe00,LB,12,0,1,0.0,1.0,0.0,0.0,7,6.0,1.0,1.0,1.0,-2.271103819532088,-0.01238563128490622,0
MoutJo00,LB,3,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,-2.4778837273018706,0.08558797996101826,0
MuckRo99,LB,23,4,0,0.0,0.0,2.0,0.0,11,4.0,7.0,0.0,0.0,-2.14960284519365,0.16944290438709442,0
MurpTr00,LB,86,57,1,0.0,6.0,10.0,26.0,191,117.0,74.0,33.0,66.0,1.4619745216127673,2.5653638288860128,1
MurrKe00,LB,19,19,0,0.0,3.0,0.0,1.0,126,79.0,47.0,6.0,1.0,-1.6148626885932296,-0.17772560111963132,0
NandTe20,LB,1,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,-2.4910264713532673,0.0861211677289181,0
NattMi20,LB,32,0,1,1.0,3.0,1.0,0.0,49,44.0,5.0,2.0,0.0,-1.57803674229259,-0.30956950109863385,0
NelsCo00,LB,61,7,0,0.0,6.0,0.0,1.0,116,77.0,39.0,3.0,4.0,-1.422743983608409,-0.14720270125640797,0
NewsJo00,LB,30,3,0,0.0,2.0,5.0,7.5,47,31.0,16.0,9.0,16.0,-1.38217073034473,0.924012933673726,0
NichSt99,LB,101,50,2,0.0,12.0,5.0,8.0,378,284.0,94.0,18.0,17.0,1.0496531003208807,-0.0920900215406268,1
NkanCh99,LB,23,0,0,0.0,0.0,1.0,0.0,22,20.0,2.0,0.0,0.0,-2.222144149173527,0.09885107711918008,0
NorwEr99,LB,28,0,0,0.0,0.0,1.0,1.0,24,19.0,5.0,0.0,1.0,-2.152254797838623,0.14636509859538516,0
NwosUc00,LB,53,17,0,0.0,4.0,1.0,11.0,106,67.0,39.0,14.0,35.0,-0.8267876810161134,1.0482374858941377,0
NzeoMa00,LB,54,3,1,0.0,2.0,1.0,1.0,40,32.0,8.0,1.0,1.0,-1.7653852271294215,-0.013403713003041152,0
ODanDo00,LB,50,1,0,0.0,1.0,0.0,1.0,52,34.0,18.0,3.0,2.0,-1.888778971717958,0.03624380756503361,0
OdomJo20,LB,28,8,0,0.0,1.0,0.0,0.0,58,45.0,13.0,4.0,0.0,-1.9934106743054145,-0.036152614946419276,0
OgleAl00,LB,103,102,12,4.0,60.0,13.0,7.5,720,507.0,213.0,46.0,19.0,6.736641284099499,-2.7386812292558504,2
OjulAz00,LB,6,3,0,0.0,0.0,1.0,3.0,16,9.0,7.0,2.0,3.0,-2.2149305043149328,0.29292884916571615,0
OkerBo00,LB,39,25,2,0.0,11.0,2.0,2.0,215,156.0,59.0,8.0,4.0,-0.6263326463159611,-0.43373050745134867,0
OrakBr99,LB,132,132,1,1.0,31.0,12.0,66.0,424,294.0,130.0,77.0,125.0,5.860537749164417,4.5975505624277035,3
OverWi20,LB,6,2,0,0.0,0.0,0.0,0.0,10,7.0,3.0,2.0,0.0,-2.3858192257777446,0.07738312710461702,0
OwusJe00,LB,6,5,0,0.0,4.0,1.0,0.5,29,20.0,9.0,1.0,1.0,-2.143672146031208,0.07242989115653511,0
PalmNa01,LB,48,12,0,0.0,2.0,0.0,1.0,108,68.0,40.0,5.0,5.0,-1.5427066274945775,-0.04816251756843237,0
ParsMi00,LB,6,6,0,0.0,2.0,0.0,2.5,31,20.0,11.0,3.0,10.0,-2.094215672742577,0.3030542195483832,0
PeekAn20,LB,65,28,1,0.0,10.0,6.0,14.0,129,91.0,38.0,11.0,14.0,-0.24539009869229159,0.7849106159306327,0
PerrDe00,LB,77,59,3,0.0,7.0,3.0,5.0,440,308.0,132.0,28.0,9.0,1.0705173979650284,-0.6279225811771402,1
PerrJo01,LB,17,1,0,0.0,0.0,1.0,0.0,22,16.0,6.0,1.0,0.0,-2.232922220681962,0.10098782890192318,0
PeteJu00,LB,158,147,8,0.0,64.0,21.0,51.5,809,602.0,207.0,75.0,42.0,7.930130265327728,1.15154497607763,2
PhilJa01,LB,9,3,0,0.0,1.0,0.0,0.0,25,15.0,10.0,1.0,1.0,-2.284852823942138,0.03611880863551695,0
PhilJa99,LB,29,2,0,0.0,0.0,2.0,0.0,31,25.0,6.0,1.0,0.0,-2.0592947376406956,0.14150790133508911,0
PierKe00,LB,87,15,1,0.0,8.0,2.0,2.0,188,129.0,59.0,8.0,9.0,-0.571443076192679,-0.14977231336791755,0
PierTe20,LB,18,0,0,0.0,1.0,1.0,0.0,9,7.0,2.0,0.0,0.0,-2.269186640443633,0.11221402255471023,0
PiscSa99,LB,77,22,6,0.0,16.0,3.0,0.0,210,180.0,30.0,5.0,4.0,-0.03057226452252798,-0.8774857829081114,1
PoliJa00,LB,11,0,0,0.0,0.0,0.0,1.0,4,3.0,1.0,1.0,1.0,-2.376606533832608,0.1417942315441709,0
PolkCa20,LB,74,6,0,0.0,1.0,2.0,4.0,121,101.0,20.0,7.0,1.0,-1.2793681556742138,0.13877537509288312,0
PolkDa20,LB,95,16,0,0.0,1.0,1.0,4.5,230,156.0,74.0,5.0,1.0,-0.7321537485717101,-0.22832687806645374,0
PollDa20,LB,16,6,0,0.0,1.0,0.0,4.5,29,22.0,7.0,6.0,0.0,-2.0792910672295193,0.2159585803552988,0
PollTo21,LB,73,64,4,0.0,26.0,4.0,6.0,392,311.0,81.0,21.0,0.0,1.2603967934678724,-0.9309617527757559,1
PoluPa99,LB,145,140,15,1.0,50.0,8.0,16.0,1214,882.0,332.0,59.0,49.0,8.237430811495233,-2.6575026662132952,2
PopeDe20,LB,55,14,2,0.0,3.0,2.0,2.0,149,104.0,45.0,9.0,1.0,-1.0072448657370634,-0.2372321785924011,0
PopeKe20,LB,2,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.4796826933739218,0.08229813037822566,0
PoppBr20,LB,100,57,2,0.0,10.0,3.0,5.0,308,226.0,82.0,14.0,13.0,0.5746315906210999,-0.2690570906510748,1
PoweRo01,LB,14,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.40082622906554,0.07909900377082658,0
PratGe00,LB,41,33,1,0.0,3.0,1.0,0.0,210,137.0,73.0,14.0,1.0,-0.8421841400745109,-0.4058426812244995,0
PullHa00,LB,46,12,1,0.0,1.0,0.0,0.0,125,84.0,41.0,5.0,1.0,-1.4948875022146768,-0.2869599999201464,0
QuarSh00,LB,20,0,0,0.0,0.0,0.0,0.0,16,7.0,9.0,1.0,0.0,-2.2936619054768097,0.045799517809280765,0
QueePa00,LB,25,25,1,0.0,2.0,3.0,5.0,153,98.0,55.0,15.0,13.0,-0.900473039255554,0.31666153631355,0
RaglRe00,LB,67,44,1,0.0,4.0,2.0,3.5,257,155.0,102.0,15.0,7.0,-0.18924075880913263,-0.24778498501656693,0
RashSa20,LB,45,4,0,0.0,3.0,2.0,1.0,58,41.0,17.0,3.0,0.0,-1.7332381288535015,0.08265365762925422,0
ReddHa00,LB,73,40,0,0.0,15.0,10.0,28.0,296,187.0,109.0,44.0,44.0,1.700491310175321,2.0236108666244768,1
ReedBr00,LB,131,87,1,0.0,11.0,4.0,23.5,288,191.0,97.0,37.0,56.0,1.967253742688952,1.614300901896701,1
ReevJa00,LB,63,7,0,0.0,3.0,3.0,0.5,124,93.0,31.0,5.0,3.0,-1.274635889444042,0.04873562633886806,0
ReilTr00,LB,37,1,0,0.0,0.0,1.0,1.0,43,27.0,16.0,1.0,1.0,-1.997702223922832,0.09709783885480888,0
ReynRo20,LB,33,2,0,0.0,0.0,0.0,0.0,43,26.0,17.0,1.0,0.0,-2.1016494595314823,-0.023252572616005385,0
RiceMo00,LB,5,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,-2.457189142016558,0.0796225154766365,0
RileDu00,LB,79,26,1,0.0,3.0,1.0,0.5,184,111.0,73.0,4.0,2.0,-0.8310060477918979,-0.4029452647107866,0
RileKa20,LB,25,0,0,0.0,1.0,0.0,0.0,18,13.0,5.0,4.0,0.0,-2.202630333608166,0.05910134025082489,0
RilePe00,LB,90,74,3,0.0,27.0,4.0,9.5,503,308.0,195.0,29.0,20.0,2.258925807287686,-0.651475167178254,1
RiveKe99,LB,74,50,2,0.0,7.0,1.0,3.0,291,189.0,102.0,20.0,7.0,0.14335291054109478,-0.4936776070779423,1
RobeEl00,LB,83,52,1,1.0,9.0,4.0,6.5,315,178.0,137.0,26.0,20.0,1.075460164293365,-0.12870805084169812,1
RobiEd00,LB,35,2,0,0.0,1.0,0.0,0.0,28,17.0,11.0,0.0,1.0,-2.124344152712035,0.01461962833954146,0
RobiKe01,LB,58,30,2,0.0,15.0,0.0,1.5,298,190.0,108.0,9.0,10.0,-0.1132894962505338,-0.7399556475241547,0
RogeJu99,LB,32,0,0,0.0,0.0,0.0,0.0,35,24.0,11.0,0.0,0.0,-2.1708904616203277,-0.004408285551703375,0
RogeNi20,LB,56,16,0,0.0,0.0,1.0,2.0,88,71.0,17.0,7.0,0.0,-1.5435220496220095,0.05932133672459976,0
RollBr00,LB,20,13,0,0.0,4.0,1.0,1.0,58,45.0,13.0,6.0,4.0,-1.8017017487050364,0.12182015044860839,0
RussCh00,LB,19,0,0,0.0,0.0,0.0,0.0,5,2.0,3.0,0.0,0.0,-2.3556451217494856,0.06877731416785247,0
RuudBa20,LB,119,78,7,0.0,24.0,7.0,6.0,657,479.0,178.0,22.0,12.0,3.1177096344853186,-1.4469814786986759,1
RyanDe20,LB,140,139,7,0.0,46.0,7.0,13.5,970,735.0,235.0,72.0,34.0,6.1598125887874335,-1.322343909208476,2
RyanJa00,LB,45,27,0,0.0,3.0,1.0,1.0,213,144.0,69.0,15.0,8.0,-0.856870436164145,-0.1135686403721601,0
SanySe20,LB,32,1,0,0.0,0.0,0.0,1.0,41,31.0,10.0,1.0,0.0,-2.118778954668347,0.030370733079663814,0
SchlAn20,LB,17,5,0,0.0,0.0,0.0,0.0,38,21.0,17.0,4.0,1.0,-2.149908633853051,0.03271769329775781,0
SchoJo00,LB,85,73,9,1.0,28.0,10.0,11.0,599,365.0,234.0,21.0,25.0,3.7616438643878185,-1.2684197267714628,1
SeigRi20,LB,9,0,0,0.0,0.0,0.0,0.0,8,4.0,4.0,0.0,0.0,-2.4110275654922866,0.0641351430411304,0
SessCl99,LB,57,41,4,1.0,8.0,5.0,2.5,295,230.0,65.0,21.0,7.0,0.6708551312444975,-0.6333583755739561,1
SewaAd20,LB,43,2,0,0.0,0.0,0.0,0.0,46,40.0,6.0,2.0,1.0,-2.027894758082882,0.015494035237541316,0
ShanSc20,LB,133,105,3,0.0,21.0,6.0,9.0,585,416.0,169.0,27.0,15.0,2.873703764888283,-0.7366791784953985,1
SharDa01,LB,47,21,1,0.0,3.0,2.0,1.0,176,117.0,59.0,6.0,9.0,-0.9731080953612932,-0.11240827693854068,0
ShawTi99,LB,80,3,0,0.0,0.0,3.0,0.0,128,97.0,31.0,4.0,0.0,-1.296328477727854,-0.011437895384345635,0
ShazRy00,LB,46,41,7,0.0,25.0,7.0,7.0,299,202.0,97.0,24.0,18.0,1.3099311296218552,-0.4281721424016635,1
ShemPr00,LB,16,3,0,0.0,0.0,0.0,0.0,60,33.0,27.0,2.0,1.0,-2.116759278883538,-0.03960940517670293,0
ShepKe00,LB,107,63,2,0.0,11.0,1.0,3.0,429,281.0,148.0,25.0,10.0,1.1152461353408607,-0.7961093752602127,1
ShorBr20,LB,100,69,2,0.0,12.0,5.0,9.5,390,286.0,104.0,40.0,1.0,1.4130950876956236,-0.24229338134848558,1
SileBr99,LB,74,16,2,0.0,4.0,1.0,3.0,180,140.0,40.0,16.0,5.0,-0.6887143977558186,-0.1919167937355761,0
SimmIs00,LB,25,16,2,0.0,6.0,4.0,2.5,113,83.0,30.0,6.0,4.0,-1.133017512244616,0.00380776005708347,0
SimoMa20,LB,124,67,1,0.0,16.0,7.0,7.0,435,319.0,116.0,18.0,5.0,1.5402521900314068,-0.3663607155744857,1
SimsEr20,LB,109,87,1,0.0,11.0,6.0,5.5,623,420.0,203.0,26.0,14.0,2.27849517530953,-0.6824081499826206,1
SintCl99,LB,24,1,0,0.0,0.0,0.0,1.0,33,21.0,12.0,2.0,3.0,-2.150483877742885,0.11379568273179874,0
SirmPe20,LB,81,54,4,1.0,12.0,1.0,5.0,349,253.0,96.0,24.0,1.0,1.0098140826650437,-1.1042056146912858,1
SlauT.20,LB,79,32,1,0.0,8.0,4.0,2.0,255,190.0,65.0,20.0,2.0,-0.07600423368633802,-0.22115305463707627,0
SmitAn04,LB,37,0,0,0.0,0.0,1.0,0.0,21,16.0,5.0,1.0,0.0,-2.114065231950127,0.09995938991714146,0
SmitBr96,LB,6,2,0,0.0,0.0,0.0,0.0,6,3.0,3.0,2.0,2.0,-2.3794467256303613,0.12597987906497213,0
SmitCa01,LB,5,0,0,0.0,0.0,0.0,0.0,8,4.0,4.0,0.0,0.0,-2.43731305359508,0.06520151857693009,0
SmitD.00,LB,24,9,1,0.0,5.0,0.0,2.0,83,62.0,21.0,5.0,3.0,-1.680669992245381,-0.1005991967921483,0
SmitDa24,LB,190,183,12,1.0,69.0,15.0,30.5,1088,764.0,324.0,78.0,52.0,9.610647830145176,-1.2090065405857233,2
SmitJa05,LB,72,56,2,0.0,20.0,6.0,9.0,518,319.0,199.0,20.0,15.0,1.7668085328564207,-0.5534060455973216,1
SmitMa02,LB,129,60,6,1.0,23.0,11.0,7.0,498,365.0,133.0,34.0,15.0,3.176426222831971,-0.7413578413003137,1
SmitMa03,LB,53,0,0,0.0,1.0,2.0,6.5,38,25.0,13.0,5.0,13.0,-1.5877442128187091,0.6395959603017527,0
SmitMi22,LB,14,1,0,0.0,0.0,0.0,0.0,6,5.0,1.0,0.0,0.0,-2.3819104421159807,0.07084867554439482,0
SmitRa20,LB,50,9,1,0.0,3.0,0.0,2.5,97,77.0,20.0,6.0,5.0,-1.478043983942627,-0.039753047773731336,0
SmitRo07,LB,53,51,5,1.0,17.0,1.0,14.0,454,307.0,147.0,37.0,16.0,1.840400590709339,-0.7916582593304791,1
SmitTe01,LB,76,69,9,3.0,26.0,5.0,7.5,587,446.0,141.0,52.0,11.0,3.9710459546992984,-1.9964171045951482,2
SpaiMa00,LB,41,7,1,0.0,3.0,0.0,0.0,108,68.0,40.0,4.0,1.0,-1.5849641390435498,-0.28104061593664653,0
SpeeEJ00,LB,36,0,0,0.0,0.0,1.0,0.0,30,22.0,8.0,1.0,0.0,-2.0896427744332744,0.07830165390242744,0
SpeeNi20,LB,16,0,0,0.0,0.0,0.0,0.0,10,9.0,1.0,0.0,0.0,-2.365448002771998,0.06355915000501165,0
SpenCo20,LB,50,0,0,0.0,0.0,0.0,0.0,68,54.0,14.0,2.0,0.0,-1.9291450246412625,-0.060138054206150336,0
SpenSe00,LB,57,27,0,0.0,3.0,2.0,7.0,182,122.0,60.0,11.0,12.0,-0.7361980642315421,0.29058026025022204,0
SpikBr99,LB,78,49,2,0.0,15.0,5.0,2.0,349,212.0,137.0,20.0,7.0,0.7994604261906318,-0.5521625278158844,1
SpitAu99,LB,55,0,0,0.0,0.0,0.0,0.0,31,27.0,4.0,0.0,0.0,-2.0448174408639894,0.008727659635428112,0
SpooBr20,LB,14,14,2,2.0,2.0,0.0,0.0,65,45.0,20.0,7.0,0.0,-1.1199473475273112,-0.70868852936012,0
StarTy00,LB,1,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,-2.4910264713532673,0.0861211677289181,0
SteeMa20,LB,42,11,0,0.0,1.0,1.0,0.0,89,73.0,16.0,2.0,0.0,-1.749678331617246,-0.05998313203043839,0
StevDo21,LB,21,0,0,0.0,0.0,0.0,0.0,23,20.0,3.0,0.0,0.0,-2.292472542653261,0.034479127904643705,0
StewMa21,LB,93,60,1,0.0,8.0,4.0,8.0,299,243.0,56.0,27.0,1.0,0.520612706323569,-0.0551500724816783,1
StewTo01,LB,7,0,0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,-2.4468258332454296,0.08096516095847607,0
StrnJu00,LB,9,5,0,0.0,0.0,0.0,0.0,33,20.0,13.0,0.0,1.0,-2.275869597648507,0.01892555318794502,0
StudAn99,LB,97,9,2,0.0,5.0,3.0,2.5,111,77.0,34.0,3.0,8.0,-0.7996173317789605,-0.003954680449183762,0
StupNa01,LB,87,11,1,0.0,4.0,2.0,2.0,143,114.0,29.0,2.0,3.0,-1.005039193875444,-0.13385010911770262,0
SuggTe99,LB,246,226,7,2.0,63.0,37.0,140.0,898,631.0,267.0,203.0,202.0,15.559506917409019,9.028295369622848,3
SummTy00,LB,41,1,0,0.0,1.0,0.0,0.0,50,35.0,15.0,0.0,0.0,-2.032339628161143,-0.05477042157966182,0
SylvSt99,LB,50,2,0,0.0,0.0,2.0,0.0,34,25.0,9.0,1.0,0.0,-1.9069787072400866,0.1252400993719131,0
TakiSi00,LB,38,17,1,1.0,1.0,0.0,1.0,112,66.0,46.0,4.0,3.0,-1.186332207032713,-0.43284032179723525,0
TatuLo99,LB,84,84,10,2.0,41.0,7.0,8.5,552,410.0,142.0,33.0,17.0,4.0813691254719755,-1.8685682019260206,2
TaumPi00,LB,10,0,0,0.0,0.0,0.0,0.0,5,5.0,0.0,0.0,0.0,-2.4207663820009087,0.07621848977441124,0
TavaJa00,LB,37,16,1,0.0,2.0,3.0,2.0,119,69.0,50.0,7.0,4.0,-1.2282613469721766,0.032112030709808885,0
TaylBe20,LB,49,26,1,0.0,4.0,0.0,0.0,218,157.0,61.0,7.0,0.0,-0.9847974238873451,-0.5478834403465936,0
TaylDa01,LB,19,5,0,0.0,0.0,0.0,0.0,43,24.0,19.0,1.0,0.0,-2.1662685890590416,-0.025122464357135388,0
TaylHi99,LB,16,0,0,0.0,0.0,0.0,1.0,6,5.0,1.0,1.0,3.0,-2.3207005618751233,0.17780301458634,0
TaylSh20,LB,40,2,0,0.0,0.0,0.0,1.0,45,37.0,8.0,5.0,0.0,-1.9997572043649465,0.05537537251376075,0
TeoxMa00,LB,62,48,2,0.0,13.0,1.0,1.5,307,212.0,95.0,22.0,5.0,0.1942485303493978,-0.6620895255383448,1
ThomAd00,LB,135,109,7,3.0,53.0,15.0,53.0,523,411.0,112.0,82.0,49.0,6.957185633839902,1.3130567793962276,2
ThomCh23,LB,98,30,0,0.0,8.0,2.0,11.5,231,166.0,65.0,18.0,10.0,-0.03944082452343378,0.29718572045561337,0
ThomDo21,LB,63,10,0,0.0,2.0,1.0,1.5,146,104.0,42.0,2.0,1.0,-1.353415986299557,-0.15162144814465645,0
ThomJ.02,LB,62,23,2,0.0,5.0,4.0,0.5,159,102.0,57.0,4.0,0.0,-0.7698133456901054,-0.30298177356099293,0
ThomPa20,LB,35,10,0,0.0,3.0,1.0,0.5,81,58.0,23.0,2.0,2.0,-1.7420015788861578,-0.019198989353815255,0
ThomRa23,LB,64,54,0,0.0,7.0,2.0,7.5,345,253.0,92.0,25.0,0.0,0.2087164956743901,-0.2563394200962652,1
ThomRo20,LB,84,50,1,0.0,9.0,4.0,2.0,305,246.0,59.0,26.0,0.0,0.3059695703039892,-0.3250494670813582,1
ThomSh01,LB,92,82,3,0.0,20.0,4.0,10.5,515,332.0,183.0,39.0,26.0,2.388283933770948,-0.33339571834772036,1
ThorDa20,LB,121,102,5,0.0,25.0,10.0,5.0,736,566.0,170.0,35.0,4.0,3.6393995645185266,-1.328207338746865,1
ThurOd20,LB,16,15,5,1.0,9.0,5.0,1.5,105,68.0,37.0,5.0,0.0,-0.5619227174409966,-0.6197594756443955,0
TimmLa99,LB,172,140,12,1.0,46.0,13.0,35.5,1067,737.0,330.0,71.0,86.0,8.772859519560303,-0.1532802695222224,2
TinoPi20,LB,98,95,7,0.0,27.0,10.0,11.0,494,400.0,94.0,51.0,11.0,3.192064913346103,-0.46305704020301197,1
ToomKo00,LB,60,16,1,1.0,5.0,5.0,2.0,136,92.0,44.0,6.0,5.0,-0.5292608824912711,-0.12809668024505336,0
TorbRe20,LB,104,28,2,0.0,13.0,4.0,6.5,250,178.0,72.0,23.0,14.0,0.4712275263312982,0.04967194938808139,1
TownLe20,LB,65,31,1,0.0,5.0,5.0,0.0,237,187.0,50.0,16.0,0.0,-0.36211925589023886,-0.20659080546676606,0
TranDr00,LB,23,6,0,0.0,1.0,0.0,0.5,118,87.0,31.0,7.0,2.0,-1.7747183055184963,-0.09246645199428047,0
TrevDa00,LB,117,94,8,1.0,39.0,7.0,10.0,741,502.0,239.0,30.0,24.0,4.600906314712405,-1.7741142349453902,2
TripJo00,LB,44,3,0,0.0,0.0,0.0,0.0,20,15.0,5.0,0.0,0.0,-2.1222892130707827,0.02837276220658473,0
TripNa99,LB,8,0,0,0.0,0.0,0.0,0.0,4,4.0,0.0,0.0,0.0,-2.4366885613325735,0.0786275107920505,0
TryoJo00,LB,6,3,0,0.0,1.0,0.0,2.0,11,10.0,1.0,2.0,5.0,-2.2800558793597134,0.24268676736556044,0
TuftSe20,LB,15,0,0,0.0,0.0,0.0,0.0,11,9.0,2.0,0.0,0.0,-2.367246968844049,0.060269300422218994,0
TullSt20,LB,159,113,5,0.0,27.0,3.0,14.5,959,683.0,276.0,60.0,36.0,5.177117581124737,-1.187111704484725,2
TuraKe00,LB,31,3,0,0.0,0.0,2.0,9.5,29,19.0,10.0,5.0,24.0,-1.6154160259919974,1.0147953661806426,0
TurnT.21,LB,2,0,0,0.0,0.0,0.0,0.0,3,1.0,2.0,0.0,0.0,-2.4749102874202746,0.0787416869114831,0
TuszDe00,LB,15,0,0,0.0,0.0,0.0,0.0,10,7.0,3.0,1.0,0.0,-2.3551532013271856,0.0684711480294857,0
UcheJo00,LB,17,1,0,0.0,0.0,0.0,4.0,17,15.0,2.0,5.0,11.0,-2.102033727721241,0.4621561593517238,0
UlbrJe20,LB,120,75,2,0.0,13.0,6.0,5.5,501,366.0,135.0,32.0,0.0,1.8667299634585985,-0.6964056208955558,1
UpshCo00,LB,90,56,0,0.0,7.0,5.0,7.0,216,131.0,85.0,20.0,24.0,0.3456514208841803,0.6075690051298188,1
UrlaBr00,LB,182,180,22,2.0,90.0,11.0,41.5,1361,1046.0,315.0,138.0,24.0,12.381683405113767,-3.1121591656511747,2
VallTa00,LB,72,2,0,0.0,1.0,2.0,2.5,75,54.0,21.0,4.0,4.0,-1.4870938517143566,0.20888384991157727,0
VanGAn00,LB,32,19,0,0.0,7.0,4.0,8.5,107,69.0,38.0,15.0,26.0,-0.8043885122034226,0.9294770486578693,0
VanNKy00,LB,110,70,3,0.0,23.0,8.0,25.5,410,273.0,137.0,37.0,49.0,2.7697691591340305,1.1663350484391057,1
VandLe00,LB,43,37,2,0.0,10.0,2.0,2.5,313,205.0,108.0,8.0,4.0,-0.150002621315585,-0.6790396393107501,0
VeikDa99,LB,14,0,0,0.0,0.0,0.0,0.0,5,3.0,2.0,0.0,0.0,-2.390494952551357,0.07179089380460528,0
VernOl00,LB,127,108,1,0.0,5.0,9.0,63.5,389,279.0,110.0,87.0,157.0,4.786719220849183,5.728551920481143,3
VigiNi00,LB,77,46,3,1.0,16.0,2.0,5.0,387,232.0,155.0,17.0,8.0,1.1797528263530561,-1.0690589462940965,1
VilmJo99,LB,125,121,12,2.0,40.0,11.0,10.5,879,617.0,262.0,43.0,30.0,6.460019344971704,-2.240768685668856,2
VoboDa99,LB,40,16,0,0.0,2.0,1.0,2.0,98,75.0,23.0,6.0,3.0,-1.5516626404075513,0.06366663647428858,0
WagnBo00,LB,143,142,10,1.0,57.0,5.0,23.5,1306,778.0,528.0,67.0,78.0,8.909263763935627,-1.998685221795634,2
WalkAn01,LB,63,54,3,0.0,13.0,1.0,4.5,400,266.0,134.0,21.0,7.0,0.7240758847156317,-0.8613023857912602,1
WalkJo01,LB,58,14,0,0.0,1.0,1.0,0.0,91,59.0,32.0,5.0,1.0,-1.536310023380522,-0.052564466623299125,0
WalkMy00,LB,24,6,0,0.0,2.0,1.0,0.0,52,32.0,20.0,1.0,2.0,-1.975263443252084,0.031964861546411365,0
WallAa00,LB,13,0,0,0.0,0.0,0.0,1.0,17,12.0,5.0,1.0,2.0,-2.31061412780998,0.1306994801423452,0
WallGa00,LB,6,0,0,0.0,0.0,0.0,0.0,3,2.0,1.0,0.0,0.0,-2.45061776999086,0.07935592159268655,0
WallRi20,LB,16,0,1,1.0,1.0,0.0,0.0,11,7.0,4.0,0.0,0.0,-1.9224027806605708,-0.28499195545142686,0
WareDe99,LB,178,173,3,1.0,25.0,35.0,138.5,657,505.0,152.0,171.0,229.0,11.972718314030047,10.946880128938478,3
WarnFr00,LB,56,56,3,1.0,23.0,5.0,4.0,441,298.0,143.0,19.0,14.0,1.6468932878726181,-0.952303285489009,1
WashCo00,LB,46,4,0,0.0,4.0,0.0,5.5,54,36.0,18.0,8.0,17.0,-1.5493192531751534,0.5094057308554196,0
WashDa99,LB,59,53,6,0.0,24.0,3.0,18.0,394,329.0,65.0,46.0,33.0,1.9328193441642634,0.19314872623688334,1
WashMa99,LB,131,113,3,1.0,30.0,17.0,37.5,646,471.0,175.0,64.0,14.0,5.255641596408267,0.7994311184868435,2
WateAn00,LB,20,0,0,0.0,0.0,0.0,0.0,14,13.0,1.0,0.0,0.0,-2.3280447735481316,0.05498944147025443,0
WatsCo20,LB,21,14,0,0.0,4.0,0.0,3.0,94,68.0,26.0,4.0,0.0,-1.75056386819065,-0.0539325919305363,0
WatsDe99,LB,117,8,1,0.0,4.0,4.0,6.0,167,131.0,36.0,10.0,14.0,-0.3604822824533193,0.36474809271174874,0
WattBr00,LB,9,0,0,0.0,0.0,0.0,0.0,8,7.0,1.0,0.0,0.0,-2.4170064775124236,0.06917697369213992,0
WattT.00,LB,69,69,4,0.0,29.0,20.0,61.0,264,194.0,70.0,70.0,129.0,4.633060385255769,5.3524824908130135,3
WeatSe99,LB,67,44,2,1.0,15.0,1.0,8.0,330,244.0,86.0,25.0,16.0,0.8564511332315242,-0.4524631115377481,1
WeatSt00,LB,72,17,0,0.0,1.0,2.0,7.0,104,66.0,38.0,17.0,22.0,-0.8554107047251402,0.7555582772352905,0
WebsNa20,LB,99,37,0,0.0,10.0,3.0,4.0,351,244.0,107.0,21.0,2.0,0.38786380196261255,-0.3859156194145643,1
WernPe00,LB,4,3,0,0.0,0.0,0.0,0.0,25,15.0,10.0,1.0,0.0,-2.348401832206731,0.02926092480539927,0
WestEr20,LB,44,4,0,0.0,3.0,1.0,2.0,81,63.0,18.0,6.0,0.0,-1.6804572897788674,0.03786043532583684,0
WheePh99,LB,133,66,0,0.0,15.0,4.0,6.5,552,377.0,175.0,25.0,23.0,1.9803579016700894,-0.352155394850753,1
WhitCh03,LB,51,0,0,0.0,0.0,1.0,0.0,35,26.0,9.0,0.0,0.0,-1.988062279096831,0.055236344602948115,0
WhitDe02,LB,36,36,1,0.0,9.0,4.0,11.5,292,198.0,94.0,20.0,30.0,0.25918569860010027,0.5845218805327277,1
WhitKe20,LB,12,0,0,0.0,0.0,0.0,0.0,4,3.0,1.0,0.0,0.0,-2.4084101025564006,0.07588052503924768,0
WhitTa00,LB,139,95,6,0.0,25.0,3.0,3.0,684,490.0,194.0,38.0,13.0,3.3419354171148967,-1.6640926653780692,1
WilbKy00,LB,133,17,0,0.0,4.0,3.0,3.5,153,104.0,49.0,6.0,7.0,-0.5001257879746117,0.12707289600285876,0
