playerId,year,school_name,conf_abbr,class,pos,g,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td
jaime-covington-1,1980,Syracuse,Ind,,RB,11.0,2.0,15.0,7.5,0.0,,,,,2,15,7.5,0
jaime-covington-1,1981,Syracuse,Ind,,RB,11.0,9.0,48.0,5.3,0.0,,,,,9,48,5.3,0
jaime-covington-1,1982,Syracuse,Ind,,RB,11.0,171.0,774.0,4.5,6.0,20.0,183.0,9.2,0.0,191,957,5.0,6
jaime-covington-1,1983,Syracuse,Ind,,RB,11.0,143.0,606.0,4.2,4.0,15.0,146.0,9.7,0.0,158,752,4.8,4
jaime-covington-1,1984,Syracuse,Ind,,RB,11.0,201.0,745.0,3.7,3.0,25.0,147.0,5.9,0.0,226,892,3.9,3
gerry-cowhig-1,1946,Notre Dame,Ind,,RB,9.0,40.0,199.0,5.0,,4.0,42.0,10.5,,44,241,5.5,0
ben-cowins-1,1975,Arkansas,SWC,,RB,11.0,44.0,210.0,4.8,3.0,1.0,3.0,3.0,0.0,45,213,4.7,3
ben-cowins-1,1976,Arkansas,SWC,,RB,11.0,183.0,1162.0,6.3,7.0,3.0,10.0,3.3,0.0,186,1172,6.3,7
ben-cowins-1,1977,Arkansas,SWC,,RB,11.0,220.0,1192.0,5.4,14.0,14.0,79.0,5.6,0.0,234,1271,5.4,14
ben-cowins-1,1978,Arkansas,SWC,,RB,11.0,188.0,1006.0,5.4,6.0,9.0,88.0,9.8,0.0,197,1094,5.6,6
fred-cox-1,1959,Pitt,Ind,,RB,10.0,47.0,392.0,8.3,,8.0,112.0,14.0,2.0,55,504,9.2,2
fred-cox-1,1960,Pitt,Ind,,RB,10.0,82.0,333.0,4.1,2.0,11.0,177.0,16.1,1.0,93,510,5.5,3
fred-cox-1,1961,Pitt,Ind,,RB,10.0,46.0,136.0,3.0,,12.0,148.0,12.3,0.0,58,284,4.9,0
marcus-cox-2,2014,Appalachian State,Sun Belt,SO,RB,12.0,255.0,1415.0,5.5,19.0,16.0,180.0,11.3,0.0,271,1595,5.9,19
marcus-cox-2,2015,Appalachian State,Sun Belt,JR,RB,12.0,243.0,1428.0,5.9,9.0,18.0,160.0,8.9,2.0,261,1588,6.1,11
marcus-cox-2,2016,Appalachian State,Sun Belt,SR,RB,9.0,158.0,1015.0,6.4,9.0,14.0,112.0,8.0,1.0,172,1127,6.6,10
michael-cox-1,2009,Michigan,Big Ten,SO,RB,4.0,13.0,113.0,8.7,2.0,1.0,11.0,11.0,0.0,14,124,8.9,2
michael-cox-1,2010,Michigan,Big Ten,JR,RB,5.0,6.0,56.0,9.3,0.0,,,,,6,56,9.3,0
michael-cox-1,2011,Michigan,Big Ten,JR,RB,6.0,,,,,,,,,0,0,,0
michael-cox-1,2012,Massachusetts,MAC,,RB,12.0,198.0,710.0,3.6,5.0,13.0,63.0,4.8,0.0,211,773,3.7,5
claude-crabb-1,1960,Colorado,Big 8,,RB,10.0,20.0,59.0,3.0,1.0,2.0,29.0,14.5,0.0,22,88,4.0,1
claude-crabb-1,1961,Colorado,Big 8,,RB,10.0,10.0,28.0,2.8,0.0,4.0,41.0,10.3,0.0,14,69,4.9,0
eric-crabtree-1,1963,Pitt,Ind,,RB,10.0,31.0,151.0,4.9,0.0,9.0,138.0,15.3,3.0,40,289,7.2,3
eric-crabtree-1,1964,Pitt,Ind,,RB,10.0,75.0,344.0,4.6,,14.0,255.0,18.2,2.0,89,599,6.7,2
eric-crabtree-1,1965,Pitt,Ind,,RB,10.0,84.0,372.0,4.4,,45.0,724.0,16.1,4.0,129,1096,8.5,4
don-craft-1,1978,Louisville,Ind,,RB,11.0,54.0,255.0,4.7,1.0,2.0,5.0,2.5,0.0,56,260,4.6,1
don-craft-1,1979,Louisville,Ind,,RB,11.0,86.0,347.0,4.0,2.0,6.0,79.0,13.2,0.0,92,426,4.6,2
don-craft-1,1980,Louisville,Ind,,RB,11.0,140.0,687.0,4.9,5.0,6.0,74.0,12.3,0.0,146,761,5.2,5
don-craft-1,1981,Louisville,Ind,,RB,11.0,136.0,475.0,3.5,5.0,25.0,207.0,8.3,2.0,161,682,4.2,7
dobie-craig-1,1957,Baylor,SWC,,RB,10.0,4.0,3.0,0.8,0.0,2.0,19.0,9.5,0.0,6,22,3.7,0
roger-craig-1,1979,Nebraska,Big 8,,RB,12.0,7.0,31.0,4.4,0.0,,,,,7,31,4.4,0
roger-craig-1,1980,Nebraska,Big 8,,RB,11.0,108.0,769.0,7.1,15.0,,,,,108,769,7.1,15
roger-craig-1,1981,Nebraska,Big 8,,RB,11.0,173.0,1060.0,6.1,6.0,12.0,87.0,7.3,0.0,185,1147,6.2,6
roger-craig-1,1982,Nebraska,Big 8,,RB,12.0,119.0,586.0,4.9,5.0,4.0,15.0,3.8,0.0,123,601,4.9,5
aaron-craver-1,1989,Fresno State,Big West,,RB,12.0,247.0,1313.0,5.3,9.0,25.0,168.0,6.7,1.0,272,1481,5.4,10
aaron-craver-1,1990,Fresno State,Big West,,RB,10.0,224.0,1003.0,4.5,17.0,34.0,259.0,7.6,1.0,258,1262,4.9,18
garvie-craw-1,1967,Michigan,Big Ten,,RB,10.0,29.0,101.0,3.5,0.0,1.0,5.0,5.0,0.0,30,106,3.5,0
garvie-craw-1,1968,Michigan,Big Ten,,RB,10.0,81.0,307.0,3.8,1.0,,,,,81,307,3.8,1
garvie-craw-1,1969,Michigan,Big Ten,,RB,11.0,117.0,344.0,2.9,12.0,7.0,59.0,8.4,1.0,124,403,3.3,13
charles-crawford-3,1983,Oklahoma State,Big 8,,RB,12.0,19.0,62.0,3.3,0.0,3.0,9.0,3.0,0.0,22,71,3.2,0
charles-crawford-3,1984,Oklahoma State,Big 8,,RB,10.0,110.0,477.0,4.3,5.0,8.0,119.0,14.9,0.0,118,596,5.1,5
eddie-crawford-1,1956,Ole Miss,SEC,,RB,10.0,67.0,357.0,5.3,2.0,14.0,217.0,15.5,3.0,81,574,7.1,5
mike-crawford-2,1983,Arizona State,Pac-10,,RB,11.0,133.0,547.0,4.1,3.0,23.0,240.0,10.4,2.0,156,787,5.0,5
mike-crawford-2,1984,Arizona State,Pac-10,,RB,11.0,109.0,469.0,4.3,1.0,15.0,155.0,10.3,1.0,124,624,5.0,2
mike-crawford-2,1985,Arizona State,Pac-10,,RB,11.0,173.0,684.0,4.0,11.0,20.0,169.0,8.5,0.0,193,853,4.4,11
willis-crenshaw-1,1960,Kansas State,Big 8,,WR,10.0,,,,,18.0,190.0,10.6,2.0,18,190,10.6,2
willis-crenshaw-1,1962,Kansas State,Big 8,,WR,10.0,88.0,331.0,3.8,,3.0,73.0,24.3,0.0,91,404,4.4,0
willis-crenshaw-1,1963,Kansas State,Big 8,,RB,9.0,43.0,197.0,4.6,1.0,,,,,43,197,4.6,1
bobby-crespino-1,1958,Ole Miss,SEC,,RB,11.0,21.0,80.0,3.8,0.0,6.0,73.0,12.2,0.0,27,153,5.7,0
bobby-crespino-1,1959,Ole Miss,SEC,,RB,10.0,26.0,119.0,4.6,1.0,7.0,186.0,26.6,2.0,33,305,9.2,3
bobby-crespino-1,1960,Ole Miss,SEC,,WR,10.0,15.0,35.0,2.3,0.0,30.0,408.0,13.6,4.0,45,443,9.8,4
joe-cribbs-1,1976,Auburn,SEC,,RB,11.0,43.0,171.0,4.0,0.0,6.0,59.0,9.8,0.0,49,230,4.7,0
joe-cribbs-1,1977,Auburn,SEC,,RB,11.0,161.0,872.0,5.4,4.0,6.0,51.0,8.5,0.0,167,923,5.5,4
joe-cribbs-1,1978,Auburn,SEC,,RB,11.0,253.0,1205.0,4.8,16.0,8.0,30.0,3.8,0.0,261,1235,4.7,16
joe-cribbs-1,1979,Auburn,SEC,,RB,11.0,200.0,1120.0,5.6,14.0,10.0,128.0,12.8,1.0,210,1248,5.9,15
cris-crissy-1,1978,Princeton,Ivy,,RB,9.0,159.0,649.0,4.1,4.0,24.0,294.0,12.3,3.0,183,943,5.2,7
cris-crissy-1,1979,Princeton,Ivy,,RB,9.0,153.0,604.0,3.9,2.0,17.0,162.0,9.5,0.0,170,766,4.5,2
cris-crissy-1,1980,Princeton,Ivy,,RB,10.0,38.0,83.0,2.2,0.0,55.0,653.0,11.9,3.0,93,736,7.9,3
damarea-crockett-1,2016,Missouri,SEC,FR,RB,11.0,153.0,1062.0,6.9,10.0,5.0,14.0,2.8,0.0,158,1076,6.8,10
damarea-crockett-1,2017,Missouri,SEC,SO,RB,6.0,80.0,481.0,6.0,2.0,4.0,35.0,8.8,1.0,84,516,6.1,3
damarea-crockett-1,2018,Missouri,SEC,JR,RB,11.0,147.0,709.0,4.8,7.0,12.0,88.0,7.3,1.0,159,797,5.0,8
zack-crockett-1,1992,Florida State,ACC,,RB,8.0,28.0,140.0,5.0,1.0,,,,,28,140,5.0,1
zack-crockett-1,1994,Florida State,ACC,,RB,11.0,83.0,341.0,4.1,11.0,14.0,165.0,11.8,0.0,97,506,5.2,11
nolan-cromwell-1,1975,Kansas,Big 8,,QB,12.0,242.0,1223.0,5.1,9.0,,,,,242,1223,5.1,9
nolan-cromwell-1,1976,Kansas,Big 8,,QB,11.0,113.0,540.0,4.8,7.0,,,,,113,540,4.8,7
corey-croom-1,1989,Ball State,MAC,,RB,10.0,24.0,117.0,4.9,0.0,1.0,6.0,6.0,0.0,25,123,4.9,0
corey-croom-1,1990,Ball State,MAC,,RB,11.0,106.0,398.0,3.8,3.0,8.0,43.0,5.4,0.0,114,441,3.9,3
corey-croom-1,1991,Ball State,MAC,,RB,11.0,291.0,1053.0,3.6,8.0,34.0,211.0,6.2,0.0,325,1264,3.9,8
corey-croom-1,1992,Ball State,MAC,,RB,11.0,301.0,1157.0,3.8,6.0,27.0,161.0,6.0,0.0,328,1318,4.0,6
larry-croom-1,1999,Arizona,Pac-10,,RB,10.0,12.0,49.0,4.1,0.0,,,,,12,49,4.1,0
larry-croom-1,2000,Arizona,Pac-10,SO,RB,11.0,64.0,257.0,4.0,1.0,8.0,78.0,9.8,1.0,72,335,4.7,2
larry-croom-1,2002,UNLV,MWC,JR,RB,12.0,84.0,605.0,7.2,4.0,20.0,267.0,13.4,2.0,104,872,8.4,6
larry-croom-1,2003,UNLV,MWC,SR,RB,11.0,208.0,932.0,4.5,3.0,21.0,118.0,5.6,0.0,229,1050,4.6,3
cliff-crosby-1,1995,Maryland,ACC,,DB,8.0,,,,,,,,,0,0,,0
cliff-crosby-1,1996,Maryland,ACC,,WR,11.0,26.0,173.0,6.7,1.0,1.0,0.0,0.0,0.0,27,173,6.4,1
cliff-crosby-1,1997,Maryland,ACC,,DB,6.0,,,,,,,,,0,0,,0
cliff-crosby-1,1998,Maryland,ACC,,DB,11.0,,,,,,,,,0,0,,0
phillip-crosby-1,1997,Tennessee,SEC,,RB,5.0,12.0,60.0,5.0,0.0,,,,,12,60,5.0,0
phillip-crosby-1,1998,Tennessee,SEC,,RB,11.0,16.0,53.0,3.3,2.0,,,,,16,53,3.3,2
phillip-crosby-1,1999,Tennessee,SEC,,RB,11.0,10.0,24.0,2.4,2.0,1.0,8.0,8.0,0.0,11,32,2.9,2
leon-crosswhite-1,1970,Oklahoma,Big 8,,RB,11.0,124.0,568.0,4.6,2.0,4.0,43.0,10.8,0.0,128,611,4.8,2
leon-crosswhite-1,1971,Oklahoma,Big 8,,RB,12.0,153.0,744.0,4.9,4.0,1.0,13.0,13.0,0.0,154,757,4.9,4
leon-crosswhite-1,1972,Oklahoma,Big 8,,RB,11.0,139.0,614.0,4.4,4.0,1.0,2.0,2.0,0.0,140,616,4.4,4
jim-crotty-1,1957,Notre Dame,Ind,,RB,10.0,14.0,69.0,4.9,1.0,,,,,14,69,4.9,1
jim-crotty-1,1958,Notre Dame,Ind,,RB,10.0,67.0,315.0,4.7,0.0,13.0,137.0,10.5,0.0,80,452,5.7,0
jim-crotty-1,1959,Notre Dame,Ind,,RB,10.0,62.0,184.0,3.0,3.0,8.0,104.0,13.0,0.0,70,288,4.1,3
eric-crouch-1,1998,Nebraska,Big 12,,QB,8.0,96.0,459.0,4.8,5.0,,,,,96,459,4.8,5
eric-crouch-1,1999,Nebraska,Big 12,,QB,12.0,180.0,889.0,4.9,16.0,2.0,46.0,23.0,1.0,182,935,5.1,17
eric-crouch-1,2000,Nebraska,Big 12,JR,QB,11.0,169.0,971.0,5.7,20.0,,,,,169,971,5.7,20
eric-crouch-1,2001,Nebraska,Big 12,SR,QB,12.0,203.0,1115.0,5.5,18.0,1.0,63.0,63.0,1.0,204,1178,5.8,19
ray-crouse-1,1980,UNLV,Ind,,RB,11.0,90.0,431.0,4.8,3.0,11.0,101.0,9.2,2.0,101,532,5.3,5
ray-crouse-1,1981,UNLV,Ind,,RB,12.0,103.0,525.0,5.1,9.0,18.0,129.0,7.2,3.0,121,654,5.4,12
lindon-crow-1,1952,USC,PCC,,RB,11.0,25.0,115.0,4.6,1.0,3.0,56.0,18.7,2.0,28,171,6.1,3
lindon-crow-1,1953,USC,PCC,,RB,10.0,49.0,235.0,4.8,1.0,3.0,82.0,27.3,1.0,52,317,6.1,2
lindon-crow-1,1954,USC,PCC,,RB,12.0,92.0,373.0,4.1,3.0,7.0,274.0,39.1,3.0,99,647,6.5,6
wayne-crow-1,1958,California,PCC,,RB,10.0,45.0,210.0,4.7,0.0,3.0,7.0,2.3,0.0,48,217,4.5,0
wayne-crow-1,1959,California,AAWU,,QB,10.0,77.0,223.0,2.9,,,,,,77,223,2.9,0
jimmy-crowley-1,1924,Notre Dame,Ind,,,10.0,133.0,742.0,5.6,6.0,11.0,274.0,24.9,2.0,144,1016,7.1,8
harry-crump-1,1960,Boston College,Ind,,RB,10.0,91.0,385.0,4.2,4.0,2.0,16.0,8.0,0.0,93,401,4.3,4
harry-crump-1,1961,Boston College,Ind,,RB,10.0,121.0,471.0,3.9,5.0,5.0,53.0,10.6,0.0,126,524,4.2,5
harry-crump-1,1962,Boston College,Ind,,RB,10.0,123.0,641.0,5.2,4.0,,,,,123,641,5.2,4
carlester-crumpler-2,1971,East Carolina,Southern,,RB,10.0,114.0,538.0,4.7,8.0,2.0,33.0,16.5,0.0,116,571,4.9,8
carlester-crumpler-2,1972,East Carolina,Southern,,RB,11.0,340.0,1309.0,3.9,17.0,2.0,4.0,2.0,0.0,342,1313,3.8,17
carlester-crumpler-2,1973,East Carolina,Southern,,RB,11.0,204.0,1054.0,5.2,12.0,2.0,3.0,1.5,0.0,206,1057,5.1,12
dwayne-crutchfield-1,1980,Iowa State,Big 8,,RB,11.0,284.0,1312.0,4.6,11.0,8.0,87.0,10.9,0.0,292,1399,4.8,11
dwayne-crutchfield-1,1981,Iowa State,Big 8,,RB,11.0,307.0,1189.0,3.9,17.0,24.0,154.0,6.4,0.0,331,1343,4.1,17
larry-csonka-1,1965,Syracuse,Ind,,RB,10.0,136.0,795.0,5.8,4.0,2.0,13.0,6.5,0.0,138,808,5.9,4
larry-csonka-1,1966,Syracuse,Ind,,RB,10.0,197.0,1012.0,5.1,7.0,7.0,48.0,6.9,0.0,204,1060,5.2,7
larry-csonka-1,1967,Syracuse,Ind,,RB,10.0,261.0,1127.0,4.3,8.0,11.0,125.0,11.4,2.0,272,1252,4.6,10
ron-cuie-2,1975,Oregon State,Pac-8,,RB,11.0,131.0,338.0,2.6,1.0,11.0,90.0,8.2,1.0,142,428,3.0,2
jim-culbreath-1,1975,Oklahoma,Big 8,,RB,11.0,66.0,362.0,5.5,,,,,,66,362,5.5,0
jim-culbreath-1,1976,Oklahoma,Big 8,,RB,11.0,69.0,443.0,6.4,2.0,1.0,16.0,16.0,0.0,70,459,6.6,2
calvin-culliver-1,1973,Alabama,SEC,,RB,11.0,53.0,352.0,6.6,3.0,,,,,53,352,6.6,3
calvin-culliver-1,1974,Alabama,SEC,,RB,11.0,116.0,708.0,6.1,8.0,,,,,116,708,6.1,8
calvin-culliver-1,1975,Alabama,SEC,,RB,11.0,40.0,228.0,5.7,2.0,,,,,40,228,5.7,2
calvin-culliver-1,1976,Alabama,SEC,,RB,11.0,81.0,280.0,3.5,3.0,7.0,78.0,11.1,0.0,88,358,4.1,3
derrick-cullors-1,1991,Texas Christian,SWC,,RB,10.0,73.0,352.0,4.8,7.0,20.0,269.0,13.5,1.0,93,621,6.7,8
derrick-cullors-1,1992,Texas Christian,SWC,,RB,10.0,82.0,446.0,5.4,0.0,4.0,40.0,10.0,0.0,86,486,5.7,0
derrick-cullors-1,1993,Texas Christian,SWC,,RB,1.0,4.0,43.0,10.8,0.0,,,,,4,43,10.8,0
derrick-cullors-1,1994,Texas Christian,SWC,,RB,9.0,27.0,149.0,5.5,0.0,7.0,71.0,10.1,0.0,34,220,6.5,0
rodney-culver-1,1988,Notre Dame,Ind,,RB,11.0,30.0,195.0,6.5,3.0,1.0,10.0,10.0,0.0,31,205,6.6,3
rodney-culver-1,1989,Notre Dame,Ind,,RB,12.0,59.0,242.0,4.1,5.0,,,,,59,242,4.1,5
rodney-culver-1,1990,Notre Dame,Ind,,RB,11.0,150.0,710.0,4.7,5.0,13.0,145.0,11.2,2.0,163,855,5.2,7
rodney-culver-1,1991,Notre Dame,Ind,,RB,11.0,101.0,550.0,5.4,2.0,6.0,76.0,12.7,0.0,107,626,5.9,2
george-cumby-1,1975,Oklahoma,Big 8,,RB,11.0,1.0,9.0,9.0,,,,,,1,9,9.0,0
george-cumby-1,1976,Oklahoma,Big 8,,RB,11.0,10.0,90.0,9.0,0.0,,,,,10,90,9.0,0
george-cumby-1,1978,Oklahoma,Big 8,,LB,11.0,,,,,,,,,0,0,,0
george-cumby-1,1979,Oklahoma,Big 8,,LB,11.0,,,,,,,,,0,0,,0
ed-cummings-1,1960,Stanford,AAWU,,RB,10.0,4.0,17.0,4.3,,,,,,4,17,4.3,0
ed-cummings-1,1961,Stanford,AAWU,,RB,10.0,33.0,124.0,3.8,,,,,,33,124,3.8,0
ed-cummings-1,1962,Stanford,AAWU,,RB,10.0,33.0,115.0,3.5,,,,,,33,115,3.5,0
doug-cunningham-1,1964,Ole Miss,SEC,,RB,11.0,27.0,160.0,5.9,2.0,3.0,18.0,6.0,0.0,30,178,5.9,2
doug-cunningham-1,1965,Ole Miss,SEC,,RB,10.0,12.0,27.0,2.3,1.0,16.0,109.0,6.8,1.0,28,136,4.9,2
doug-cunningham-1,1966,Ole Miss,SEC,,RB,11.0,151.0,713.0,4.7,5.0,23.0,149.0,6.5,0.0,174,862,5.0,5
jay-cunningham-1,1962,Bowling Green State,MAC,,RB,9.0,76.0,314.0,4.1,5.0,13.0,259.0,19.9,2.0,89,573,6.4,7
jay-cunningham-1,1963,Bowling Green State,MAC,,RB,10.0,128.0,539.0,4.2,9.0,6.0,54.0,9.0,0.0,134,593,4.4,9
jay-cunningham-1,1964,Bowling Green State,MAC,,RB,10.0,108.0,405.0,3.8,7.0,14.0,174.0,12.4,0.0,122,579,4.7,7
jim-cunningham-1,1958,Pitt,Ind,,RB,10.0,24.0,72.0,3.0,0.0,2.0,32.0,16.0,1.0,26,104,4.0,1
jim-cunningham-1,1959,Pitt,Ind,,RB,10.0,80.0,326.0,4.1,,7.0,27.0,3.9,0.0,87,353,4.1,0
jim-cunningham-1,1960,Pitt,Ind,,RB,10.0,89.0,303.0,3.4,3.0,5.0,21.0,4.2,0.0,94,324,3.4,3
sam-cunningham-2,1970,USC,Pac-8,,RB,11.0,76.0,488.0,6.4,5.0,16.0,167.0,10.4,2.0,92,655,7.1,7
sam-cunningham-2,1971,USC,Pac-8,,RB,11.0,159.0,742.0,4.7,5.0,12.0,67.0,5.6,0.0,171,809,4.7,5
sam-cunningham-2,1972,USC,Pac-8,,RB,12.0,102.0,349.0,3.4,13.0,6.0,59.0,9.8,0.0,108,408,3.8,13
isaac-curtis-1,1970,California,Pac-8,,RB,11.0,103.0,427.0,4.1,3.0,17.0,217.0,12.8,1.0,120,644,5.4,4
isaac-curtis-1,1971,California,Pac-8,,RB,11.0,110.0,475.0,4.3,5.0,15.0,175.0,11.7,0.0,125,650,5.2,5
isaac-curtis-1,1972,San Diego State,PCAA,,WR,11.0,8.0,16.0,2.0,0.0,44.0,832.0,18.9,7.0,52,848,16.3,7
mike-curtis-1,1962,Duke,ACC,,RB,10.0,100.0,368.0,3.7,8.0,7.0,57.0,8.1,0.0,107,425,4.0,8
mike-curtis-1,1963,Duke,ACC,,RB,10.0,57.0,169.0,3.0,3.0,2.0,-9.0,-4.5,0.0,59,160,2.7,3
mike-curtis-1,1964,Duke,ACC,,RB,10.0,121.0,497.0,4.1,4.0,5.0,27.0,5.4,0.0,126,524,4.2,4
randy-cuthbert-1,1988,Duke,ACC,,RB,8.0,8.0,63.0,7.9,0.0,9.0,47.0,5.2,0.0,17,110,6.5,0
randy-cuthbert-1,1989,Duke,ACC,,RB,11.0,187.0,1023.0,5.5,10.0,50.0,470.0,9.4,0.0,237,1493,6.3,10
randy-cuthbert-1,1990,Duke,ACC,,RB,11.0,136.0,595.0,4.4,4.0,46.0,374.0,8.1,1.0,182,969,5.3,5
randy-cuthbert-1,1991,Duke,ACC,,RB,2.0,19.0,59.0,3.1,0.0,5.0,25.0,5.0,0.0,24,84,3.5,0
randy-cuthbert-1,1992,Duke,ACC,,RB,11.0,227.0,1031.0,4.5,6.0,37.0,345.0,9.3,1.0,264,1376,5.2,7
dave-daddio-1,1979,Maryland,ACC,,RB,11.0,2.0,13.0,6.5,0.0,3.0,39.0,13.0,0.0,5,52,10.4,0
dave-daddio-1,1982,Maryland,ACC,,RB,9.0,60.0,272.0,4.5,3.0,19.0,248.0,13.1,1.0,79,520,6.6,4
dave-daddio-1,1983,Maryland,ACC,,RB,6.0,46.0,213.0,4.6,5.0,20.0,208.0,10.4,0.0,66,421,6.4,5
bernard-dafney-1,1990,Tennessee,SEC,,OL,12.0,1.0,32.0,32.0,1.0,,,,,1,32,32.0,1
anthony-daigle-1,1991,Fresno State,Big West,,RB,12.0,110.0,586.0,5.3,11.0,13.0,140.0,10.8,1.0,123,726,5.9,12
anthony-daigle-1,1992,Fresno State,WAC,,RB,13.0,122.0,734.0,6.0,17.0,8.0,57.0,7.1,0.0,130,791,6.1,17
anthony-daigle-1,1993,Fresno State,WAC,,RB,12.0,156.0,769.0,4.9,7.0,42.0,612.0,14.6,8.0,198,1381,7.0,15
deejay-dallas-1,2017,Miami (FL),ACC,FR,UT,10.0,41.0,217.0,5.3,3.0,4.0,92.0,23.0,0.0,45,309,6.9,3
deejay-dallas-1,2018,Miami (FL),ACC,SO,RB,13.0,109.0,617.0,5.7,6.0,10.0,85.0,8.5,0.0,119,702,5.9,6
deejay-dallas-1,2019,Miami (FL),ACC,JR,RB,10.0,115.0,693.0,6.0,8.0,14.0,140.0,10.0,2.0,129,833,6.5,10
maury-damkroger-1,1971,Nebraska,Big 8,,RB,13.0,36.0,208.0,5.8,0.0,7.0,36.0,5.1,1.0,43,244,5.7,1
maury-damkroger-1,1972,Nebraska,Big 8,,RB,12.0,67.0,229.0,3.4,1.0,9.0,60.0,6.7,0.0,76,289,3.8,1
maury-damkroger-1,1973,Nebraska,Big 8,,RB,12.0,63.0,265.0,4.2,0.0,5.0,50.0,10.0,0.0,68,315,4.6,0
willie-daniel-1,1957,Mississippi State,SEC,,RB,9.0,18.0,93.0,5.2,0.0,,,,,18,93,5.2,0
willie-daniel-1,1958,Mississippi State,SEC,,RB,9.0,28.0,172.0,6.1,,2.0,16.0,8.0,0.0,30,188,6.3,0
willie-daniel-1,1959,Mississippi State,SEC,,RB,9.0,48.0,214.0,4.5,,1.0,5.0,5.0,0.0,49,219,4.5,0
tony-dorsett-1,1973,Pitt,Ind,,RB,12.0,318.0,1686.0,5.3,13.0,14.0,91.0,6.5,0.0,332,1777,5.4,13
tony-dorsett-1,1974,Pitt,Ind,,RB,11.0,220.0,1004.0,4.6,11.0,9.0,66.0,7.3,0.0,229,1070,4.7,11
tony-dorsett-1,1975,Pitt,Ind,,RB,12.0,255.0,1686.0,6.6,13.0,11.0,191.0,17.4,3.0,266,1877,7.1,16
tony-dorsett-1,1976,Pitt,Ind,,RB,12.0,370.0,2150.0,5.8,22.0,8.0,67.0,8.4,1.0,378,2217,5.9,23
terry-daniels-1,1978,Tennessee,SEC,,RB,11.0,20.0,55.0,2.8,0.0,4.0,18.0,4.5,0.0,24,73,3.0,0
terry-daniels-1,1979,Tennessee,SEC,,RB,11.0,44.0,167.0,3.8,1.0,4.0,28.0,7.0,0.0,48,195,4.1,1
terry-daniels-1,1980,Tennessee,SEC,,RB,11.0,100.0,363.0,3.6,1.0,3.0,11.0,3.7,0.0,103,374,3.6,1
terry-daniels-1,1981,Tennessee,SEC,,DB,11.0,,,,,,,,,0,0,,0
kirby-dar-dar-1,1991,Syracuse,Big East,,RB,11.0,9.0,54.0,6.0,0.0,,,,,9,54,6.0,0
kirby-dar-dar-1,1992,Syracuse,Big East,,RB,11.0,20.0,83.0,4.2,0.0,,,,,20,83,4.2,0
kirby-dar-dar-1,1993,Syracuse,Big East,,RB,11.0,75.0,347.0,4.6,1.0,14.0,137.0,9.8,1.0,89,484,5.4,2
kirby-dar-dar-1,1994,Syracuse,Big East,,RB,11.0,188.0,853.0,4.5,10.0,13.0,129.0,9.9,2.0,201,982,4.9,12
kenneth-darby-1,2003,Alabama,SEC,,RB,10.0,34.0,185.0,5.4,0.0,3.0,4.0,1.3,0.0,37,189,5.1,0
kenneth-darby-1,2004,Alabama,SEC,,RB,12.0,219.0,1062.0,4.8,8.0,15.0,74.0,4.9,1.0,234,1136,4.9,9
kenneth-darby-1,2005,Alabama,SEC,,RB,12.0,239.0,1242.0,5.2,3.0,29.0,132.0,4.6,0.0,268,1374,5.1,3
kenneth-darby-1,2006,Alabama,SEC,,RB,13.0,210.0,835.0,4.0,0.0,23.0,130.0,5.7,1.0,233,965,4.1,1
chris-darkins-1,1992,Minnesota,Big Ten,,RB,11.0,78.0,357.0,4.6,0.0,14.0,161.0,11.5,1.0,92,518,5.6,1
chris-darkins-1,1993,Minnesota,Big Ten,,RB,11.0,124.0,610.0,4.9,4.0,18.0,180.0,10.0,2.0,142,790,5.6,6
chris-darkins-1,1994,Minnesota,Big Ten,,RB,11.0,277.0,1443.0,5.2,11.0,22.0,299.0,13.6,2.0,299,1742,5.8,13
chris-darkins-1,1995,Minnesota,Big Ten,,RB,8.0,164.0,825.0,5.0,6.0,12.0,97.0,8.1,0.0,176,922,5.2,6
orleans-darkwa-1,2010,Tulane,CUSA,FR,RB,11.0,184.0,925.0,5.0,11.0,17.0,155.0,9.1,0.0,201,1080,5.4,11
orleans-darkwa-1,2011,Tulane,CUSA,SO,RB,13.0,210.0,924.0,4.4,13.0,37.0,305.0,8.2,0.0,247,1229,5.0,13
orleans-darkwa-1,2012,Tulane,CUSA,JR,RB,9.0,81.0,241.0,3.0,3.0,15.0,78.0,5.2,0.0,96,319,3.3,3
orleans-darkwa-1,2013,Tulane,CUSA,SR,RB,13.0,188.0,863.0,4.6,12.0,8.0,57.0,7.1,0.0,196,920,4.7,12
bob-daugherty-2,1964,Tulsa,MVC,,RB,10.0,77.0,456.0,5.9,5.0,48.0,498.0,10.4,4.0,125,954,7.6,9
bob-daugherty-2,1965,Tulsa,MVC,,RB,10.0,34.0,222.0,6.5,3.0,27.0,248.0,9.2,4.0,61,470,7.7,7
najeh-davenport-1,1998,Miami (FL),Big East,,RB,11.0,55.0,387.0,7.0,6.0,5.0,41.0,8.2,0.0,60,428,7.1,6
najeh-davenport-1,1999,Miami (FL),Big East,,RB,1.0,13.0,81.0,6.2,0.0,1.0,1.0,1.0,0.0,14,82,5.9,0
